区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,住居,18275,6.4,-31.6,2385,2.5,6396,4.4,7824,4.1,13326,5.7,20528,7,22077,6.1,54906,8.1
2,1,耐久財,2772,1,55.6,-,-,46,0,372,0.2,717,0.3,2399,0.8,1895,0.5,13820,2
2,2,半耐久財,288,0.1,-18.2,83,0.1,58,0,823,0.4,128,0.1,296,0.1,282,0.1,346,0.1
2,4,サービス,15215,5.3,-38.1,2302,2.4,6293,4.3,6629,3.5,12481,5.3,17833,6.1,19900,5.5,40739,6
2,0,光熱・水道（非耐久財）,18062,6.3,-5.2,10957,11.5,15211,10.4,18786,9.8,18911,8,20125,6.8,20783,5.7,21604,3.2
2,0,家具・家事用品,12616,4.4,35.4,3104,3.2,6447,4.4,6994,3.7,11060,4.7,10951,3.7,20361,5.6,29195,4.3
2,1,耐久財,5335,1.9,126.1,97,0.1,1847,1.3,1763,0.9,4149,1.8,4196,1.4,12588,3.5,12635,1.9
2,2,半耐久財,3815,1.3,16.3,1393,1.5,2196,1.5,2901,1.5,3466,1.5,3165,1.1,3634,1,9857,1.5
2,3,非耐久財,2572,0.9,-8.4,1477,1.5,2148,1.5,2100,1.1,2535,1.1,2551,0.9,3051,0.8,4121,0.6
2,4,サービス,895,0.3,2.6,138,0.1,256,0.2,230,0.1,910,0.4,1039,0.4,1088,0.3,2582,0.4
2,0,被服及び履物,15346,5.4,2.3,2398,2.5,5259,3.6,9418,4.9,11110,4.7,17714,6,23166,6.4,38096,5.6
2,2,半耐久財,14346,5,2.1,2249,2.4,4888,3.3,9046,4.7,10640,4.5,17067,5.8,21237,5.9,35056,5.2
2,4,サービス,1000,0.3,5.6,149,0.2,371,0.3,372,0.2,471,0.2,647,0.2,1929,0.5,3040,0.5
2,0,保健医療,15393,5.4,3.8,5655,5.9,7864,5.4,10879,5.7,12716,5.4,17810,6,22268,6.2,30400,4.5
2,1,耐久財,1016,0.4,-10.5,1,0,72,0,1642,0.9,959,0.4,249,0.1,620,0.2,3524,0.5
2,2,半耐久財,299,0.1,31.1,238,0.2,181,0.1,171,0.1,77,0,430,0.1,622,0.2,380,0.1
2,3,非耐久財,4689,1.6,3.2,1788,1.9,3458,2.4,4086,2.1,5352,2.3,6128,2.1,5871,1.6,6120,0.9
2,4,サービス,9389,3.3,5.2,3628,3.8,4153,2.8,4981,2.6,6328,2.7,11004,3.7,15154,4.2,20375,3
2,0,交通・通信,31927,11.1,-9.6,6469,6.8,14063,9.6,20833,10.9,29889,12.7,37173,12.6,48843,13.5,65844,9.8
2,1,耐久財,2689,0.9,387.1,-,-,-,-,574,0.3,796,0.3,198,0.1,3993,1.1,13121,1.9
2,2,半耐久財,911,0.3,-16.1,19,0,232,0.2,203,0.1,589,0.3,2581,0.9,490,0.1,2251,0.3
2,3,非耐久財,2032,0.7,-5.3,317,0.3,1394,1,1369,0.7,1518,0.6,2899,1,3921,1.1,2803,0.4
2,4,サービス,26295,9.2,-16.6,6132,6.4,12437,8.5,18687,9.8,26986,11.5,31496,10.7,40439,11.2,47670,7.1
2,0,教育,22333,7.8,-25.5,250,0.3,1282,0.9,4176,2.2,7224,3.1,8434,2.9,19974,5.5,113690,16.8
2,3,非耐久財,122,0,-3.2,-,-,-,-,28,0,101,0,379,0.1,252,0.1,95,0
2,4,サービス,22211,7.8,-25.5,250,0.3,1282,0.9,4148,2.2,7123,3,8054,2.7,19722,5.5,113595,16.8
2,0,教養娯楽,35809,12.5,5,8467,8.9,13838,9.4,18911,9.9,27308,11.6,34729,11.8,44489,12.3,102051,15.1
2,1,耐久財,1958,0.7,92.3,-,-,227,0.2,253,0.1,1016,0.4,521,0.2,2302,0.6,9285,1.4
2,2,半耐久財,3744,1.3,19,867,0.9,1410,1,2215,1.2,3491,1.5,3729,1.3,4332,1.2,10079,1.5
2,3,非耐久財,6279,2.2,3.1,3439,3.6,4720,3.2,5353,2.8,5264,2.2,7101,2.4,6934,1.9,11077,1.6
2,4,サービス,23828,8.3,0,4161,4.4,7481,5.1,11091,5.8,17536,7.5,23377,7.9,30922,8.6,71610,10.6
2,0,諸雑費,26491,9.2,-5.4,4659,4.9,11925,8.1,13782,7.2,18754,8,20317,6.9,29895,8.3,85258,12.6
2,1,耐久財,302,0.1,-54.7,17,0,39,0,77,0,204,0.1,90,0,726,0.2,952,0.1
2,2,半耐久財,2017,0.7,-43.6,250,0.3,339,0.2,1591,0.8,1258,0.5,2126,0.7,2002,0.6,6497,1
2,3,非耐久財,4779,1.7,-4.3,1249,1.3,3619,2.5,4252,2.2,5137,2.2,4449,1.5,6918,1.9,7781,1.2
2,4,サービス,19393,6.8,3.3,3143,3.3,7929,5.4,7861,4.1,12155,5.2,13653,4.6,20250,5.6,70028,10.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年10月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
