項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,国公立中学校,1456,0.4,34.1,139,0.1,2231,0.7,1497,0.6,2866,0.8,1270,0.3,667,0.2,1528,0.3
1,1,国公立高校,420,0.1,-40,-,-,-,-,89,0,1586,0.5,374,0.1,820,0.2,70,0
1,1,国公立大学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,1018,0.3,9.7,1376,0.6,381,0.1,2453,0.9,1254,0.4,858,0.2,579,0.2,235,0
2,0,準公共料金等,29515,8.3,1.5,13939,5.7,24214,7.2,32587,12.1,37757,10.9,31460,7.6,29865,8.6,36704,7
2,1,牛乳,1391,0.4,19.5,1222,0.5,1099,0.3,1391,0.5,1459,0.4,1269,0.3,1480,0.4,1816,0.3
2,1,灯油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,274,0.1,-8.7,428,0.2,275,0.1,312,0.1,196,0.1,190,0,515,0.1,-,-
2,1,理髪料,496,0.1,57,1024,0.4,239,0.1,265,0.1,623,0.2,393,0.1,268,0.1,668,0.1
2,1,パーマネント代,109,0,-46.3,279,0.1,41,0,-,-,-,-,-,-,438,0.1,-,-
2,1,洗濯代,1075,0.3,21.9,730,0.3,1444,0.4,624,0.2,1264,0.4,1182,0.3,1015,0.3,1266,0.2
2,1,新聞,2006,0.6,13.7,1642,0.7,2072,0.6,1586,0.6,1591,0.5,2016,0.5,2173,0.6,2952,0.6
2,1,私立小学校,467,0.1,4,2631,1.1,-,-,659,0.2,-,-,-,-,-,-,-,-
2,1,私立中学校,739,0.2,277,-,-,-,-,1731,0.6,-,-,200,0,-,-,3226,0.6
2,1,私立高校,857,0.2,-73.3,-,-,-,-,861,0.3,-,-,1165,0.3,-,-,3968,0.8
2,1,私立大学,5003,1.4,24.6,-,-,-,-,2871,1.1,14153,4.1,-,-,1220,0.4,16823,3.2
2,1,幼児教育費用,3366,0.9,25.4,847,0.3,3735,1.1,2899,1.1,5963,1.7,2029,0.5,7113,2.1,913,0.2
2,1,民営家賃,13587,3.8,2,4793,2,15308,4.5,19386,7.2,12508,3.6,23017,5.5,14979,4.3,5072,1
2,1,地代,145,0,-75.2,343,0.1,-,-,-,-,-,-,-,-,663,0.2,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年 6月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
