項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,医科診療代,3850,1.2,5.7,1000,1,3040,1.9,2927,1.3,3128,1.2,6404,2,5160,1.2,5260,0.7
1,1,歯科診療代,1422,0.4,20.3,308,0.3,612,0.4,1865,0.9,1200,0.4,2054,0.6,1786,0.4,2114,0.3
1,1,出産入院料,349,0.1,...,-,-,-,-,-,-,-,-,-,-,-,-,2432,0.3
1,1,他の入院料,488,0.2,-36.1,-,-,22,0,-,-,-,-,-,-,1613,0.4,1765,0.2
1,1,鉄道運賃,3251,1,18.7,314,0.3,2002,1.2,2033,0.9,2341,0.9,3145,1,7775,1.9,5097,0.7
1,1,鉄道通学定期代,450,0.1,75.8,46,0,53,0,-,-,500,0.2,96,0,1572,0.4,876,0.1
1,1,鉄道通勤定期代,1974,0.6,39.8,146,0.1,259,0.2,735,0.3,2432,0.9,3255,1,2356,0.6,4616,0.6
1,1,バス代,285,0.1,-27.3,53,0.1,185,0.1,251,0.1,204,0.1,302,0.1,617,0.1,379,0.1
1,1,バス通学定期代,146,0,22.7,-,-,-,-,-,-,-,-,73,0,143,0,798,0.1
1,1,バス通勤定期代,113,0,63.8,-,-,-,-,132,0.1,369,0.1,13,0,125,0,157,0
1,1,タクシー代,514,0.2,-25.4,176,0.2,123,0.1,603,0.3,486,0.2,411,0.1,480,0.1,1313,0.2
1,1,航空運賃,884,0.3,-15.6,-,-,-,-,166,0.1,247,0.1,-,-,1033,0.2,4707,0.6
1,1,郵便料,352,0.1,18.1,91,0.1,269,0.2,301,0.1,341,0.1,576,0.2,380,0.1,504,0.1
1,1,固定電話通信料,1850,0.6,2.2,1138,1.1,2039,1.3,1938,0.9,1847,0.7,1787,0.6,2102,0.5,2096,0.3
1,1,移動電話通信料,10355,3.3,-1.4,2443,2.4,5757,3.5,8291,3.8,12071,4.5,12859,4,14417,3.4,16582,2.3
1,1,ＮＨＫ放送受信料,929,0.3,-23,628,0.6,739,0.5,937,0.4,979,0.4,816,0.3,703,0.2,1700,0.2
1,1,ケーブルテレビ放送受信料,1211,0.4,-6.6,403,0.4,1050,0.6,1268,0.6,1268,0.5,1209,0.4,1400,0.3,1871,0.3
1,1,他の放送受信料,210,0.1,1.4,47,0,143,0.1,191,0.1,290,0.1,210,0.1,161,0,431,0.1
1,1,国公立小学校,118,0,-46.8,-,-,62,0,99,0,90,0,211,0.1,222,0.1,142,0
1,1,国公立中学校,246,0.1,98.4,-,-,-,-,189,0.1,272,0.1,448,0.1,798,0.2,13,0
1,1,国公立高校,263,0.1,...,-,-,-,-,-,-,162,0.1,1195,0.4,242,0.1,237,0
1,1,国公立大学,65,0,16.1,-,-,-,-,-,-,463,0.2,-,-,-,-,-,-
1,1,たばこ,616,0.2,-9.4,276,0.3,622,0.4,774,0.4,584,0.2,1143,0.4,629,0.1,283,0
2,0,準公共料金等,25522,8,-5.5,5299,5.2,9117,5.6,13586,6.2,13613,5.1,21619,6.7,39052,9.3,75818,10.4
2,1,牛乳,1136,0.4,-17.9,797,0.8,922,0.6,878,0.4,961,0.4,1194,0.4,1446,0.3,1751,0.2
2,1,灯油,665,0.2,-25.2,449,0.4,506,0.3,865,0.4,1072,0.4,711,0.2,390,0.1,663,0.1
2,1,プロパンガス,377,0.1,-20.6,519,0.5,407,0.3,364,0.2,258,0.1,390,0.1,437,0.1,260,0
2,1,理髪料,396,0.1,11.5,124,0.1,308,0.2,335,0.2,512,0.2,547,0.2,393,0.1,554,0.1
2,1,パーマネント代,218,0.1,-37.9,-,-,475,0.3,281,0.1,97,0,169,0.1,189,0,317,0
2,1,洗濯代,488,0.2,12.4,3,0,173,0.1,87,0,569,0.2,417,0.1,1229,0.3,933,0.1
2,1,新聞,2593,0.8,4.1,1613,1.6,2435,1.5,2557,1.2,2727,1,2669,0.8,2813,0.7,3335,0.5
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,1653,0.5,-12.2,-,-,-,-,-,-,-,-,727,0.2,2824,0.7,7955,1.1
2,1,私立高校,3391,1.1,141.5,-,-,-,-,90,0,291,0.1,2719,0.8,6570,1.6,13950,1.9
2,1,私立大学,5442,1.7,321.9,-,-,-,-,-,-,-,-,403,0.1,2946,0.7,34534,4.7
2,1,幼児教育費用,1645,0.5,-21.9,276,0.3,1585,1,2076,1,763,0.3,2248,0.7,1896,0.5,2645,0.4
2,1,民営家賃,6957,2.2,-38.8,927,0.9,2307,1.4,5300,2.4,5866,2.2,8833,2.7,16792,4,8566,1.2
2,1,地代,560,0.2,-73.1,592,0.6,-,-,753,0.3,496,0.2,592,0.2,1125,0.3,354,0
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年 1月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
