項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,400万円未満／実数（円）,400万円未満／構成比（％）,400万円以上600万円未満／実数（円）,400万円以上600万円未満／構成比（％）,600万円以上800万円未満／実数（円）,600万円以上800万円未満／構成比（％）,800万円以上1000万円未満／実数（円）,800万円以上1000万円未満／構成比（％）,1000万円以上／実数（円）,1000万円以上／構成比（％）
1,5,0,0,0,他の社会保障給付,8438,1.3,-9,8255,2.8,7678,1.9,13511,2.5,7968,1.2,4926,0.5
1,4,0,0,0,仕送り金,102,0,-67.7,8,0,553,0.1,3,0,33,0,7,0
1,2,0,0,0,特別収入,10783,1.6,87.3,4304,1.5,6150,1.5,16392,3,11086,1.6,9903,0.9
1,3,0,0,0,受贈金,2483,0.4,28.7,588,0.2,2691,0.7,2191,0.4,2599,0.4,2927,0.3
1,3,0,0,0,他の特別収入,8300,1.2,116.8,3716,1.3,3459,0.8,14201,2.6,8487,1.3,6977,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),512442,-,9.6,290535,-,355913,-,406315,-,581368,-,713563,-
1,2,0,0,0,預貯金引出,386430,-,2.5,224450,-,278884,-,312286,-,447619,-,520400,-
1,2,0,0,0,保険金,8852,-,139.6,3957,-,4362,-,8048,-,9210,-,13263,-
1,3,0,0,0,個人・企業年金保険金,4836,-,40.7,3957,-,2680,-,4162,-,8395,-,4826,-
1,3,0,0,0,他の保険金,4016,-,...,-,-,1682,-,3886,-,815,-,8438,-
1,2,0,0,0,有価証券売却,1468,-,859.5,-,-,-,-,-,-,4975,-,1401,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,144,-,-52.2,-,-,543,-,15,-,32,-,121,-
1,2,0,0,0,分割払購入借入金,4529,-,17.1,12022,-,3302,-,1174,-,595,-,8144,-
1,2,0,0,0,一括払購入借入金,110187,-,34.5,50104,-,68433,-,84525,-,118468,-,168199,-
1,2,0,0,0,土地家屋売却,384,-,...,-,-,-,-,-,-,-,-,1281,-
1,2,0,0,0,実収入以外の受取のその他,448,-,17,3,-,390,-,268,-,468,-,754,-
1,1,0,0,0,繰入金,115365,-,43.8,73871,-,89084,-,94588,-,72018,-,190148,-
2,0,0,0,0,支払,1301276,-,10.3,661153,-,858497,-,1039653,-,1326712,-,1950243,-
2,1,0,0,0,実支出,501987,-,3.8,281032,-,348380,-,389911,-,542246,-,725847,-
2,2,0,0,0,生計支出,368036,-,3.8,240339,-,285983,-,295746,-,407260,-,490391,-
2,3,0,0,0,消費支出,360606,100,1.9,240339,100,285983,100,295746,100,367388,100,489482,100
2,4,1,0,0,食料,90551,25.1,2.5,72297,30.1,76268,26.7,83467,28.2,92882,25.3,108659,22.2
2,5,1,1,0,穀類,6925,1.9,1.3,5972,2.5,6644,2.3,6703,2.3,7208,2,7348,1.5
2,6,1,1,1,米類,1832,0.5,2.3,1727,0.7,1977,0.7,1733,0.6,1872,0.5,1824,0.4
2,6,1,1,2,パン,3186,0.9,1.6,2512,1,2855,1,3099,1,3418,0.9,3493,0.7
2,6,1,1,3,麺類,1414,0.4,1.1,1331,0.6,1413,0.5,1456,0.5,1424,0.4,1395,0.3
2,6,1,1,4,他の穀類,493,0.1,-3.9,402,0.2,400,0.1,415,0.1,495,0.1,637,0.1
2,5,1,2,0,魚介類,5193,1.4,1.3,5469,2.3,5225,1.8,4672,1.6,4985,1.4,5673,1.2
2,6,1,2,1,生鮮魚介,3121,0.9,4.8,3040,1.3,3152,1.1,2778,0.9,2974,0.8,3516,0.7
2,6,1,2,2,塩干魚介,886,0.2,2.3,1003,0.4,923,0.3,825,0.3,866,0.2,894,0.2
2,6,1,2,3,魚肉練製品,457,0.1,-14.1,499,0.2,474,0.2,434,0.1,448,0.1,458,0.1
2,6,1,2,4,他の魚介加工品,729,0.2,-2.8,926,0.4,676,0.2,637,0.2,696,0.2,807,0.2
2,5,1,3,0,肉類,7951,2.2,-0.5,6216,2.6,7155,2.5,7638,2.6,7775,2.1,9325,1.9
2,6,1,3,1,生鮮肉,6499,1.8,0,4987,2.1,5805,2,6236,2.1,6301,1.7,7717,1.6
2,6,1,3,2,加工肉,1453,0.4,-2.2,1229,0.5,1350,0.5,1402,0.5,1474,0.4,1608,0.3
2,5,1,4,0,乳卵類,4109,1.1,0.9,3317,1.4,3638,1.3,3589,1.2,3998,1.1,5133,1
2,6,1,4,1,牛乳,1297,0.4,5.9,955,0.4,1171,0.4,1109,0.4,1208,0.3,1691,0.3
2,6,1,4,2,乳製品,2058,0.6,-1.9,1758,0.7,1768,0.6,1734,0.6,2058,0.6,2592,0.5
2,6,1,4,3,卵,754,0.2,0.7,605,0.3,699,0.2,747,0.3,732,0.2,850,0.2
2,5,1,5,0,野菜・海藻,8941,2.5,-3.5,8820,3.7,7909,2.8,8497,2.9,8877,2.4,10013,2
2,6,1,5,1,生鮮野菜,6254,1.7,-4.6,6057,2.5,5471,1.9,5947,2,6237,1.7,7049,1.4
2,6,1,5,2,乾物・海藻,683,0.2,-1.7,654,0.3,594,0.2,652,0.2,666,0.2,783,0.2
2,6,1,5,3,大豆加工品,1028,0.3,0.2,924,0.4,898,0.3,991,0.3,1033,0.3,1168,0.2
2,6,1,5,4,他の野菜・海藻加工品,975,0.3,-1.3,1185,0.5,947,0.3,908,0.3,942,0.3,1013,0.2
2,5,1,6,0,果物,2839,0.8,3.6,3140,1.3,2262,0.8,2618,0.9,2744,0.7,3353,0.7
2,6,1,6,1,生鮮果物,2513,0.7,3.8,2810,1.2,2009,0.7,2337,0.8,2430,0.7,2936,0.6
2,6,1,6,2,果物加工品,327,0.1,2.5,330,0.1,254,0.1,281,0.1,314,0.1,417,0.1
2,5,1,7,0,油脂・調味料,3575,1,-0.9,3338,1.4,3277,1.1,3353,1.1,3720,1,3907,0.8
2,6,1,7,1,油脂,351,0.1,0.9,353,0.1,326,0.1,347,0.1,336,0.1,379,0.1
2,6,1,7,2,調味料,3224,0.9,-1,2985,1.2,2950,1,3006,1,3384,0.9,3528,0.7
2,5,1,8,0,菓子類,7073,2,3.9,5104,2.1,6429,2.2,6755,2.3,7564,2.1,7985,1.6
2,5,1,9,0,調理食品,11918,3.3,3,12158,5.1,10584,3.7,10878,3.7,12133,3.3,13364,2.7
2,6,1,9,1,主食的調理食品,5045,1.4,-3,4938,2.1,4567,1.6,4626,1.6,5324,1.4,5521,1.1
2,6,1,9,2,他の調理食品,6872,1.9,7.9,7219,3,6016,2.1,6252,2.1,6809,1.9,7843,1.6
2,5,1,10,0,飲料,5309,1.5,1.3,4639,1.9,4805,1.7,4951,1.7,5936,1.6,5673,1.2
2,6,1,10,1,茶類,1238,0.3,-3.1,1105,0.5,960,0.3,1146,0.4,1418,0.4,1392,0.3
2,6,1,10,2,コーヒー・ココア,1008,0.3,-3.6,879,0.4,835,0.3,884,0.3,1183,0.3,1130,0.2
2,6,1,10,3,他の飲料,3063,0.8,5,2655,1.1,3010,1.1,2920,1,3335,0.9,3150,0.6
2,5,1,11,0,酒類,3618,1,17.3,3230,1.3,3507,1.2,3244,1.1,3822,1,3958,0.8
2,5,1,12,0,外食,23100,6.4,4.9,10894,4.5,14833,5.2,20569,7,24121,6.6,32928,6.7
2,6,1,12,1,一般外食,21656,6,4.9,10405,4.3,13442,4.7,19139,6.5,22229,6.1,31465,6.4
2,6,1,12,2,学校給食,1445,0.4,3.7,489,0.2,1391,0.5,1429,0.5,1892,0.5,1462,0.3
2,4,2,0,0,住居,26402,7.3,-0.9,24852,10.3,29448,10.3,24864,8.4,21165,5.8,29398,6
2,5,2,1,0,家賃地代,18308,5.1,-8.9,14248,5.9,25229,8.8,20186,6.8,16450,4.5,15090,3.1
2,5,2,2,0,設備修繕・維持,8094,2.2,23.7,10604,4.4,4219,1.5,4678,1.6,4715,1.3,14308,2.9
2,6,2,2,1,設備材料,2335,0.6,20.6,3328,1.4,1285,0.4,2122,0.7,1826,0.5,3092,0.6
2,6,2,2,2,工事その他のサービス,5759,1.6,25,7275,3,2934,1,2556,0.9,2889,0.8,11216,2.3
2,4,3,0,0,光熱・水道,21172,5.9,1.6,18131,7.5,20047,7,19953,6.7,21948,6,23259,4.8
2,5,3,1,0,電気代,9749,2.7,1.2,8209,3.4,9498,3.3,8921,3,10349,2.8,10644,2.2
2,5,3,2,0,ガス代,6074,1.7,5.5,5373,2.2,5604,2,5810,2,5943,1.6,6911,1.4
2,5,3,3,0,他の光熱,237,0.1,13.4,457,0.2,431,0.2,149,0.1,194,0.1,157,0
2,5,3,4,0,上下水道料,5111,1.4,-2.4,4092,1.7,4514,1.6,5072,1.7,5463,1.5,5548,1.1
2,4,4,0,0,家具・家事用品,12628,3.5,11.8,9736,4.1,11106,3.9,9841,3.3,12340,3.4,16839,3.4
2,5,4,1,0,家庭用耐久財,3625,1,12.5,2603,1.1,2669,0.9,2599,0.9,3124,0.9,5709,1.2
2,6,4,1,1,家事用耐久財,1715,0.5,-3.5,1272,0.5,1231,0.4,996,0.3,1723,0.5,2713,0.6
2,6,4,1,2,冷暖房用器具,1031,0.3,24.8,1183,0.5,925,0.3,1156,0.4,847,0.2,1079,0.2
2,6,4,1,3,一般家具,879,0.2,42.2,148,0.1,513,0.2,448,0.2,554,0.2,1917,0.4
2,5,4,2,0,室内装備・装飾品,955,0.3,52.1,353,0.1,1387,0.5,385,0.1,773,0.2,1487,0.3
2,5,4,3,0,寝具類,1197,0.3,23,1631,0.7,1253,0.4,1002,0.3,971,0.3,1296,0.3
2,5,4,4,0,家事雑貨,2872,0.8,10.8,1932,0.8,2285,0.8,2247,0.8,3698,1,3432,0.7
2,5,4,5,0,家事用消耗品,3170,0.9,4.5,2435,1,2990,1,3122,1.1,3354,0.9,3413,0.7
2,5,4,6,0,家事サービス,810,0.2,-4.6,783,0.3,521,0.2,486,0.2,421,0.1,1502,0.3
2,4,5,0,0,被服及び履物,16768,4.6,0.3,8226,3.4,10826,3.8,13575,4.6,19383,5.3,23638,4.8
2,5,5,1,0,和服,162,0,67,6,0,26,0,282,0.1,83,0,203,0
2,5,5,2,0,洋服,7728,2.1,1.6,3487,1.5,5135,1.8,5909,2,8697,2.4,11368,2.3
2,6,5,2,1,男子用洋服,2465,0.7,-2.3,1174,0.5,1546,0.5,1707,0.6,3423,0.9,3384,0.7
2,6,5,2,2,婦人用洋服,4312,1.2,2.9,1903,0.8,2709,0.9,3055,1,4198,1.1,7072,1.4
2,6,5,2,3,子供用洋服,950,0.3,6.9,410,0.2,881,0.3,1148,0.4,1076,0.3,911,0.2
2,5,5,3,0,シャツ・セーター類,2980,0.8,-0.4,1746,0.7,1919,0.7,2432,0.8,3717,1,3928,0.8
2,6,5,3,1,男子用シャツ・セーター類,1034,0.3,7.7,577,0.2,756,0.3,745,0.3,1385,0.4,1322,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1679,0.5,-5.6,941,0.4,901,0.3,1361,0.5,2068,0.6,2365,0.5
2,6,5,3,3,子供用シャツ・セーター類,268,0.1,5.1,228,0.1,263,0.1,327,0.1,264,0.1,240,0
2,5,5,4,0,下着類,1168,0.3,-7.7,647,0.3,712,0.2,1120,0.4,1401,0.4,1470,0.3
2,6,5,4,1,男子用下着類,309,0.1,-4.6,223,0.1,185,0.1,266,0.1,372,0.1,393,0.1
2,6,5,4,2,婦人用下着類,664,0.2,-9.7,336,0.1,354,0.1,603,0.2,805,0.2,903,0.2
2,6,5,4,3,子供用下着類,195,0.1,-6.3,88,0,173,0.1,251,0.1,224,0.1,174,0
2,5,5,5,0,生地・糸類,168,0,47.4,149,0.1,90,0,201,0.1,261,0.1,126,0
2,5,5,6,0,他の被服,1184,0.3,1.3,811,0.3,868,0.3,949,0.3,1267,0.3,1614,0.3
2,5,5,7,0,履物類,2243,0.6,-6.7,1107,0.5,1381,0.5,1791,0.6,2755,0.7,3095,0.6
2,5,5,8,0,被服関連サービス,1136,0.3,5.8,273,0.1,695,0.2,892,0.3,1202,0.3,1835,0.4
2,4,6,0,0,保健医療,15418,4.3,8.9,11982,5,11057,3.9,13553,4.6,17061,4.6,19473,4
2,5,6,1,0,医薬品,2337,0.6,10.8,2464,1,2094,0.7,2085,0.7,2384,0.6,2629,0.5
2,5,6,2,0,健康保持用摂取品,937,0.3,-12.4,720,0.3,784,0.3,849,0.3,1025,0.3,1108,0.2
2,5,6,3,0,保健医療用品・器具,2780,0.8,-1.5,1846,0.8,2527,0.9,2814,1,2944,0.8,3072,0.6
2,5,6,4,0,保健医療サービス,9364,2.6,14.8,6951,2.9,5652,2,7804,2.6,10708,2.9,12663,2.6
2,4,7,0,0,交通・通信,46350,12.9,7,35815,14.9,33219,11.6,34979,11.8,44349,12.1,67703,13.8
2,5,7,1,0,交通,13316,3.7,8,5607,2.3,9147,3.2,8991,3,15262,4.2,20326,4.2
2,5,7,2,0,自動車等関係費,18341,5.1,20.1,20382,8.5,11606,4.1,12083,4.1,13692,3.7,29732,6.1
2,6,7,2,1,自動車等購入,5577,1.5,67.7,11090,4.6,2277,0.8,1793,0.6,-,-,12639,2.6
2,6,7,2,2,自転車購入,514,0.1,-21.8,715,0.3,579,0.2,301,0.1,426,0.1,645,0.1
2,6,7,2,3,自動車等維持,12249,3.4,8.5,8577,3.6,8750,3.1,9989,3.4,13266,3.6,16448,3.4
2,5,7,3,0,通信,14694,4.1,-6.6,9826,4.1,12466,4.4,13905,4.7,15394,4.2,17645,3.6
2,4,8,0,0,教育,32489,9,-5.6,6002,2.5,22943,8,20303,6.9,34168,9.3,55344,11.3
2,5,8,1,0,授業料等,24202,6.7,-8.7,4769,2,18040,6.3,15391,5.2,23938,6.5,41628,8.5
2,5,8,2,0,教科書・学習参考教材,385,0.1,26.6,121,0.1,274,0.1,172,0.1,428,0.1,677,0.1
2,5,8,3,0,補習教育,7903,2.2,3.8,1112,0.5,4629,1.6,4740,1.6,9802,2.7,13038,2.7
2,4,9,0,0,教養娯楽,40890,11.3,4.4,18493,7.7,26802,9.4,35641,12.1,41148,11.2,59920,12.2
2,5,9,1,0,教養娯楽用耐久財,3301,0.9,34.7,1472,0.6,1792,0.6,2687,0.9,3083,0.8,5348,1.1
2,5,9,2,0,教養娯楽用品,8383,2.3,10.3,4866,2,5781,2,7649,2.6,8952,2.4,11205,2.3
2,5,9,3,0,書籍・他の印刷物,3651,1,2.6,3085,1.3,2767,1,2793,0.9,3802,1,4952,1
2,5,9,4,0,教養娯楽サービス,25556,7.1,0,9071,3.8,16462,5.8,22512,7.6,25311,6.9,38416,7.8
2,6,9,4,1,宿泊料,3699,1,30.1,1790,0.7,1668,0.6,2370,0.8,2950,0.8,7017,1.4
2,6,9,4,2,パック旅行費,4378,1.2,-7.7,931,0.4,3930,1.4,5396,1.8,3024,0.8,5752,1.2
2,6,9,4,3,月謝類,5618,1.6,-11.6,1019,0.4,2405,0.8,5492,1.9,6748,1.8,8164,1.7
2,6,9,4,4,他の教養娯楽サービス,11861,3.3,2.1,5332,2.2,8459,3,9254,3.1,12588,3.4,17483,3.6
2,4,10,0,0,その他の消費支出,57937,16.1,-1.8,34805,14.5,44267,15.5,39572,13.4,62945,17.1,85250,17.4
2,5,10,1,0,諸雑費,26231,7.3,4.6,15673,6.5,21008,7.3,20332,6.9,29530,8,35352,7.2
2,6,10,1,1,理美容サービス,3774,1,6.8,1991,0.8,2667,0.9,2971,1,4369,1.2,5208,1.1
2,6,10,1,2,理美容用品,5814,1.6,6,3528,1.5,4725,1.7,4991,1.7,7293,2,6837,1.4
2,6,10,1,3,身の回り用品,3276,0.9,21.6,2002,0.8,1593,0.6,2083,0.7,3250,0.9,5713,1.2
2,6,10,1,4,たばこ,805,0.2,-0.7,438,0.2,1896,0.7,649,0.2,733,0.2,438,0.1
2,6,10,1,5,他の諸雑費,12564,3.5,0.2,7714,3.2,10127,3.5,9638,3.3,13885,3.8,17157,3.5
2,5,10,2,0,こづかい,10653,3,-14.1,7231,3,8014,2.8,6508,2.2,11721,3.2,15958,3.3
2,5,10,3,0,交際費,17012,4.7,-10.4,11728,4.9,13282,4.6,11855,4,18550,5,24078,4.9
2,6,10,3,0,食料,4012,1.1,-5.5,2849,1.2,3013,1.1,2860,1,4409,1.2,5617,1.1
2,6,10,3,0,家具・家事用品,178,0,-24.3,83,0,87,0,125,0,163,0,306,0.1
2,6,10,3,0,被服及び履物,625,0.2,13.6,210,0.1,877,0.3,586,0.2,641,0.2,662,0.1
2,6,10,3,0,教養娯楽,1035,0.3,-21.7,480,0.2,850,0.3,386,0.1,1343,0.4,1598,0.3
2,6,10,3,0,他の物品サービス,412,0.1,-12.7,473,0.2,317,0.1,193,0.1,435,0.1,627,0.1
2,6,10,3,6,贈与金,5338,1.5,-17.3,4822,2,4305,1.5,3840,1.3,5374,1.5,7362,1.5
2,6,10,3,7,他の交際費,5413,1.5,-5.3,2813,1.2,3834,1.3,3865,1.3,6185,1.7,7907,1.6
2,5,10,4,0,仕送り金,4041,1.1,58.9,173,0.1,1963,0.7,878,0.3,3144,0.9,9862,2
2,3,0,0,0,土地家屋購入,7430,-,...,-,-,-,-,-,-,39871,-,908,-
2,3,0,0,0,（再掲）教育関係費,37307,10.3,-5.5,7312,3,25681,9,24010,8.1,39347,10.7,63027,12.9
2,3,0,0,0,（再掲）教養娯楽関係費,48142,13.4,6,21811,9.1,31825,11.1,40194,13.6,48337,13.2,71850,14.7
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,9380,2.6,4.3,4994,2.1,6268,2.2,4718,1.6,8518,2.3,17224,3.5
2,3,0,0,0,（再掲）経常消費支出,251186,69.7,0.6,179572,74.7,218001,76.2,226939,76.7,265292,72.2,302562,61.8
2,3,0,0,0,（再掲）情報通信関係費,18133,5,-5.7,11919,5,16693,5.8,17243,5.8,18940,5.2,21037,4.3
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,319247,88.5,1.4,199403,83,247989,86.7,264371,89.4,337705,91.9,430222,87.9
2,2,0,0,0,その他の実支出,133951,-,3.8,40693,-,62398,-,94165,-,134986,-,235457,-
2,3,0,0,0,直接税,63345,-,0.6,14214,-,21256,-,37424,-,59065,-,126965,-
2,4,0,0,0,勤労所得税,30342,-,0.8,3644,-,7395,-,14124,-,22354,-,70356,-
2,4,0,0,0,個人住民税,25761,-,3,4406,-,10353,-,17520,-,25118,-,48447,-
2,4,0,0,0,他の税,7243,-,-8,6164,-,3507,-,5780,-,11593,-,8161,-
2,3,0,0,0,社会保険料,70554,-,7,26432,-,41070,-,56732,-,75888,-,108404,-
2,4,0,0,0,公的年金保険料,42206,-,6.1,12685,-,23295,-,34402,-,45657,-,65950,-
2,4,0,0,0,健康保険料,23205,-,6.4,10011,-,14042,-,18637,-,25097,-,34886,-
2,4,0,0,0,介護保険料,3802,-,20.5,3353,-,2905,-,2655,-,3721,-,5443,-
2,4,0,0,0,他の社会保険料,1341,-,10,383,-,828,-,1039,-,1413,-,2125,-
2,3,0,0,0,その他,52,-,-1.9,47,-,72,-,9,-,34,-,89,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),704476,-,11.4,325950,-,438932,-,576749,-,727521,-,1059607,-
2,2,0,0,0,預貯金,547819,-,11.3,266939,-,355130,-,456500,-,552517,-,813823,-
2,2,0,0,0,保険料,26356,-,-7.1,15416,-,14261,-,19036,-,34197,-,37551,-
2,3,0,0,0,個人・企業年金保険料,4877,-,-11.5,263,-,1368,-,2833,-,5607,-,9466,-
2,3,0,0,0,他の保険料,21479,-,-6,15153,-,12893,-,16203,-,28591,-,28085,-
2,2,0,0,0,有価証券購入,3401,-,6.9,859,-,366,-,1807,-,3382,-,7288,-
2,2,0,0,0,土地家屋借金返済,46472,-,2.5,5344,-,18175,-,38153,-,62065,-,71275,-
2,2,0,0,0,他の借金返済,2007,-,3.7,705,-,4020,-,1357,-,1960,-,1710,-
2,2,0,0,0,分割払購入借入金返済,3857,-,-12.5,1699,-,4245,-,2087,-,2900,-,6366,-
2,2,0,0,0,一括払購入借入金返済,73765,-,32,34091,-,41814,-,57542,-,69864,-,120350,-
2,2,0,0,0,実支出以外の支払のその他,799,-,-11.5,898,-,922,-,268,-,636,-,1245,-
2,1,0,0,0,繰越金,94813,-,47.4,54171,-,71184,-,72994,-,56945,-,164788,-
3,0,0,0,0,可処分所得,539517,-,7.2,256054,-,351103,-,444585,-,538341,-,811075,-
3,0,0,0,0,黒字,178911,-,19.7,15714,-,65120,-,148839,-,170953,-,321593,-
3,1,0,0,0,金融資産純増,180825,-,26.6,54807,-,86511,-,157008,-,128292,-,323598,-
3,3,0,0,0,貯蓄純増,178892,-,27.9,53948,-,86145,-,155201,-,129886,-,317710,-
3,4,0,0,0,預貯金純増,161389,-,40.1,42490,-,76246,-,144214,-,104898,-,293422,-
3,4,0,0,0,保険純増,17503,-,-29,11459,-,9899,-,10987,-,24987,-,24288,-
3,3,0,0,0,有価証券純購入,1933,-,-36.2,859,-,366,-,1807,-,-1593,-,5888,-
3,1,0,0,0,土地家屋借金純減,46472,-,2.5,5344,-,18175,-,38153,-,62065,-,71275,-
3,1,0,0,0,他の借金純減,1863,-,14,705,-,3477,-,1342,-,1928,-,1589,-
3,1,0,0,0,分割払購入借入金純減,-671,-,-224.7,-10323,-,944,-,913,-,2304,-,-1777,-
3,1,0,0,0,一括払購入借入金純減,-36422,-,-39.8,-16014,-,-26620,-,-26982,-,-48604,-,-47850,-
3,1,0,0,0,土地家屋純増,7046,-,...,-,-,-,-,-,-,39871,-,-372,-
3,1,0,0,0,その他の純増,351,-,-32.4,895,-,532,-,-1,-,168,-,491,-
3,1,0,0,0,繰越純増,-20552,-,-29,-19700,-,-17900,-,-21594,-,-15073,-,-25360,-
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年・令和元年,,,,,,,,,,,,,,,,,,
第１７表　年間収入階級別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,
注１）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,
注２）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、「対前年増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,
