項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
1,2,0,0,0,特別収入,6010,0.8,10998,1.4,12601,1.9,13641,1.6,1354,0.2,3061,0.3,813,0.1,6610,1.1,1957,0.6
1,3,0,0,0,受贈金,1677,0.2,170,0,10255,1.5,3890,0.4,183,0,-,-,-,-,-,-,220,0.1
1,3,0,0,0,他の特別収入,4333,0.6,10828,1.4,2346,0.4,9750,1.1,1172,0.2,3061,0.3,813,0.1,6610,1.1,1737,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),530572,-,405781,-,427039,-,571692,-,452057,-,648612,-,729947,-,479426,-,409359,-
1,2,0,0,0,預貯金引出,410179,-,312333,-,271643,-,427545,-,342941,-,526238,-,606735,-,362236,-,320639,-
1,2,0,0,0,保険金,1780,-,-,-,-,-,-,-,-,-,2315,-,-,-,-,-,10888,-
1,3,0,0,0,個人・企業年金保険金,297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2245,-
1,3,0,0,0,他の保険金,1484,-,-,-,-,-,-,-,-,-,2315,-,-,-,-,-,8643,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,349,-,-,-,-,-,-,-,-,-,1845,-,594,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,588,-,579,-,-,-,502,-,237,-,-,-,3,-,-,-,3162,-
1,2,0,0,0,一括払購入借入金,117502,-,92869,-,155396,-,143440,-,108556,-,117661,-,122615,-,117153,-,74671,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,174,-,-,-,-,-,205,-,324,-,552,-,-,-,37,-,-,-
1,1,0,0,0,繰入金,128425,-,59867,-,116010,-,66889,-,411512,-,74651,-,82383,-,73746,-,60407,-
2,0,0,0,0,支払,1431276,-,1231175,-,1210805,-,1507698,-,1522031,-,1677514,-,2023399,-,1141284,-,816601,-
2,1,0,0,0,実支出,539858,-,394871,-,505861,-,577994,-,455800,-,688572,-,718226,-,525076,-,354647,-
2,2,0,0,0,生計支出,371464,-,252112,-,380447,-,388802,-,325269,-,463422,-,450283,-,379944,-,272248,-
2,3,0,0,0,消費支出,371464,100,252112,100,380447,100,388802,100,325269,100,463422,100,450283,100,379944,100,272248,100
2,4,1,0,0,食料,91816,24.7,75855,30.1,78411,20.6,92034,23.7,92865,28.6,95891,20.7,106254,23.6,105563,27.8,78781,28.9
2,5,1,1,0,穀類,7218,1.9,5938,2.4,7068,1.9,6973,1.8,7330,2.3,8107,1.7,8138,1.8,7256,1.9,6267,2.3
2,6,1,1,1,米類,1963,0.5,1438,0.6,2600,0.7,1334,0.3,1917,0.6,3021,0.7,2203,0.5,1788,0.5,1463,0.5
2,6,1,1,2,パン,3310,0.9,2718,1.1,2734,0.7,3709,1,3422,1.1,3161,0.7,3759,0.8,3242,0.9,3071,1.1
2,6,1,1,3,麺類,1486,0.4,1407,0.6,1140,0.3,1484,0.4,1482,0.5,1467,0.3,1537,0.3,1979,0.5,1378,0.5
2,6,1,1,4,他の穀類,460,0.1,375,0.1,594,0.2,445,0.1,508,0.2,458,0.1,639,0.1,247,0.1,357,0.1
2,5,1,2,0,魚介類,4668,1.3,2786,1.1,2713,0.7,4023,1,4578,1.4,4639,1,5596,1.2,5791,1.5,6250,2.3
2,6,1,2,1,生鮮魚介,2789,0.8,1635,0.6,1481,0.4,2403,0.6,2732,0.8,3092,0.7,3480,0.8,3310,0.9,3459,1.3
2,6,1,2,2,塩干魚介,847,0.2,305,0.1,601,0.2,725,0.2,919,0.3,814,0.2,1020,0.2,908,0.2,1190,0.4
2,6,1,2,3,魚肉練製品,382,0.1,363,0.1,154,0,321,0.1,351,0.1,269,0.1,450,0.1,645,0.2,536,0.2
2,6,1,2,4,他の魚介加工品,651,0.2,484,0.2,477,0.1,574,0.1,577,0.2,465,0.1,646,0.1,928,0.2,1065,0.4
2,5,1,3,0,肉類,7498,2,5867,2.3,6240,1.6,7449,1.9,8499,2.6,7436,1.6,9438,2.1,7090,1.9,6487,2.4
2,6,1,3,1,生鮮肉,6013,1.6,4814,1.9,5053,1.3,5743,1.5,7190,2.2,5972,1.3,7841,1.7,5410,1.4,4908,1.8
2,6,1,3,2,加工肉,1485,0.4,1053,0.4,1187,0.3,1705,0.4,1309,0.4,1464,0.3,1597,0.4,1680,0.4,1579,0.6
2,5,1,4,0,乳卵類,4135,1.1,4276,1.7,3606,0.9,4449,1.1,4045,1.2,3840,0.8,4570,1,4360,1.1,3827,1.4
2,6,1,4,1,牛乳,1402,0.4,1270,0.5,1093,0.3,1586,0.4,1389,0.4,1251,0.3,1717,0.4,1327,0.3,1344,0.5
2,6,1,4,2,乳製品,1980,0.5,2570,1,1848,0.5,2060,0.5,1848,0.6,1901,0.4,1999,0.4,2203,0.6,1721,0.6
2,6,1,4,3,卵,754,0.2,437,0.2,664,0.2,803,0.2,808,0.2,687,0.1,855,0.2,830,0.2,762,0.3
2,5,1,5,0,野菜・海藻,9036,2.4,5243,2.1,6634,1.7,8401,2.2,8554,2.6,8834,1.9,10733,2.4,11739,3.1,10666,3.9
2,6,1,5,1,生鮮野菜,6404,1.7,3887,1.5,4881,1.3,6218,1.6,6090,1.9,6289,1.4,7583,1.7,8126,2.1,7080,2.6
2,6,1,5,2,乾物・海藻,633,0.2,276,0.1,337,0.1,548,0.1,618,0.2,631,0.1,681,0.2,966,0.3,864,0.3
2,6,1,5,3,大豆加工品,1061,0.3,643,0.3,898,0.2,907,0.2,998,0.3,1154,0.2,1132,0.3,1169,0.3,1422,0.5
2,6,1,5,4,他の野菜・海藻加工品,938,0.3,437,0.2,518,0.1,728,0.2,848,0.3,760,0.2,1338,0.3,1477,0.4,1299,0.5
2,5,1,6,0,果物,2753,0.7,2074,0.8,2132,0.6,2209,0.6,2168,0.7,2446,0.5,3121,0.7,3822,1,4202,1.5
2,6,1,6,1,生鮮果物,2467,0.7,1826,0.7,1872,0.5,1943,0.5,1973,0.6,2188,0.5,2876,0.6,3332,0.9,3811,1.4
2,6,1,6,2,果物加工品,287,0.1,248,0.1,259,0.1,266,0.1,195,0.1,257,0.1,245,0.1,491,0.1,391,0.1
2,5,1,7,0,油脂・調味料,3264,0.9,2556,1,2692,0.7,2928,0.8,3467,1.1,3296,0.7,3713,0.8,4052,1.1,3195,1.2
2,6,1,7,1,油脂,330,0.1,150,0.1,311,0.1,240,0.1,337,0.1,279,0.1,366,0.1,521,0.1,437,0.2
2,6,1,7,2,調味料,2934,0.8,2406,1,2381,0.6,2688,0.7,3130,1,3018,0.7,3348,0.7,3531,0.9,2758,1
2,5,1,8,0,菓子類,6909,1.9,5530,2.2,7268,1.9,7416,1.9,7790,2.4,6347,1.4,6900,1.5,7521,2,5805,2.1
2,5,1,9,0,調理食品,12967,3.5,11322,4.5,12007,3.2,11636,3,11606,3.6,13085,2.8,15816,3.5,16603,4.4,12465,4.6
2,6,1,9,1,主食的調理食品,5272,1.4,5896,2.3,4111,1.1,4928,1.3,4885,1.5,5815,1.3,4914,1.1,6870,1.8,5271,1.9
2,6,1,9,2,他の調理食品,7695,2.1,5427,2.2,7896,2.1,6708,1.7,6721,2.1,7271,1.6,10903,2.4,9734,2.6,7193,2.6
2,5,1,10,0,飲料,5971,1.6,6634,2.6,4053,1.1,6086,1.6,6538,2,5395,1.2,7283,1.6,7089,1.9,4623,1.7
2,6,1,10,1,茶類,1319,0.4,1353,0.5,415,0.1,1175,0.3,1287,0.4,1267,0.3,1765,0.4,2230,0.6,1114,0.4
2,6,1,10,2,コーヒー・ココア,1027,0.3,771,0.3,715,0.2,796,0.2,1198,0.4,1044,0.2,1291,0.3,1549,0.4,833,0.3
2,6,1,10,3,他の飲料,3625,1,4509,1.8,2923,0.8,4115,1.1,4054,1.2,3085,0.7,4226,0.9,3309,0.9,2675,1
2,5,1,11,0,酒類,3509,0.9,2006,0.8,1149,0.3,3142,0.8,3571,1.1,3509,0.8,3779,0.8,7228,1.9,3353,1.2
2,5,1,12,0,外食,23885,6.4,21622,8.6,22850,6,27323,7,24718,7.6,28956,6.2,27167,6,23012,6.1,11642,4.3
2,6,1,12,1,一般外食,22427,6,20871,8.3,21012,5.5,24230,6.2,22401,6.9,27368,5.9,26685,5.9,22916,6,11642,4.3
2,6,1,12,2,学校給食,1458,0.4,752,0.3,1838,0.5,3093,0.8,2317,0.7,1588,0.3,482,0.1,96,0,-,-
2,4,2,0,0,住居,23456,6.3,37408,14.8,23952,6.3,28656,7.4,22685,7,14506,3.1,10160,2.3,32345,8.5,26239,9.6
2,5,2,1,0,家賃地代,17703,4.8,37240,14.8,22030,5.8,27818,7.2,16654,5.1,14033,3,6984,1.6,11571,3,10847,4
2,5,2,2,0,設備修繕・維持,5752,1.5,168,0.1,1922,0.5,839,0.2,6030,1.9,473,0.1,3176,0.7,20774,5.5,15392,5.7
2,6,2,2,1,設備材料,2402,0.6,168,0.1,137,0,298,0.1,3714,1.1,16,0,2530,0.6,55,0,10605,3.9
2,6,2,2,2,工事その他のサービス,3350,0.9,-,-,1785,0.5,540,0.1,2317,0.7,457,0.1,646,0.1,20719,5.5,4788,1.8
2,4,3,0,0,光熱・水道,16679,4.5,8711,3.5,12813,3.4,17380,4.5,16025,4.9,19668,4.2,20331,4.5,15823,4.2,16775,6.2
2,5,3,1,0,電気代,7768,2.1,4350,1.7,5818,1.5,8393,2.2,7061,2.2,9226,2,9544,2.1,6771,1.8,8108,3
2,5,3,2,0,ガス代,4593,1.2,2632,1,3516,0.9,4508,1.2,4911,1.5,5766,1.2,5079,1.1,4872,1.3,4048,1.5
2,5,3,3,0,他の光熱,85,0,3,0,50,0,22,0,22,0,477,0.1,14,0,10,0,1,0
2,5,3,4,0,上下水道料,4232,1.1,1726,0.7,3430,0.9,4458,1.1,4031,1.2,4199,0.9,5694,1.3,4169,1.1,4618,1.7
2,4,4,0,0,家具・家事用品,15191,4.1,7496,3,14233,3.7,26556,6.8,13504,4.2,15940,3.4,9945,2.2,7103,1.9,15761,5.8
2,5,4,1,0,家庭用耐久財,5891,1.6,386,0.2,5480,1.4,14105,3.6,5827,1.8,8959,1.9,3056,0.7,381,0.1,707,0.3
2,6,4,1,1,家事用耐久財,3310,0.9,-,-,323,0.1,5152,1.3,4187,1.3,8554,1.8,2942,0.7,202,0.1,-,-
2,6,4,1,2,冷暖房用器具,2147,0.6,46,0,743,0.2,8903,2.3,1607,0.5,318,0.1,114,0,180,0,689,0.3
2,6,4,1,3,一般家具,433,0.1,339,0.1,4414,1.2,50,0,33,0,87,0,-,-,-,-,19,0
2,5,4,2,0,室内装備・装飾品,320,0.1,299,0.1,636,0.2,295,0.1,182,0.1,81,0,111,0,496,0.1,673,0.2
2,5,4,3,0,寝具類,1715,0.5,564,0.2,385,0.1,1105,0.3,527,0.2,843,0.2,260,0.1,434,0.1,8754,3.2
2,5,4,4,0,家事雑貨,2944,0.8,2987,1.2,3525,0.9,4489,1.2,3098,1,2164,0.5,2964,0.7,1753,0.5,1882,0.7
2,5,4,5,0,家事用消耗品,3349,0.9,3066,1.2,3373,0.9,3770,1,3164,1,3076,0.7,3222,0.7,3594,0.9,3364,1.2
2,5,4,6,0,家事サービス,971,0.3,194,0.1,834,0.2,2793,0.7,705,0.2,818,0.2,331,0.1,444,0.1,379,0.1
2,4,5,0,0,被服及び履物,15419,4.2,11429,4.5,11062,2.9,15626,4,18844,5.8,14680,3.2,17016,3.8,19080,5,12547,4.6
2,5,5,1,0,和服,132,0,182,0.1,122,0,124,0,-,-,-,-,-,-,-,-,653,0.2
2,5,5,2,0,洋服,6220,1.7,2580,1,5618,1.5,6432,1.7,8612,2.6,4887,1.1,7109,1.6,9015,2.4,3921,1.4
2,6,5,2,1,男子用洋服,1416,0.4,123,0,3805,1,776,0.2,1600,0.5,1310,0.3,2470,0.5,609,0.2,859,0.3
2,6,5,2,2,婦人用洋服,4325,1.2,860,0.3,1147,0.3,4674,1.2,6332,1.9,3532,0.8,4570,1,8319,2.2,3062,1.1
2,6,5,2,3,子供用洋服,479,0.1,1597,0.6,666,0.2,982,0.3,680,0.2,45,0,68,0,87,0,-,-
2,5,5,3,0,シャツ・セーター類,3691,1,4324,1.7,1039,0.3,3584,0.9,3382,1,4841,1,4650,1,4366,1.1,2927,1.1
2,6,5,3,1,男子用シャツ・セーター類,1381,0.4,1227,0.5,181,0,1051,0.3,453,0.1,2429,0.5,3709,0.8,303,0.1,1164,0.4
2,6,5,3,2,婦人用シャツ・セーター類,2035,0.5,1641,0.7,639,0.2,2078,0.5,2631,0.8,2235,0.5,941,0.2,4063,1.1,1763,0.6
2,6,5,3,3,子供用シャツ・セーター類,275,0.1,1456,0.6,219,0.1,454,0.1,299,0.1,178,0,-,-,-,-,-,-
2,5,5,4,0,下着類,1205,0.3,789,0.3,432,0.1,1057,0.3,1623,0.5,1352,0.3,1521,0.3,1442,0.4,985,0.4
2,6,5,4,1,男子用下着類,332,0.1,286,0.1,219,0.1,144,0,276,0.1,449,0.1,487,0.1,236,0.1,551,0.2
2,6,5,4,2,婦人用下着類,717,0.2,276,0.1,44,0,587,0.2,1084,0.3,771,0.2,1035,0.2,1170,0.3,434,0.2
2,6,5,4,3,子供用下着類,155,0,228,0.1,170,0,326,0.1,262,0.1,132,0,-,-,36,0,-,-
2,5,5,5,0,生地・糸類,142,0,225,0.1,770,0.2,116,0,10,0,28,0,191,0,69,0,20,0
2,5,5,6,0,他の被服,910,0.2,1248,0.5,591,0.2,917,0.2,741,0.2,1012,0.2,616,0.1,1196,0.3,1106,0.4
2,5,5,7,0,履物類,2130,0.6,1532,0.6,1676,0.4,2632,0.7,2894,0.9,1636,0.4,1521,0.3,2436,0.6,2025,0.7
2,5,5,8,0,被服関連サービス,990,0.3,549,0.2,812,0.2,764,0.2,1581,0.5,924,0.2,1409,0.3,556,0.1,910,0.3
2,4,6,0,0,保健医療,16604,4.5,6765,2.7,13831,3.6,16882,4.3,11206,3.4,26679,5.8,17331,3.8,23061,6.1,12973,4.8
2,5,6,1,0,医薬品,2258,0.6,935,0.4,1712,0.4,1841,0.5,2595,0.8,1223,0.3,3017,0.7,4016,1.1,2635,1
2,5,6,2,0,健康保持用摂取品,1052,0.3,97,0,1031,0.3,441,0.1,737,0.2,312,0.1,1902,0.4,2692,0.7,1624,0.6
2,5,6,3,0,保健医療用品・器具,2863,0.8,3585,1.4,3225,0.8,4019,1,1868,0.6,3923,0.8,1291,0.3,1557,0.4,3105,1.1
2,5,6,4,0,保健医療サービス,10431,2.8,2148,0.9,7862,2.1,10581,2.7,6006,1.8,21221,4.6,11121,2.5,14796,3.9,5609,2.1
2,4,7,0,0,交通・通信,49073,13.2,30045,11.9,35587,9.4,39402,10.1,35635,11,110169,23.8,58254,12.9,36802,9.7,28883,10.6
2,5,7,1,0,交通,13208,3.6,8313,3.3,10086,2.7,16401,4.2,8512,2.6,17075,3.7,22054,4.9,13351,3.5,5894,2.2
2,5,7,2,0,自動車等関係費,21697,5.8,11773,4.7,15552,4.1,11305,2.9,11777,3.6,74838,16.1,17723,3.9,7913,2.1,11583,4.3
2,6,7,2,1,自動車等購入,9134,2.5,-,-,-,-,-,-,-,-,61881,13.4,-,-,-,-,-,-
2,6,7,2,2,自転車購入,592,0.2,-,-,1986,0.5,535,0.1,657,0.2,420,0.1,-,-,-,-,1173,0.4
2,6,7,2,3,自動車等維持,11970,3.2,11773,4.7,13566,3.6,10771,2.8,11120,3.4,12537,2.7,17723,3.9,7913,2.1,10410,3.8
2,5,7,3,0,通信,14169,3.8,9960,4,9949,2.6,11695,3,15345,4.7,18256,3.9,18477,4.1,15539,4.1,11406,4.2
2,4,8,0,0,教育,26626,7.2,6997,2.8,28862,7.6,36849,9.5,40644,12.5,53342,11.5,17450,3.9,2553,0.7,-,-
2,5,8,1,0,授業料等,11861,3.2,6940,2.8,19862,5.2,13705,3.5,23848,7.3,20352,4.4,1154,0.3,1996,0.5,-,-
2,5,8,2,0,教科書・学習参考教材,233,0.1,56,0,133,0,685,0.2,130,0,382,0.1,104,0,-,-,-,-
2,5,8,3,0,補習教育,14532,3.9,-,-,8867,2.3,22459,5.8,16665,5.1,32608,7,16192,3.6,558,0.1,-,-
2,4,9,0,0,教養娯楽,48101,12.9,30879,12.2,108899,28.6,56351,14.5,30359,9.3,45053,9.7,35795,7.9,75397,19.8,22878,8.4
2,5,9,1,0,教養娯楽用耐久財,2107,0.6,8179,3.2,1749,0.5,4009,1,2031,0.6,722,0.2,658,0.1,1200,0.3,270,0.1
2,5,9,2,0,教養娯楽用品,8250,2.2,6557,2.6,19837,5.2,10484,2.7,5310,1.6,5946,1.3,6330,1.4,7522,2,6900,2.5
2,5,9,3,0,書籍・他の印刷物,3404,0.9,1227,0.5,1583,0.4,3383,0.9,3998,1.2,2087,0.5,5031,1.1,5224,1.4,3612,1.3
2,5,9,4,0,教養娯楽サービス,34340,9.2,14916,5.9,85730,22.5,38475,9.9,19021,5.8,36298,7.8,23775,5.3,61452,16.2,12097,4.4
2,6,9,4,1,宿泊料,2525,0.7,2981,1.2,6923,1.8,372,0.1,1196,0.4,4427,1,3258,0.7,3543,0.9,496,0.2
2,6,9,4,2,パック旅行費,14683,4,-,-,49275,13,17373,4.5,2372,0.7,10823,2.3,6966,1.5,43243,11.4,2114,0.8
2,6,9,4,3,月謝類,5432,1.5,2682,1.1,7439,2,10640,2.7,5701,1.8,6446,1.4,1951,0.4,4262,1.1,941,0.3
2,6,9,4,4,他の教養娯楽サービス,11700,3.1,9254,3.7,22092,5.8,10089,2.6,9752,3,14602,3.2,11600,2.6,10404,2.7,8547,3.1
2,4,10,0,0,その他の消費支出,68498,18.4,36527,14.5,52799,13.9,59065,15.2,43502,13.4,67496,14.6,157746,35,62216,16.4,57410,21.1
2,5,10,1,0,諸雑費,29653,8,26352,10.5,29409,7.7,34328,8.8,21396,6.6,35601,7.7,26653,5.9,32198,8.5,29312,10.8
2,6,10,1,1,理美容サービス,4178,1.1,1786,0.7,2352,0.6,4706,1.2,3522,1.1,5826,1.3,4936,1.1,4895,1.3,3543,1.3
2,6,10,1,2,理美容用品,5695,1.5,5296,2.1,4341,1.1,5959,1.5,4696,1.4,4795,1,4652,1,9057,2.4,7244,2.7
2,6,10,1,3,身の回り用品,3548,1,885,0.4,3407,0.9,2182,0.6,2313,0.7,1460,0.3,6921,1.5,6854,1.8,5120,1.9
2,6,10,1,4,たばこ,887,0.2,69,0,284,0.1,900,0.2,951,0.3,431,0.1,1239,0.3,1671,0.4,1209,0.4
2,6,10,1,5,他の諸雑費,15345,4.1,18317,7.3,19025,5,20581,5.3,9914,3,23089,5,8906,2,9720,2.6,12195,4.5
2,5,10,2,0,こづかい,11050,3,2890,1.1,11159,2.9,11733,3,8003,2.5,13968,3,17311,3.8,11596,3.1,8111,3
2,5,10,3,0,交際費,15305,4.1,7285,2.9,12231,3.2,12413,3.2,14103,4.3,15413,3.3,21735,4.8,17092,4.5,19275,7.1
2,6,10,3,0,食料,3919,1.1,2274,0.9,3029,0.8,2434,0.6,3189,1,2835,0.6,5767,1.3,6123,1.6,6158,2.3
2,6,10,3,0,家具・家事用品,157,0,46,0,57,0,50,0,213,0.1,100,0,48,0,180,0,519,0.2
2,6,10,3,0,被服及び履物,383,0.1,-,-,215,0.1,-,-,71,0,716,0.2,993,0.2,365,0.1,653,0.2
2,6,10,3,0,教養娯楽,1831,0.5,511,0.2,133,0,198,0.1,1751,0.5,390,0.1,5758,1.3,187,0,4977,1.8
2,6,10,3,0,他の物品サービス,576,0.2,40,0,-,-,264,0.1,2550,0.8,7,0,684,0.2,276,0.1,28,0
2,6,10,3,6,贈与金,3635,1,2740,1.1,2202,0.6,5385,1.4,1758,0.5,5183,1.1,2755,0.6,2552,0.7,4716,1.7
2,6,10,3,7,他の交際費,4803,1.3,1675,0.7,6595,1.7,4082,1,4571,1.4,6183,1.3,5729,1.3,7411,2,2224,0.8
2,5,10,4,0,仕送り金,12491,3.4,-,-,-,-,591,0.2,-,-,2514,0.5,92047,20.4,1330,0.4,713,0.3
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,29563,8,8527,3.4,31957,8.4,41855,10.8,44580,13.7,57544,12.4,19449,4.3,3533,0.9,325,0.1
2,3,0,0,0,（再掲）教養娯楽関係費,56202,15.1,36320,14.4,114936,30.2,64341,16.5,37546,11.5,52246,11.3,50066,11.1,82372,21.7,30766,11.3
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,16126,4.3,2740,1.1,2202,0.6,5976,1.5,1758,0.5,7696,1.7,94802,21.1,3882,1,5428,2
2,3,0,0,0,（再掲）経常消費支出,253136,68.1,211405,83.9,251901,66.2,278950,71.7,235461,72.4,275007,59.3,271440,60.3,268132,70.6,207259,76.1
2,3,0,0,0,（再掲）情報通信関係費,18423,5,13687,5.4,13334,3.5,14911,3.8,19630,6,22473,4.8,23882,5.3,19790,5.2,16842,6.2
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,322748,86.9,211964,84.1,354292,93.1,354169,91.1,300826,92.5,379338,81.9,345320,76.7,343716,90.5,240581,88.4
2,2,0,0,0,その他の実支出,168394,-,142759,-,125415,-,189191,-,130532,-,225150,-,267943,-,145133,-,82399,-
2,3,0,0,0,直接税,84846,-,70829,-,61466,-,93173,-,59329,-,119457,-,138725,-,78550,-,39804,-
2,4,0,0,0,勤労所得税,42549,-,23593,-,27462,-,51265,-,28465,-,58073,-,79330,-,42665,-,13634,-
2,4,0,0,0,個人住民税,25844,-,13677,-,22653,-,25202,-,23914,-,36311,-,38133,-,25337,-,14082,-
2,4,0,0,0,他の税,16452,-,33559,-,11351,-,16706,-,6950,-,25072,-,21262,-,10548,-,12088,-
2,3,0,0,0,社会保険料,83441,-,71902,-,63949,-,95945,-,70984,-,105307,-,129218,-,66583,-,42595,-
2,4,0,0,0,公的年金保険料,49196,-,47093,-,43112,-,59107,-,43432,-,63025,-,75579,-,38555,-,13759,-
2,4,0,0,0,健康保険料,28636,-,23439,-,19581,-,29964,-,22572,-,34260,-,44416,-,23849,-,24440,-
2,4,0,0,0,介護保険料,4069,-,35,-,-,-,4974,-,3503,-,5884,-,6813,-,2980,-,4265,-
2,4,0,0,0,他の社会保険料,1540,-,1336,-,1257,-,1900,-,1477,-,2138,-,2410,-,1198,-,131,-
2,3,0,0,0,その他,107,-,28,-,-,-,73,-,219,-,387,-,-,-,-,-,-,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),776757,-,764657,-,649029,-,884024,-,677782,-,925841,-,1188673,-,561619,-,421426,-
2,2,0,0,0,預貯金,609608,-,662194,-,515319,-,682516,-,520047,-,740176,-,934037,-,440181,-,309671,-
2,2,0,0,0,保険料,24882,-,8994,-,15564,-,22759,-,19865,-,29359,-,36941,-,14165,-,38973,-
