項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,航空運賃,2074,0.6,-30,1867,0.7,669,0.2,-,-,942,0.3,132,0,9301,2,1536,0.3
1,1,郵便料,188,0.1,5,117,0,389,0.1,59,0,77,0,98,0,448,0.1,126,0
1,1,固定電話通信料,1132,0.3,-5.3,952,0.4,851,0.3,1209,0.4,956,0.3,786,0.2,1660,0.4,1495,0.3
1,1,移動電話通信料,11409,3.2,-15.9,9075,3.4,10743,3.6,12353,4,11430,3.3,12545,3.8,12312,2.7,11418,2.4
1,1,ＮＨＫ放送受信料,1550,0.4,-1.5,749,0.3,1100,0.4,1251,0.4,1842,0.5,739,0.2,3273,0.7,1861,0.4
1,1,ケーブルテレビ放送受信料,1068,0.3,2.3,1181,0.4,919,0.3,937,0.3,1410,0.4,1381,0.4,796,0.2,858,0.2
1,1,他の放送受信料,162,0,-25.7,166,0.1,180,0.1,53,0,248,0.1,224,0.1,134,0,131,0
1,1,国公立小学校,254,0.1,76.4,122,0,144,0,278,0.1,203,0.1,478,0.1,353,0.1,207,0
1,1,国公立中学校,313,0.1,-1.6,224,0.1,133,0,325,0.1,470,0.1,-,-,612,0.1,418,0.1
1,1,国公立高校,158,0,-65.7,-,-,-,-,-,-,207,0.1,-,-,628,0.1,266,0.1
1,1,国公立大学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,930,0.3,-15.2,576,0.2,494,0.2,2346,0.8,1139,0.3,355,0.1,1484,0.3,122,0
2,0,準公共料金等,32193,9,13.8,23119,8.5,40450,13.5,30622,10,30881,8.8,28142,8.4,43206,9.4,28747,5.9
2,1,牛乳,1383,0.4,14.3,1173,0.4,1345,0.4,1226,0.4,1345,0.4,1262,0.4,1678,0.4,1638,0.3
2,1,灯油,18,0,...,127,0,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,243,0.1,5.2,442,0.2,208,0.1,123,0,510,0.1,289,0.1,38,0,92,0
2,1,理髪料,444,0.1,33.7,758,0.3,175,0.1,233,0.1,737,0.2,296,0.1,450,0.1,457,0.1
2,1,パーマネント代,68,0,-35.2,220,0.1,40,0,-,-,104,0,-,-,111,0,-,-
2,1,洗濯代,554,0.2,26.2,284,0.1,419,0.1,183,0.1,304,0.1,843,0.3,1218,0.3,625,0.1
2,1,新聞,2127,0.6,3.6,2059,0.8,1904,0.6,1087,0.4,2557,0.7,2348,0.7,2496,0.5,2429,0.5
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,1033,0.3,...,770,0.3,-,-,310,0.1,2983,0.9,-,-,-,-,3109,0.6
2,1,私立高校,3826,1.1,321.8,5026,1.9,10504,3.5,-,-,1831,0.5,1183,0.4,8184,1.8,-,-
2,1,私立大学,3513,1,145.7,-,-,-,-,-,-,6498,1.9,-,-,16860,3.7,1093,0.2
2,1,幼児教育費用,4335,1.2,34.6,1196,0.4,4153,1.4,5384,1.8,4126,1.2,4084,1.2,3489,0.8,7840,1.6
2,1,民営家賃,13658,3.8,-20.9,10403,3.8,17510,5.8,22076,7.2,9261,2.6,17837,5.3,8683,1.9,10047,2.1
2,1,地代,992,0.3,237.4,661,0.2,4192,1.4,-,-,628,0.2,-,-,-,-,1418,0.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年 8月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
