規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,18.5,18.4,18.9,151.4,151.3,151.4,141,140.3,143.1,10.4,11,8.3
30人以上,F16 印刷,18.9,18.9,18.7,162.3,163.8,156.7,142.3,143.2,138.8,20,20.6,17.9
30人以上,F17 化学,18.5,18.6,18.1,150.1,151.4,147.1,139.4,141.9,133.5,10.7,9.5,13.6
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,18.5,18.9,17.7,156.1,159.9,145.9,145.2,149.1,134.9,10.9,10.8,11
30人以上,F20 ゴム,19.6,19.7,18.2,168.2,169.4,158.8,152,153.1,143.9,16.2,16.3,14.9
30人以上,F21 なめし革,17.5,17.2,17.8,139.5,141.2,136.9,134.9,135.8,133.6,4.6,5.4,3.3
30人以上,F22 窯業・土石,17.8,18.1,16.3,145.2,147.2,136.5,136.4,139.1,124.8,8.8,8.1,11.7
30人以上,F23 鉄鋼,18.3,18.3,18.3,158.2,160.1,151.6,141.4,141.5,141.3,16.8,18.6,10.3
30人以上,F24 非鉄金属,17.3,17.5,16.7,146.4,148.2,140.8,135.7,137,131.6,10.7,11.2,9.2
30人以上,F25 金属製品,17.9,18.4,16.4,142.4,147.3,128,137.4,142,123.9,5,5.3,4.1
30人以上,F26 一般機械,18.6,18.7,18.3,157.5,159.3,149.4,144.4,145.6,139.3,13.1,13.7,10.1
30人以上,F27 電気機器,18.1,18.2,17.4,149,150.8,139.2,137.9,139.1,131.4,11.1,11.7,7.8
30人以上,F28 情報通信機器,18.4,18.5,18,153.9,155.4,146,137.3,137.9,134.1,16.6,17.5,11.9
30人以上,F29 電子部品・デバイス,17.3,17.9,15.6,142,149.3,116.1,131.5,137.3,110.9,10.5,12,5.2
30人以上,F30 輸送用機器,18.2,18.2,17.4,162.1,163.4,148.8,143,143.5,137.6,19.1,19.9,11.2
30人以上,F31 精密機器,18.7,18.8,18.5,162.3,164.3,150.5,146.9,147.8,141.7,15.4,16.5,8.8
30人以上,F32 その他,19.3,19.4,18.9,159.3,163.9,148.3,143.4,146.1,136.9,15.9,17.8,11.4
30人以上,J-1 卸売業,19.5,19.6,19.1,158.1,160.4,151.6,146.6,148.7,140.5,11.5,11.7,11.1
30人以上,J-2 小売業,19.1,19.7,18.7,137.7,154.5,126.6,130.9,145.1,121.6,6.8,9.4,5
30人以上,Q80 専門サービス業（他に分類されないもの）,18.9,18.9,18.7,158.9,160.4,153.8,142.7,143.6,139.7,16.2,16.8,14.1
30人以上,Q81 学術・開発研究機関,19.1,19.4,17.7,158.5,161.9,143.6,147.3,150.2,134.9,11.2,11.7,8.7
30人以上,Q84 娯楽業,19.7,20.2,19.1,141.4,151.9,126.9,136,145.4,123.1,5.4,6.5,3.8
30人以上,"Q86,87 自動車整備業、機械等修理業",19.3,19.3,18.8,168.3,169.7,156.5,146.4,146.6,144.7,21.9,23.1,11.8
30人以上,Q82 洗濯・理容・美容・浴場業,19.6,20,19.3,151.5,170,138.1,142,155.8,132,9.5,14.2,6.1
30人以上,Q89 広告業,18.2,18.8,17.1,150.7,158.7,136.9,136,142.4,124.9,14.7,16.3,12
30人以上,QS-1 一括分,19,19.5,18.3,153.6,163.4,140.9,138.8,146.5,128.9,14.8,16.9,12
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年５月分,,,,,,,,,,,,,
第２－２表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,,
