規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,F15 パルプ・紙,17839,13161,4678,85,68,17,74,40,34,17850,13189,4661,12.2,2.7,39
５人以上,F16 印刷,99643,73958,25685,633,229,404,837,393,444,99439,73794,25645,5.2,3.3,10.8
５人以上,F17 化学,69673,49273,20400,522,328,194,529,345,184,69666,49256,20410,1.8,0.4,5
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,X,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,15513,9669,5844,157,109,48,209,68,141,15461,9710,5751,21.8,4.5,50.9
５人以上,F20 ゴム,8466,7154,1312,36,29,7,136,114,22,8366,7069,1297,0.2,0,1.3
５人以上,F21 なめし革,9655,6312,3343,251,230,21,125,76,49,9781,6466,3315,14.5,5.6,31.9
５人以上,F22 窯業・土石,13066,10688,2378,182,179,3,739,486,253,12509,10381,2128,2,2.4,0.2
５人以上,F23 鉄鋼,6860,5438,1422,89,89,0,304,281,23,6645,5246,1399,2.6,2.5,2.9
５人以上,F24 非鉄金属,11182,7968,3214,175,127,48,149,64,85,11208,8031,3177,7.6,0,26.8
５人以上,F25 金属製品,49519,36729,12790,447,320,127,401,327,74,49565,36722,12843,6.3,2.1,18.3
５人以上,F26 一般機械,61591,49938,11653,785,425,360,873,563,310,61503,49800,11703,7.3,2.4,28.2
５人以上,F27 電気機器,59598,48664,10934,707,404,303,644,434,210,59661,48634,11027,6.1,0.7,29.7
５人以上,F28 情報通信機器,59006,49504,9502,745,552,193,2207,1887,320,57544,48169,9375,1.2,0.1,6.9
５人以上,F29 電子部品・デバイス,38578,29931,8647,416,365,51,1037,868,169,37957,29428,8529,6.4,0.6,26.6
５人以上,F30 輸送用機器,35305,30681,4624,289,272,17,77,64,13,35517,30889,4628,3.6,0.9,21.3
５人以上,F31 精密機器,35116,29552,5564,260,132,128,70,54,16,35306,29630,5676,5.8,3.6,17.6
５人以上,F32 その他,30491,21840,8651,107,50,57,147,82,65,30451,21808,8643,6.4,1.8,17.8
５人以上,J-1 卸売業,768158,558482,209676,10659,6570,4089,12501,8649,3852,766316,556403,209913,5.8,2.1,15.6
５人以上,J-2 小売業,656889,293658,363231,26342,12032,14310,20915,7663,13252,662316,298027,364289,51.3,34.6,65
５人以上,Q80 専門サービス業（他に分類されないもの）,239399,165780,73619,3508,2486,1022,3783,2234,1549,239124,166032,73092,6.6,3.6,13.4
５人以上,Q81 学術・開発研究機関,40366,32210,8156,920,723,197,341,292,49,40945,32641,8304,5.2,1.1,20.9
５人以上,Q84 娯楽業,76302,45190,31112,2977,1759,1218,3514,1379,2135,75765,45570,30195,39.7,29.5,55.1
５人以上,"Q86,87 自動車整備業、機械等修理業",45233,39217,6016,408,322,86,677,592,85,44964,38947,6017,7.1,4.9,20.8
５人以上,Q82 洗濯・理容・美容・浴場業,58782,23439,35343,576,192,384,1378,513,865,57980,23118,34862,27.4,16.5,34.6
５人以上,Q89 広告業,58909,37513,21396,394,199,195,918,552,366,58385,37160,21225,8.8,2.8,19.4
５人以上,QS-1 一括分,724291,420960,303331,18141,6485,11656,19876,8845,11031,722556,418600,303956,18.1,11,27.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年５月分,,,,,,,,,,,,,,,,
第３－１表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模５人以上）,,,,,,,,,,,,,,,,
