規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,19.7,19.8,19.6,165.8,167.2,162.4,156.5,158.5,151.3,9.3,8.7,11.1
30人以上,F20 ゴム,20.4,20.6,18.9,169.8,170.6,163.2,158.5,159.8,148.2,11.3,10.8,15
30人以上,F21 なめし革,18.4,18.4,18.5,151.1,155,145.2,142.3,144.3,139.4,8.8,10.7,5.8
30人以上,F22 窯業・土石,18.6,18.7,18,150.3,151,147.4,141.7,142.7,137.5,8.6,8.3,9.9
30人以上,F23 鉄鋼,19.3,19.3,19.5,165.7,166.9,161,149.8,149.4,151,15.9,17.5,10
30人以上,F24 非鉄金属,19.3,19.6,18.4,162.1,164.3,155.3,152.4,154.3,146.6,9.7,10,8.7
30人以上,F25 金属製品,19.1,19.3,18.3,155.8,159.2,145.3,147.1,150,138.2,8.7,9.2,7.1
30人以上,F26 一般機械,16.9,17.2,15.6,142.1,145.4,128,130.8,133.6,118.9,11.3,11.8,9.1
30人以上,F27 電気機器,19.2,19.4,18.6,159.2,161,149.7,147,148.1,141.2,12.2,12.9,8.5
30人以上,F28 情報通信機器,18.4,18.5,17.8,155.4,157.6,143.8,139.5,140.7,133.2,15.9,16.9,10.6
30人以上,F29 電子部品・デバイス,18.4,18.6,17.7,152.4,158.5,131.3,141,145.3,126.2,11.4,13.2,5.1
30人以上,F30 輸送用機器,17.1,17.2,16.4,155.8,157.6,139.4,135.1,135.7,129.6,20.7,21.9,9.8
30人以上,F31 精密機器,18.9,19,18.4,165.6,168.3,150.7,148.4,149.4,142.8,17.2,18.9,7.9
30人以上,F32 その他,18.4,18.7,17.6,150.1,154.9,139.2,137.7,141.5,129,12.4,13.4,10.2
30人以上,J-1 卸売業,19.7,19.8,19.2,159.8,162.7,150.7,149.5,152.1,141.6,10.3,10.6,9.1
30人以上,J-2 小売業,19.5,19.8,19.2,142.2,158.1,131.4,135,147.7,126.4,7.2,10.4,5
30人以上,Q80 専門サービス業（他に分類されないもの）,19.3,19.3,19.2,161.8,162.9,157.7,146.6,147.2,144.6,15.2,15.7,13.1
30人以上,Q81 学術・開発研究機関,18.9,19.6,16.3,156.5,162.3,131.9,145.9,151.3,123,10.6,11,8.9
30人以上,Q84 娯楽業,20.3,20.8,19.5,150.6,159,138.3,144,151.2,133.4,6.6,7.8,4.9
30人以上,"Q86,87 自動車整備業、機械等修理業",20.1,20.2,19.2,176.7,179,157.7,154.3,155,148.7,22.4,24,9
30人以上,Q82 洗濯・理容・美容・浴場業,20.9,21.7,20.4,160.7,182,145.8,151.8,169,139.7,8.9,13,6.1
30人以上,Q89 広告業,19,19.9,17.3,153,161,138.7,138.4,145,126.6,14.6,16,12.1
30人以上,QS-1 一括分,19.5,20,18.9,157.4,167.9,144,143.2,151,133.3,14.2,16.9,10.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年８月分,,,,,,,,,,,,,
第２－２表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,,
