規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F31 精密機器,19.3,19.3,19,166.4,168.1,156.3,151.1,151.8,146.9,15.3,16.3,9.4
30人以上,F32 その他,19.1,19,19.3,156.5,159.2,149.9,143.1,144,140.9,13.4,15.2,9
30人以上,J-1 卸売業,19.2,19.4,18.8,155.6,158.5,147.8,144.8,147.4,137.7,10.8,11.1,10.1
30人以上,J-2 小売業,18.7,19.4,18.2,134.4,152.6,121.5,127,142.4,116.1,7.4,10.2,5.4
30人以上,Q80 専門サービス業（他に分類されないもの）,18.6,18.8,18,158,161.3,147.7,139.4,141.3,133.4,18.6,20,14.3
30人以上,Q81 学術・開発研究機関,17.7,18.1,16.1,146.8,150.9,129.6,135,138.5,120.3,11.8,12.4,9.3
30人以上,Q84 娯楽業,19.4,19.6,18.9,137.6,146.6,121.4,132.3,140.7,117.2,5.3,5.9,4.2
30人以上,"Q86,87 自動車整備業、機械等修理業",18.7,18.7,18.3,164.9,166.5,152.1,141.4,141.5,141,23.5,25,11.1
30人以上,Q82 洗濯・理容・美容・浴場業,20.5,20.6,20.4,160,174.4,150,151.6,164.1,142.9,8.4,10.3,7.1
30人以上,Q89 広告業,19.4,19.9,18.5,157.9,162.2,149.9,140.9,144.1,134.9,17,18.1,15
30人以上,QS-1 一括分,18.4,19.1,17.5,149,161.4,132.5,134.3,143.6,122,14.7,17.8,10.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年２月分,,,,,,,,,,,,,
第２－２表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,,
