規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,20.4,20.6,20,167.6,170.2,159.1,155.2,156.7,150.2,12.4,13.5,8.9
30人以上,F16 印刷,20.2,20.2,20,175.7,176.2,173.8,150.4,151.2,147.3,25.3,25,26.5
30人以上,F17 化学,19.6,20,18.8,160.4,162.6,155.3,148.3,151.7,140.3,12.1,10.9,15
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,20.7,20.8,20.5,174.5,176.4,169.4,162.2,163.8,157.8,12.3,12.6,11.6
30人以上,F20 ゴム,20.3,20.5,18.7,170.9,171.3,167.5,159.5,160.6,151.1,11.4,10.7,16.4
30人以上,F21 なめし革,21.2,21.2,21.2,166.8,172,158.9,162.4,165.8,157.1,4.4,6.2,1.8
30人以上,F22 窯業・土石,19.5,19.6,19,159.5,159.9,157.8,148.9,150,144.4,10.6,9.9,13.4
30人以上,F23 鉄鋼,19.6,19.8,18.7,168.8,171.8,157.2,151.3,153.1,144.2,17.5,18.7,13
30人以上,F24 非鉄金属,19.1,19.4,18.3,161.5,163.8,154.1,149.9,151.9,143.6,11.6,11.9,10.5
30人以上,F25 金属製品,19.8,20.2,18.7,159.8,165.9,142.3,152.1,157.4,137,7.7,8.5,5.3
30人以上,F26 一般機械,19.1,19.3,18.3,160.8,163.4,149.3,148.4,150.6,138.6,12.4,12.8,10.7
30人以上,F27 電気機器,19.3,19.3,19,159.4,160.6,152.7,146.4,147.1,142.3,13,13.5,10.4
30人以上,F28 情報通信機器,19.7,19.8,19,165.8,168.1,154.2,147,148.2,141,18.8,19.9,13.2
30人以上,F29 電子部品・デバイス,20.3,19.7,22.5,163.3,164.3,160.1,151.8,151.1,154.5,11.5,13.2,5.6
30人以上,F30 輸送用機器,18.9,19,18.1,167.2,168.4,155,148.8,149.4,143,18.4,19,12
30人以上,F31 精密機器,20,20.1,19.7,174.7,176.7,163.7,157,157.7,153.3,17.7,19,10.4
30人以上,F32 その他,20.1,20.2,20,166.4,170.8,155.6,150.5,152.3,145.9,15.9,18.5,9.7
30人以上,J-1 卸売業,20,20.1,19.4,163.1,166,155.3,150.7,153.4,143.2,12.4,12.6,12.1
30人以上,J-2 小売業,19.2,19.8,18.8,138.6,155.4,127.1,131.1,145.4,121.4,7.5,10,5.7
30人以上,Q80 専門サービス業（他に分類されないもの）,19.7,19.7,19.5,165.6,167.3,159.6,147.9,148.9,144.3,17.7,18.4,15.3
30人以上,Q81 学術・開発研究機関,19,19.4,17.2,157.7,161.9,140.3,145,148.4,130.6,12.7,13.5,9.7
30人以上,Q84 娯楽業,20,20.3,19.6,144.5,155.1,130.4,138.6,147.8,126.3,5.9,7.3,4.1
30人以上,"Q86,87 自動車整備業、機械等修理業",19.3,19.3,19.1,170.8,171.8,161.7,147,147,146.8,23.8,24.8,14.9
30人以上,Q82 洗濯・理容・美容・浴場業,21,21.3,20.7,168.2,182.1,158.2,158.2,167.9,151.2,10,14.2,7
30人以上,Q89 広告業,20.3,21,19.1,165,171.4,154.2,148.2,153.3,139.7,16.8,18.1,14.5
30人以上,QS-1 一括分,19.4,19.9,18.6,156.5,166.4,143.7,141.5,149.4,131.3,15,17,12.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年４月分,,,,,,,,,,,,,
第２－２表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,,
