規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,F19 プラスチック,20.8,21.5,19.7,168.8,184.3,143.9,156.1,167.3,138.1,12.7,17,5.8
５人以上,F20 ゴム,19.7,20,18.6,161.4,163.7,149.9,154.4,156.7,143.1,7,7,6.8
５人以上,F21 なめし革,21.4,22.5,19.1,170.9,183.1,145,167.7,179.1,143.5,3.2,4,1.5
５人以上,F22 窯業・土石,19.8,19.9,19.3,163,163.6,159.8,147.6,148,145.6,15.4,15.6,14.2
５人以上,F23 鉄鋼,19.7,19.9,18.8,172.5,177.1,154.8,149.2,151,142.3,23.3,26.1,12.5
５人以上,F24 非鉄金属,19.5,19.8,18.8,160.9,166.3,147.2,150.2,155.3,137.3,10.7,11,9.9
５人以上,F25 金属製品,20.5,20.8,19.7,165.1,171.2,147.4,156.2,161.1,142.1,8.9,10.1,5.3
５人以上,F26 一般機械,19.9,20.1,18.8,164.4,168,149,152.4,155.2,140.3,12,12.8,8.7
５人以上,F27 電気機器,19.6,19.7,19,159.8,163.5,143.3,148.2,150.8,136.3,11.6,12.7,7
５人以上,F28 情報通信機器,19.8,20,19.1,165.7,168.4,151.3,147.7,149.3,139.3,18,19.1,12
５人以上,F29 電子部品・デバイス,20.4,20,22,164.9,168.1,154.8,153.1,154.1,150,11.8,14,4.8
５人以上,F30 輸送用機器,19.5,19.6,19.3,170.1,173.9,145.4,151.5,153.6,137.8,18.6,20.3,7.6
５人以上,F31 精密機器,20.2,20.3,19.6,173.6,176.1,160.7,157.2,158.4,151,16.4,17.7,9.7
５人以上,F32 その他,21.1,21.1,20.9,171.5,175.1,162.2,158.3,159.5,155.1,13.2,15.6,7.1
５人以上,J-1 卸売業,20.4,20.6,19.8,164.2,167.6,155.2,154.2,157.2,146.3,10,10.4,8.9
５人以上,J-2 小売業,18.2,19.1,17.5,132.7,149.1,119.3,125.7,139.9,114.1,7,9.2,5.2
５人以上,Q80 専門サービス業（他に分類されないもの）,20,20.1,19.8,164.6,167.7,157.3,149.3,151,145.3,15.3,16.7,12
５人以上,Q81 学術・開発研究機関,18.8,19.3,16.9,155.2,160.3,135.3,143.6,147.9,126.9,11.6,12.4,8.4
５人以上,Q84 娯楽業,19.5,19.7,19.2,137,144.4,126.4,132.4,139.4,122.4,4.6,5,4
５人以上,"Q86,87 自動車整備業、機械等修理業",20.1,20.3,19.3,170.2,173,151.7,152,153.3,143.1,18.2,19.7,8.6
５人以上,Q82 洗濯・理容・美容・浴場業,21.5,21.6,21.4,173.4,181.5,167.9,168.3,173.3,164.9,5.1,8.2,3
５人以上,Q89 広告業,20.1,20.6,19.1,161.9,168.4,151.1,148.7,153.8,140.2,13.2,14.6,10.9
５人以上,QS-1 一括分,19.4,20,18.6,155,165.9,139.7,141.3,150.2,128.8,13.7,15.7,10.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年４月分,,,,,,,,,,,,,
第２－１表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,
