規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F19 プラスチック,18.6,18.6,18.5,154.4,155.7,151.1,145.8,147.4,141.5,8.6,8.3,9.6
30人以上,F20 ゴム,17.6,17.6,17.6,157.5,158.2,152.1,146.6,147.7,138.1,10.9,10.5,14
30人以上,F21 なめし革,22.1,22.4,21.6,184.8,195.5,168.8,170.3,175.1,163.1,14.5,20.4,5.7
30人以上,F22 窯業・土石,19.3,19.5,18.6,155.9,157.3,150,147,148.5,140.6,8.9,8.8,9.4
30人以上,F23 鉄鋼,17.9,18.1,17.3,155.2,158.4,143.5,138.9,140.2,134.1,16.3,18.2,9.4
30人以上,F24 非鉄金属,19.5,19.6,19.2,164.8,165.8,161.6,155,155.8,152.6,9.8,10,9
30人以上,F25 金属製品,20.4,20.5,20.2,170.2,170.2,170.3,160.3,160.5,159.9,9.9,9.7,10.4
30人以上,F26 一般機械,18.4,18.5,17.9,151.9,153.5,144.7,139.7,140.9,134.3,12.2,12.6,10.4
30人以上,F27 電気機器,18,18,17.7,146.4,147.7,139.6,135.5,136.2,131.8,10.9,11.5,7.8
30人以上,F28 情報通信機器,17.9,18.1,17.1,151.9,154.3,138.8,136,137.5,127.7,15.9,16.8,11.1
30人以上,F29 電子部品・デバイス,18.4,18.3,18.8,149.8,153.2,138,139,140.7,133.1,10.8,12.5,4.9
30人以上,F30 輸送用機器,18,18.1,16.5,162.1,164.3,140.5,141.5,142.7,129.9,20.6,21.6,10.6
30人以上,F31 精密機器,19.1,19.1,19.1,166.3,168.1,157,149.4,149.8,147.7,16.9,18.3,9.3
30人以上,F32 その他,19.5,19.6,19.3,157.9,161.2,150.7,145,147,140.6,12.9,14.2,10.1
30人以上,J-1 卸売業,18.5,18.7,18.1,151,153.5,143.8,140.7,142.9,134.3,10.3,10.6,9.5
30人以上,J-2 小売業,18.9,19.7,18.4,137.9,157.7,125,130.6,146.5,120.2,7.3,11.2,4.8
30人以上,Q80 専門サービス業（他に分類されないもの）,18.1,18.1,18.2,153.5,154.4,150.6,137.2,137.3,137,16.3,17.1,13.6
30人以上,Q81 学術・開発研究機関,17,17.4,15.2,140.6,144.5,124.1,130.4,133.9,115.6,10.2,10.6,8.5
30人以上,Q84 娯楽業,19.3,19.9,18.5,145.3,152.4,135.1,138.5,144.7,129.6,6.8,7.7,5.5
30人以上,"Q86,87 自動車整備業、機械等修理業",19.2,19.3,18.3,168.2,170.6,149,145.7,146.4,140.1,22.5,24.2,8.9
30人以上,Q82 洗濯・理容・美容・浴場業,21.1,21.4,20.9,161.6,179.2,149.3,152.4,166.5,142.6,9.2,12.7,6.7
30人以上,Q89 広告業,19.5,20.1,18.4,156.7,162.8,145.9,141.4,145.9,133.4,15.3,16.9,12.5
30人以上,QS-1 一括分,18.2,18.9,17.4,148.3,159.4,133.6,134.1,142.4,123.2,14.2,17,10.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年９月分,,,,,,,,,,,,,
第２－２表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,,
