規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F20 ゴム,19.6,19.7,18.3,162.6,162.7,162.4,151.8,152.4,147.1,10.8,10.3,15.3
30人以上,F21 なめし革,19.9,20.2,19.4,157.4,164.2,146.7,152.7,157.9,144.5,4.7,6.3,2.2
30人以上,F22 窯業・土石,19.5,19.6,18.8,159.5,161,153.1,148.2,149.8,141.2,11.3,11.2,11.9
30人以上,F23 鉄鋼,20.4,20.6,19.9,175.2,177.5,166.5,157.5,158.6,153.5,17.7,18.9,13
30人以上,F24 非鉄金属,19.1,19.3,18.6,161.1,163.1,155,148.9,150.4,144.4,12.2,12.7,10.6
30人以上,F25 金属製品,19.7,19.8,19.2,158.3,161.3,148.8,148.7,151,141.4,9.6,10.3,7.4
30人以上,F26 一般機械,20.1,20.2,19.8,169,171.5,157.6,155,156.9,146.5,14,14.6,11.1
30人以上,F27 電気機器,18.9,19.1,18.2,157.6,159.7,145.2,144.4,145.7,136.9,13.2,14,8.3
30人以上,F28 情報通信機器,19.2,19.3,18.7,163,165.1,152,143.5,144.5,138.5,19.5,20.6,13.5
30人以上,F29 電子部品・デバイス,18.6,19.7,14.8,153.1,164.1,114.7,142.1,151.5,109.1,11,12.6,5.6
30人以上,F30 輸送用機器,19.6,19.7,18,175.2,177.3,154.7,155.1,156.4,142.5,20.1,20.9,12.2
30人以上,F31 精密機器,19.3,19.3,19.2,168.9,170.3,160.2,151,151.4,148.5,17.9,18.9,11.7
30人以上,F32 その他,19.4,19.6,19.1,160.1,165,148,144.9,147.6,138.2,15.2,17.4,9.8
30人以上,J-1 卸売業,19.9,20.1,19.5,161.7,164.5,153.5,149.5,152,142.3,12.2,12.5,11.2
30人以上,J-2 小売業,18.5,19.4,17.9,132.6,151.3,120.1,126,142,115.3,6.6,9.3,4.8
30人以上,Q80 専門サービス業（他に分類されないもの）,19.8,20,19.2,167.7,170.9,157,146.3,148.3,139.7,21.4,22.6,17.3
30人以上,Q81 学術・開発研究機関,19,19.4,17.6,158,161.7,142.8,145.1,148.3,131.9,12.9,13.4,10.9
30人以上,Q84 娯楽業,18.8,19.8,17.5,138.2,149.7,122.4,131.6,141.6,117.8,6.6,8.1,4.6
30人以上,"Q86,87 自動車整備業、機械等修理業",19.8,19.9,18.7,181.5,184.3,158.1,150.2,150.9,144.3,31.3,33.4,13.8
30人以上,Q82 洗濯・理容・美容・浴場業,21.5,22.3,21,173.5,192.4,159.9,162.5,177.9,151.5,11,14.5,8.4
30人以上,Q89 広告業,19,19.7,17.8,154.5,160.4,144.6,137.4,142.2,129.3,17.1,18.2,15.3
30人以上,QS-1 一括分,18.9,19.5,18.1,152.8,163.1,139.4,138.1,146.1,127.7,14.7,17,11.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年３月分,,,,,,,,,,,,,
第２－２表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,,
