規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,F12 衣服,7833,2860,4973,254,74,180,101,30,71,7986,2904,5082,15.6,8.2,19.8
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9523,7251,2272,272,245,27,246,211,35,9549,7285,2264,8.5,0.4,34.7
30人以上,F16 印刷,61594,49011,12583,1798,1142,656,1129,940,189,62263,49213,13050,3.7,1.6,11.6
30人以上,F17 化学,58743,41297,17446,4540,3134,1406,1573,1220,353,61710,43211,18499,1.7,0.3,5
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,5769,4277,1492,431,231,200,77,77,0,6123,4431,1692,8,3.8,19.1
30人以上,F20 ゴム,4926,4371,555,386,329,57,85,81,4,5227,4619,608,0.3,0,2.6
30人以上,F21 なめし革,3899,2370,1529,121,29,92,146,80,66,3874,2319,1555,16.2,7.9,28.6
30人以上,F22 窯業・土石,8355,6744,1611,127,85,42,111,111,0,8371,6718,1653,0,0,0.2
30人以上,F23 鉄鋼,4099,3228,871,347,321,26,61,61,0,4385,3488,897,0.1,0.1,0.1
30人以上,F24 非鉄金属,8777,6656,2121,533,453,80,241,192,49,9069,6917,2152,2.2,0,9.4
30人以上,F25 金属製品,28244,20855,7389,608,569,39,347,184,163,28505,21240,7265,3.1,1,9.4
30人以上,F26 一般機械,39740,32429,7311,1779,1618,161,914,847,67,40605,33200,7405,6.5,1.9,27.2
30人以上,F27 電気機器,46638,39721,6917,2908,2577,331,1242,1136,106,48304,41162,7142,2.7,0.6,14.9
30人以上,F28 情報通信機器,51051,42944,8107,4278,3558,720,1214,1055,159,54115,45447,8668,0.2,0.1,0.8
30人以上,F29 電子部品・デバイス,30838,24031,6807,2176,1747,429,1376,1081,295,31638,24697,6941,4.7,0,21.3
30人以上,F30 輸送用機器,27120,24604,2516,1064,1015,49,477,443,34,27707,25176,2531,0.1,0,0.8
30人以上,F31 精密機器,24954,21250,3704,1033,876,157,472,426,46,25515,21700,3815,3,1,14.3
30人以上,F32 その他,19048,13565,5483,774,434,340,257,100,157,19565,13899,5666,4.9,0.7,15.4
30人以上,J-1 卸売業,503443,371009,132434,24680,16470,8210,17372,10987,6385,510751,376492,134259,5.4,1.8,15.3
30人以上,J-2 小売業,317562,128029,189533,12479,3940,8539,13325,4926,8399,316716,127043,189673,47.7,24.7,63.1
30人以上,Q80 専門サービス業（他に分類されないもの）,140935,110540,30395,12343,8484,3859,4451,3395,1056,148827,115629,33198,4.3,3,8.7
30人以上,Q81 学術・開発研究機関,36296,29300,6996,2061,1641,420,2228,1662,566,36129,29279,6850,4.9,1.2,20.4
30人以上,Q84 娯楽業,47280,26947,20333,1992,1242,750,1068,576,492,48204,27613,20591,37.3,21,59.1
30人以上,"Q86,87 自動車整備業、機械等修理業",31065,27823,3242,1704,1677,27,4365,4105,260,28404,25395,3009,4.6,4.1,8.8
30人以上,Q82 洗濯・理容・美容・浴場業,19773,8383,11390,1328,478,850,481,292,189,20620,8569,12051,50.9,33.7,63.2
30人以上,Q89 広告業,41480,25976,15504,2359,1043,1316,1914,804,1110,41925,26215,15710,8.8,1,21.8
30人以上,QS-1 一括分,564137,319189,244948,40990,19332,21658,27459,13032,14427,577668,325489,252179,16.3,11.4,22.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年４月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
