規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,"F09,10 食料品・たばこ",60131,35241,24890,1907,569,1338,1926,782,1144,60112,35028,25084,29.2,10.2,55.7
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,8015,2913,5102,65,36,29,223,73,150,7857,2876,4981,15.2,8,19.3
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9514,7303,2211,110,77,33,92,54,38,9532,7326,2206,8.2,0.4,34.1
30人以上,F16 印刷,62175,49206,12969,143,109,34,354,228,126,61964,49087,12877,3.2,1.6,9.1
30人以上,F17 化学,61391,42849,18542,415,278,137,1533,1239,294,60273,41888,18385,1.8,0.3,5.3
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,6075,4429,1646,15,0,15,30,15,15,6060,4414,1646,7.6,3.8,17.7
30人以上,F20 ゴム,5124,4533,591,199,184,15,206,197,9,5117,4520,597,0.4,0,3
30人以上,F21 なめし革,3811,2301,1510,161,70,91,77,37,40,3895,2334,1561,17.9,8.6,31.8
30人以上,F22 窯業・土石,7819,6405,1414,66,26,40,68,58,10,7817,6373,1444,0.1,0,0.3
30人以上,F23 鉄鋼,4081,3204,877,14,14,0,23,17,6,4072,3201,871,0.1,0.1,0.1
30人以上,F24 非鉄金属,9162,7037,2125,98,84,14,530,472,58,8730,6649,2081,2.7,0,11.4
30人以上,F25 金属製品,28418,21421,6997,56,10,46,123,119,4,28351,21312,7039,1.1,0,4.3
30人以上,F26 一般機械,40033,32549,7484,366,211,155,697,566,131,39702,32194,7508,7.4,2.1,30.1
30人以上,F27 電気機器,48164,40899,7265,331,305,26,826,736,90,47669,40468,7201,2.8,0.6,15.1
30人以上,F28 情報通信機器,52993,44354,8639,453,402,51,764,617,147,52682,44139,8543,0.2,0.1,0.8
30人以上,F29 電子部品・デバイス,31132,24240,6892,322,273,49,153,136,17,31301,24377,6924,4.7,0,21.4
30人以上,F30 輸送用機器,27758,25212,2546,1614,1344,270,248,199,49,29124,26357,2767,0.1,0,0.6
30人以上,F31 精密機器,25502,21641,3861,139,89,50,113,68,45,25528,21662,3866,3.4,1.1,16.1
30人以上,F32 その他,19301,13393,5908,282,263,19,281,200,81,19302,13456,5846,6.4,1.4,17.9
30人以上,J-1 卸売業,509045,381218,127827,14706,11591,3115,6527,4193,2334,517224,388616,128608,4.4,1.8,12.3
30人以上,J-2 小売業,320931,124427,196504,6349,1839,4510,7190,2681,4509,320090,123585,196505,49.2,27.7,62.7
30人以上,Q80 専門サービス業（他に分類されないもの）,149895,116996,32899,3548,2637,911,1946,1263,683,151497,118370,33127,3.9,2.7,8.3
30人以上,Q81 学術・開発研究機関,36689,29499,7190,1440,1282,158,412,333,79,37717,30448,7269,5.3,1.3,22.2
30人以上,Q84 娯楽業,48302,28612,19690,831,544,287,1034,580,454,48099,28576,19523,34.6,21.4,53.9
30人以上,"Q86,87 自動車整備業、機械等修理業",27877,24857,3020,171,155,16,492,476,16,27556,24536,3020,4.9,4.4,9.1
30人以上,Q82 洗濯・理容・美容・浴場業,19914,8188,11726,413,202,211,791,331,460,19536,8059,11477,48.3,30.8,60.6
30人以上,Q89 広告業,41061,26154,14907,446,247,199,665,308,357,40842,26093,14749,7.9,1,20.2
30人以上,QS-1 一括分,570763,323743,247020,16633,6921,9712,16255,7468,8787,571141,323196,247945,17.1,11.2,24.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年７月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
