規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,Q80 専門サービス業（他に分類されないもの）,19.8,20.1,19.3,164.6,169.3,154.5,146.9,149.5,141.4,17.7,19.8,13.1
５人以上,Q81 学術・開発研究機関,19,19.4,17.5,155,160.1,134.9,143.2,147.7,125.5,11.8,12.4,9.4
５人以上,Q84 娯楽業,19,19.6,18.1,136.5,144,124.9,131.2,138.4,120.1,5.3,5.6,4.8
５人以上,"Q86,87 自動車整備業、機械等修理業",20.2,20.4,19,176.3,180.6,148.9,153,155,140.4,23.3,25.6,8.5
５人以上,Q82 洗濯・理容・美容・浴場業,21.5,22,21.1,170.5,182.1,162.5,165.4,175.4,158.5,5.1,6.7,4
５人以上,Q89 広告業,19.1,19.7,18,153.7,160.2,142.4,140.1,145.3,131,13.6,14.9,11.4
５人以上,QS-1 一括分,19.2,19.8,18.3,154.8,165,139.7,140.5,148.7,128.3,14.3,16.3,11.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年３月分,,,,,,,,,,,,,
第２－１表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,
