規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,Q サービス業（他に分類されないもの）,19,19.5,18.3,152.5,161.4,138.3,139.9,146.8,128.8,12.6,14.6,9.5
５人以上,"F09,10 食料品・たばこ",19.6,19.9,19.2,152.9,165.5,136.1,140,149.6,127.2,12.9,15.9,8.9
５人以上,F11 繊維,20.5,20.1,21.1,168.6,170.7,166.3,151.6,152.5,150.6,17,18.2,15.7
５人以上,F12 衣服,19.6,20.4,18.8,148.3,156.9,139,145.4,154.9,135.1,2.9,2,3.9
５人以上,F13 木材,19.9,19.7,20.4,155.4,160.2,140.7,142.8,143.7,139.9,12.6,16.5,0.8
５人以上,F14 家具,18.2,18.6,16.7,147.6,152.4,127.5,143.2,147.4,125.8,4.4,5,1.7
５人以上,F15 パルプ・紙,18.8,19,18.4,152.1,156.7,139,141.9,144.5,134.4,10.2,12.2,4.6
５人以上,F16 印刷,19.1,19.2,18.9,161.3,164.1,153.1,143.7,145,139.7,17.6,19.1,13.4
５人以上,F17 化学,18.7,18.8,18.3,151.9,153.3,148.2,141.6,144.1,135.5,10.3,9.2,12.7
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,18.9,19.9,17.3,151.2,165.9,126.5,140,150.9,121.7,11.2,15,4.8
５人以上,F20 ゴム,19.8,19.9,19.3,161,162.8,151.5,151.1,152.3,144.6,9.9,10.5,6.9
５人以上,F21 なめし革,17.9,18.4,16.9,143.5,151.1,128.8,138.5,144.8,126.4,5,6.3,2.4
５人以上,F22 窯業・土石,18.1,18.5,16.4,150.3,152.5,140.4,136.7,138.5,128.2,13.6,14,12.2
５人以上,F23 鉄鋼,18.6,18.8,18,161.7,165.9,145.4,140.6,141.7,136.1,21.1,24.2,9.3
５人以上,F24 非鉄金属,17.3,17.6,16.4,143.7,149.2,130,133.8,138.7,121.6,9.9,10.5,8.4
５人以上,F25 金属製品,18.3,18.6,17.4,147,152.2,131.7,140.4,144.8,127.7,6.6,7.4,4
５人以上,F26 一般機械,18.7,18.9,17.8,155.7,159.1,141.3,143,145.4,133,12.7,13.7,8.3
５人以上,F27 電気機器,18.2,18.5,17.1,148.7,153.2,128.7,138.7,142.1,123.5,10,11.1,5.2
５人以上,F28 情報通信機器,18.2,18.3,17.7,151.5,153.6,141,135.7,136.8,130.2,15.8,16.8,10.8
５人以上,F29 電子部品・デバイス,17.5,18.1,15.7,143.5,151.3,116.4,133,139.3,111.4,10.5,12,5
５人以上,F30 輸送用機器,18.3,18.4,17.4,160.4,164.6,132.8,141.7,144.1,126.1,18.7,20.5,6.7
５人以上,F31 精密機器,18.7,18.8,18.4,160.2,162.2,149.1,146.3,147.2,141.1,13.9,15,8
５人以上,F32 その他,18.8,18.9,18.5,153.2,155.9,146.4,140.2,141.9,135.9,13,14,10.5
５人以上,J-1 卸売業,19.2,19.4,18.9,154.6,157.4,147.5,145.4,147.8,139.3,9.2,9.6,8.2
５人以上,J-2 小売業,18,18.7,17.3,130.4,145.4,118.2,124.2,137.4,113.5,6.2,8,4.7
５人以上,Q80 専門サービス業（他に分類されないもの）,18.9,19.2,18.4,155.4,159.3,146.3,141.4,144,135.4,14,15.3,10.9
５人以上,Q81 学術・開発研究機関,18.9,19.3,17.3,155.2,159.4,138.5,144.9,148.5,130.8,10.3,10.9,7.7
５人以上,Q84 娯楽業,19.8,19.9,19.5,140.2,146.9,130.2,135.5,141.8,126.2,4.7,5.1,4
５人以上,"Q86,87 自動車整備業、機械等修理業",19.6,19.7,18.6,165.9,169,145.1,148.6,150.1,138.3,17.3,18.9,6.8
５人以上,Q82 洗濯・理容・美容・浴場業,20.9,21.1,20.7,164.5,176.3,156.7,159.4,167.5,154.1,5.1,8.8,2.6
５人以上,Q89 広告業,18,18.6,17,148.1,155.9,134.5,136.2,142.4,125.4,11.9,13.5,9.1
５人以上,QS-1 一括分,18.9,19.5,18,151.2,162.8,135.1,137.7,147.2,124.5,13.5,15.6,10.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年５月分,,,,,,,,,,,,,
第２－１表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,
