規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,7824,2830,4994,135,63,72,74,7,67,7885,2886,4999,1.9,0.2,2.9
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9647,7396,2251,53,43,10,184,174,10,9516,7265,2251,8.5,0.4,34.8
30人以上,F16 印刷,62360,49531,12829,32,28,4,472,335,137,61920,49224,12696,3.3,1.1,11.5
30人以上,F17 化学,60690,42334,18356,207,139,68,475,324,151,60422,42149,18273,1.7,0.3,4.7
30人以上,F18 石油・石炭,631,536,95,0,0,0,0,0,0,631,536,95,6.7,3.4,25.3
30人以上,F19 プラスチック,5862,4339,1523,31,31,0,46,46,0,5847,4324,1523,8.9,4.3,22.2
30人以上,F20 ゴム,4935,4370,565,92,83,9,98,79,19,4929,4374,555,0.3,0,2.9
30人以上,F21 なめし革,3929,2445,1484,28,4,24,76,36,40,3881,2413,1468,17,8.2,31.3
30人以上,F22 窯業・土石,8390,6803,1587,22,22,0,89,85,4,8323,6740,1583,0.2,0,0.9
30人以上,F23 鉄鋼,4086,3209,877,21,19,2,18,14,4,4089,3214,875,0.1,0.1,0.1
30人以上,F24 非鉄金属,8834,6657,2177,200,191,9,148,115,33,8886,6733,2153,2.7,0,11.1
30人以上,F25 金属製品,28008,20894,7114,17,10,7,112,104,8,27913,20800,7113,2.2,0.5,7.2
30人以上,F26 一般機械,39989,33111,6878,381,311,70,929,909,20,39441,32513,6928,7.3,2.1,32
30人以上,F27 電気機器,46931,39837,7094,502,461,41,620,520,100,46813,39778,7035,3,0.5,16.9
30人以上,F28 情報通信機器,50663,42852,7811,365,290,75,393,323,70,50635,42819,7816,0.3,0.1,1.3
30人以上,F29 電子部品・デバイス,31068,24227,6841,156,135,21,247,224,23,30977,24138,6839,4.8,0,21.6
30人以上,F30 輸送用機器,27330,24842,2488,110,86,24,225,208,17,27215,24720,2495,0.1,0,1.2
30人以上,F31 精密機器,25095,21488,3607,117,103,14,93,74,19,25119,21517,3602,2.3,0.7,11.9
30人以上,F32 その他,18744,13306,5438,420,340,80,105,61,44,19059,13585,5474,5.3,0.8,16.4
30人以上,J-1 卸売業,507656,372202,135454,3416,2713,703,4385,2483,1902,506687,372432,134255,5.5,1.9,15.7
30人以上,J-2 小売業,323722,134860,188862,5484,1570,3914,6888,2497,4391,322318,133933,188385,49.5,25.6,66.6
30人以上,Q80 専門サービス業（他に分類されないもの）,142153,108530,33623,1016,667,349,1445,735,710,141724,108462,33262,6.8,5.1,12.3
30人以上,Q81 学術・開発研究機関,36344,29347,6997,233,143,90,113,103,10,36464,29387,7077,5.5,1.2,23.2
30人以上,Q84 娯楽業,47344,27408,19936,1262,644,618,856,417,439,47750,27635,20115,35.8,20.9,56.2
30人以上,"Q86,87 自動車整備業、機械等修理業",31390,28051,3339,159,159,0,149,140,9,31400,28070,3330,3.8,3.3,7.9
30人以上,Q82 洗濯・理容・美容・浴場業,19300,7896,11404,311,248,63,452,204,248,19159,7940,11219,49.1,30.2,62.4
30人以上,Q89 広告業,41220,26291,14929,762,403,359,540,311,229,41442,26383,15059,8.9,1.7,21.5
30人以上,QS-1 一括分,558677,311441,247236,11708,6150,5558,10351,3751,6600,560034,313840,246194,16.8,11,24.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１月分(確報),,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
