規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,F14 家具,19.5,20,17.5,158.6,164,133.1,154.4,159.5,130.2,4.2,4.5,2.9
５人以上,F15 パルプ・紙,19.7,20.5,18,156.2,167,133.4,148.3,157.1,129.6,7.9,9.9,3.8
５人以上,F16 印刷,20.2,20.3,19.8,167.1,169.6,159,150.9,152.1,147.1,16.2,17.5,11.9
５人以上,F17 化学,20,20.4,19.3,162.2,164.7,155.9,152.3,155.7,144.1,9.9,9,11.8
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,20.1,20.6,19.2,157.1,172.3,133.9,145.8,156.9,128.8,11.3,15.4,5.1
５人以上,F20 ゴム,20.4,20.6,19.7,162.9,165.4,152.7,156.1,158.5,146.4,6.8,6.9,6.3
５人以上,F21 なめし革,20.5,21.2,19.3,161.6,172.9,143,157.6,167.7,140.9,4,5.2,2.1
５人以上,F22 窯業・土石,20,20.1,19.6,165.5,166.5,160.5,152.7,153.3,149.9,12.8,13.2,10.6
５人以上,F23 鉄鋼,20.5,20.6,19.8,174.8,177.6,162.5,155,155.9,150.9,19.8,21.7,11.6
５人以上,F24 非鉄金属,18.9,19,18.5,156.2,158.1,150.7,147.1,148.6,142.8,9.1,9.5,7.9
５人以上,F25 金属製品,20.2,20.4,19.7,166.3,169.6,155.3,155.3,157.9,146.7,11,11.7,8.6
５人以上,F26 一般機械,19.4,19.6,18.4,161.2,165.3,144.2,148.7,151.6,136.6,12.5,13.7,7.6
５人以上,F27 電気機器,19.8,19.9,19.4,164.7,166.9,153.9,152.3,153.7,145.6,12.4,13.2,8.3
５人以上,F28 情報通信機器,19.7,19.8,19,165.1,167.5,152.7,148.7,150.1,141.6,16.4,17.4,11.1
５人以上,F29 電子部品・デバイス,20,20.2,19,161.7,169,137.2,150.5,155.9,132.6,11.2,13.1,4.6
５人以上,F30 輸送用機器,19.7,19.7,19.2,174.7,178,153,153.7,154.9,145.6,21,23.1,7.4
５人以上,F31 精密機器,20.1,20.3,19.2,172.4,176.3,155.5,157.5,159.4,149.2,14.9,16.9,6.3
５人以上,F32 その他,20.7,21,20,164.8,168.8,154.7,155.8,159.7,145.8,9,9.1,8.9
５人以上,J-1 卸売業,20.6,20.8,20.2,165.6,168.1,158.7,156.4,158.5,150.7,9.2,9.6,8
５人以上,J-2 小売業,18.2,18.6,17.8,132.1,148.3,119.1,125.1,138.3,114.5,7,10,4.6
５人以上,Q80 専門サービス業（他に分類されないもの）,19.9,20.1,19.4,161.7,166.2,151.1,148,150.8,141.4,13.7,15.4,9.7
５人以上,Q81 学術・開発研究機関,19.7,20.4,17.3,158.4,165.2,133.5,148.3,154.4,125.7,10.1,10.8,7.8
５人以上,Q84 娯楽業,19.3,20.1,18.2,137.1,147,122,132.5,141.6,118.6,4.6,5.4,3.4
５人以上,"Q86,87 自動車整備業、機械等修理業",20.9,20.9,20.6,176.6,179.3,158.3,157.9,158.7,152.1,18.7,20.6,6.2
５人以上,Q82 洗濯・理容・美容・浴場業,21.7,22.4,21.3,167.7,187.3,156.9,163.5,181.3,153.7,4.2,6,3.2
５人以上,Q89 広告業,20.5,21.1,19.3,165.9,172.2,154.6,151.9,157.3,142.1,14,14.9,12.5
５人以上,QS-1 一括分,19.6,20.3,18.8,156.5,168.3,140.3,142.9,152.2,130.1,13.6,16.1,10.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年７月分,,,,,,,,,,,,,
第２－１表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,,
