規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,18.8,19,18.2,152.1,154.1,145.1,142.7,144,138.3,9.4,10.1,6.8
30人以上,F16 印刷,18.2,18.5,17.4,155.5,157.2,149.5,136.2,137.3,132.1,19.3,19.9,17.4
30人以上,F17 化学,18.9,19.2,18.3,153.8,155.7,149.7,142.9,145.8,136.3,10.9,9.9,13.4
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,20,20.3,19.3,168.4,171.2,160.9,157.6,160.7,149.4,10.8,10.5,11.5
30人以上,F20 ゴム,19.5,19.7,18,162,162.7,156.5,150.7,151.9,141.6,11.3,10.8,14.9
30人以上,F21 なめし革,19.5,19.7,19.3,162.3,169.2,152.3,150.5,153.1,146.8,11.8,16.1,5.5
30人以上,F22 窯業・土石,19.4,19.7,18.2,157.1,159.2,148.3,148.3,150.5,139,8.8,8.7,9.3
30人以上,F23 鉄鋼,21.2,21.4,20.5,182.2,185.8,169.5,163.5,165,158.3,18.7,20.8,11.2
30人以上,F24 非鉄金属,17.6,17.9,16.9,147.5,148.6,144.1,138.8,140.3,134.1,8.7,8.3,10
30人以上,F25 金属製品,18.9,19.1,18.4,148.9,151,142.8,144.3,146,139.3,4.6,5,3.5
30人以上,F26 一般機械,20.5,20.6,19.9,171.3,173.4,161.8,158.9,160.7,150.7,12.4,12.7,11.1
30人以上,F27 電気機器,19,19,18.7,154.6,155.7,149.2,142.5,143.1,139.6,12.1,12.6,9.6
30人以上,F28 情報通信機器,19.2,19.3,18.5,162.9,165,151.7,145.4,146.6,139.1,17.5,18.4,12.6
30人以上,F29 電子部品・デバイス,19.4,19.8,18.3,158.6,165.3,134.9,147.3,152.2,129.9,11.3,13.1,5
30人以上,F30 輸送用機器,20.2,20.3,19.3,181.6,183.1,166.3,160,160.7,153,21.6,22.4,13.3
30人以上,F31 精密機器,19.1,19.1,19,166.9,168.8,156.6,149.3,149.8,146.7,17.6,19,9.9
30人以上,F32 その他,19.7,20.3,18.4,164.1,170.8,149.1,149.5,154.6,138.3,14.6,16.2,10.8
30人以上,J-1 卸売業,20.4,20.5,20,164.7,167.6,156.7,153.6,156.2,146.2,11.1,11.4,10.5
30人以上,J-2 小売業,19.2,20.2,18.6,139.4,160.2,125.7,132.3,149.5,120.9,7.1,10.7,4.8
30人以上,Q80 専門サービス業（他に分類されないもの）,19.9,20.2,18.8,166.9,170.4,154.3,150.4,153.1,140.7,16.5,17.3,13.6
30人以上,Q81 学術・開発研究機関,19.2,19.5,17.6,155.5,159.7,138.2,144.2,147.8,129.2,11.3,11.9,9
30人以上,Q84 娯楽業,20.3,20.5,19.9,152.2,155.9,147.2,143.7,148.3,137.3,8.5,7.6,9.9
30人以上,"Q86,87 自動車整備業、機械等修理業",20.2,20.2,19.8,175.4,177.1,162,154.1,154.3,152.4,21.3,22.8,9.6
30人以上,Q82 洗濯・理容・美容・浴場業,21.3,21.5,21.2,163.1,180.8,150.8,154.3,167.6,145,8.8,13.2,5.8
30人以上,Q89 広告業,19.7,20.3,18.5,158.5,164.9,146.9,142.9,147.6,134.3,15.6,17.3,12.6
30人以上,QS-1 一括分,19.3,20,18.4,155.4,167.7,140,140.1,148.8,129.2,15.3,18.9,10.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１０月分,,,,,,,,,,,,,
第２－２表　産業、性別常用労働者の一人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,,
