規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9440,7235,2205,24,15,9,92,66,26,9372,7184,2188,8.3,0.4,34.3
30人以上,F16 印刷,61828,48987,12841,177,80,97,457,373,84,61548,48694,12854,3.2,1.7,9
30人以上,F17 化学,60355,42003,18352,290,127,163,1150,670,480,59495,41460,18035,1.8,0.3,5.2
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,6014,4368,1646,31,31,0,46,46,0,5999,4353,1646,7.4,3.5,17.7
30人以上,F20 ゴム,5110,4512,598,41,34,7,44,39,5,5107,4507,600,0.4,0,3.2
30人以上,F21 なめし革,3962,2389,1573,75,19,56,43,39,4,3994,2369,1625,20.5,10,35.9
30人以上,F22 窯業・土石,7847,6384,1463,85,54,31,68,64,4,7864,6374,1490,0.1,0,0.3
30人以上,F23 鉄鋼,4078,3212,866,52,24,28,9,7,2,4121,3229,892,0.1,0.1,0.1
30人以上,F24 非鉄金属,8706,6622,2084,161,148,13,117,96,21,8750,6674,2076,2.8,0,11.8
30人以上,F25 金属製品,28002,21071,6931,95,90,5,100,6,94,27997,21155,6842,1.1,0,4.4
30人以上,F26 一般機械,40090,32597,7493,311,286,25,601,502,99,39800,32381,7419,7.2,2.1,29.8
30人以上,F27 電気機器,47606,40202,7404,2074,1750,324,414,311,103,49266,41641,7625,2.7,0.6,14.5
30人以上,F28 情報通信機器,52748,44295,8453,690,510,180,723,627,96,52715,44178,8537,0.2,0.1,0.8
30人以上,F29 電子部品・デバイス,31147,24269,6878,732,538,194,336,166,170,31543,24641,6902,4.2,0,19.2
30人以上,F30 輸送用機器,29054,26361,2693,111,90,21,1518,1355,163,27647,25096,2551,0,0,0.5
30人以上,F31 精密機器,25542,21689,3853,97,17,80,222,210,12,25417,21496,3921,3.4,1.1,15.8
30人以上,F32 その他,19407,13493,5914,193,55,138,299,191,108,19301,13357,5944,7,1.6,19
30人以上,J-1 卸売業,515642,385574,130068,3022,1858,1164,7965,5564,2401,510699,381868,128831,5.3,1.9,15.2
30人以上,J-2 小売業,320318,126849,193469,5478,1299,4179,10454,3150,7304,315342,124998,190344,47.7,23.4,63.7
30人以上,Q80 専門サービス業（他に分類されないもの）,152717,118898,33819,2373,1149,1224,3665,2475,1190,151425,117572,33853,4.4,3.1,9
30人以上,Q81 学術・開発研究機関,37759,30483,7276,227,155,72,1358,1133,225,36628,29505,7123,5.7,1.4,23.5
30人以上,Q84 娯楽業,47455,28095,19360,985,317,668,868,610,258,47572,27802,19770,35,20.9,54.9
30人以上,"Q86,87 自動車整備業、機械等修理業",27813,24778,3035,174,161,13,71,56,15,27916,24883,3033,4.4,4.3,5.4
30人以上,Q82 洗濯・理容・美容・浴場業,18929,7793,11136,753,367,386,844,413,431,18838,7747,11091,47.7,30.7,59.5
30人以上,Q89 広告業,40793,26133,14660,383,251,132,539,305,234,40637,26079,14558,7.9,1,20.2
30人以上,QS-1 一括分,571720,323255,248465,13753,5030,8723,14095,4947,9148,571378,323338,248040,16.7,11.2,24
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年９月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
