規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,F12 衣服,7986,2904,5082,117,49,68,76,18,58,8027,2935,5092,15.3,8.6,19.2
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9549,7285,2264,53,51,2,26,25,1,9576,7311,2265,8.5,0.4,34.7
30人以上,F16 印刷,62263,49213,13050,505,185,320,559,115,444,62209,49283,12926,3.2,1.6,9.3
30人以上,F17 化学,61710,43211,18499,522,328,194,476,345,131,61756,43194,18562,1.7,0.3,5
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,6123,4431,1692,46,46,0,31,0,31,6138,4477,1661,7.8,3.8,18.5
30人以上,F20 ゴム,5227,4619,608,36,29,7,136,114,22,5127,4534,593,0.3,0,2.9
30人以上,F21 なめし革,3874,2319,1555,76,55,21,125,76,49,3825,2298,1527,16.4,8,29.1
30人以上,F22 窯業・土石,8371,6718,1653,60,57,3,653,400,253,7778,6375,1403,0.1,0,0.3
30人以上,F23 鉄鋼,4385,3488,897,8,8,0,304,281,23,4089,3215,874,0.1,0.1,0.1
30人以上,F24 非鉄金属,9070,6917,2153,142,94,48,69,64,5,9143,6947,2196,2.3,0,9.6
30人以上,F25 金属製品,28505,21240,7265,129,18,111,119,61,58,28515,21197,7318,3.5,1,10.8
30人以上,F26 一般機械,40605,33165,7440,384,233,151,573,442,131,40416,32956,7460,6.8,1.9,28.5
30人以上,F27 電気機器,48304,41160,7144,296,161,135,409,367,42,48191,40954,7237,2.8,0.6,15.2
30人以上,F28 情報通信機器,54115,45448,8667,745,552,193,2207,1887,320,52653,44113,8540,0.2,0.1,0.8
30人以上,F29 電子部品・デバイス,31638,24697,6941,384,333,51,873,773,100,31149,24257,6892,4.7,0,21.4
30人以上,F30 輸送用機器,27707,25176,2531,289,272,17,77,64,13,27919,25384,2535,0.1,0,0.7
30人以上,F31 精密機器,25515,21701,3814,101,33,68,70,54,16,25546,21680,3866,3.3,1,15.7
30人以上,F32 その他,19565,13899,5666,107,50,57,147,82,65,19525,13867,5658,4.9,0.7,15.2
30人以上,J-1 卸売業,510751,375770,134981,7210,4489,2721,8074,5631,2443,509887,374628,135259,5.4,1.9,14.9
30人以上,J-2 小売業,316716,126770,189946,12264,3705,8559,8238,3003,5235,320742,127472,193270,47,25.2,61.4
30人以上,Q80 専門サービス業（他に分類されないもの）,148827,115376,33451,2487,1842,645,1886,1422,464,149428,115796,33632,4.3,3,9.1
30人以上,Q81 学術・開発研究機関,36129,29280,6849,920,723,197,341,292,49,36708,29711,6997,5,1.2,20.8
30人以上,Q84 娯楽業,48204,27613,20591,1337,680,657,1780,560,1220,47761,27733,20028,36.3,20.8,57.9
30人以上,"Q86,87 自動車整備業、機械等修理業",28404,25397,3007,122,105,17,518,433,85,28008,25069,2939,4.6,4.1,8.5
30人以上,Q82 洗濯・理容・美容・浴場業,20620,8634,11986,477,192,285,1124,398,726,19973,8428,11545,52.5,35.6,64.8
30人以上,Q89 広告業,41925,26567,15358,351,156,195,683,357,326,41593,26366,15227,8.1,1.1,20.3
30人以上,QS-1 一括分,577668,325709,251959,15772,5649,10123,19084,8635,10449,574356,322723,251633,16.4,10.8,23.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年５月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
