規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,6138,4477,1661,30,15,15,93,62,31,6075,4430,1645,7.9,3.8,18.7
30人以上,F20 ゴム,5127,4535,592,37,33,4,40,35,5,5124,4533,591,0.4,0,3.2
30人以上,F21 なめし革,3825,2299,1526,12,5,7,26,2,24,3811,2302,1509,16,7.2,29.4
30人以上,F22 窯業・土石,7778,6376,1402,144,128,16,103,99,4,7819,6405,1414,0.1,0,0.3
30人以上,F23 鉄鋼,4089,3215,874,24,22,2,32,32,0,4081,3205,876,0.1,0.1,0.1
30人以上,F24 非鉄金属,9143,6947,2196,113,90,23,94,83,11,9162,6954,2208,2.4,0,10
30人以上,F25 金属製品,28515,21197,7318,660,445,215,757,221,536,28418,21421,6997,0.9,0,3.7
30人以上,F26 一般機械,40416,32957,7459,359,304,55,742,711,31,40033,32550,7483,7,1.9,29
30人以上,F27 電気機器,48191,40953,7238,338,237,101,365,291,74,48164,40899,7265,2.8,0.6,15.1
30人以上,F28 情報通信機器,52653,44038,8615,1019,776,243,679,459,220,52993,44355,8638,0.2,0.1,0.8
30人以上,F29 電子部品・デバイス,31149,24256,6893,168,146,22,185,162,23,31132,24240,6892,4.8,0,21.5
30人以上,F30 輸送用機器,27919,25384,2535,167,143,24,328,315,13,27758,25212,2546,0.1,0,0.7
30人以上,F31 精密機器,25546,21681,3865,59,34,25,103,74,29,25502,21641,3861,3.3,1.1,16
30人以上,F32 その他,19525,13867,5658,62,31,31,286,198,88,19301,13700,5601,4.8,0.7,15
30人以上,J-1 卸売業,509887,376145,133742,4987,3544,1443,5829,4275,1554,509045,375414,133631,5.5,2,15.2
30人以上,J-2 小売業,320742,128362,192380,8456,2721,5735,8267,3978,4289,320931,127105,193826,45.4,22.6,60.3
30人以上,Q80 専門サービス業（他に分類されないもの）,149428,117372,32056,2401,1608,793,1934,1331,603,149895,117649,32246,3.9,2.6,8.9
30人以上,Q81 学術・開発研究機関,36708,29711,6997,302,224,78,321,249,72,36689,29686,7003,4.9,1.3,20.4
30人以上,Q84 娯楽業,47761,28034,19727,2186,1165,1021,1645,825,820,48302,28374,19928,39.1,24.1,60.5
30人以上,"Q86,87 自動車整備業、機械等修理業",28008,25077,2931,175,158,17,306,288,18,27877,24947,2930,4.7,4.2,9.2
30人以上,Q82 洗濯・理容・美容・浴場業,19973,8523,11450,702,247,455,761,455,306,19914,8315,11599,46.9,32.8,57
30人以上,Q89 広告業,41593,26499,15094,485,279,206,1017,470,547,41061,26308,14753,7.8,1.1,19.8
30人以上,QS-1 一括分,574356,322068,252288,13145,5692,7453,16738,6870,9868,570763,320890,249873,16.6,11.1,23.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年６月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
