規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9372,7184,2188,17,16,1,67,58,9,9322,7142,2180,8.3,0.4,34.4
30人以上,F16 印刷,61548,48693,12855,316,252,64,766,599,167,61098,48346,12752,3.3,1.8,9.1
30人以上,F17 化学,59495,41460,18035,1715,1361,354,1261,941,320,59949,41880,18069,1.7,0.3,5.2
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,5999,4353,1646,200,169,31,46,46,0,6153,4476,1677,7.2,3.4,17.4
30人以上,F20 ゴム,5107,4508,599,41,36,5,43,38,5,5105,4506,599,0.4,0,3.2
30人以上,F21 なめし革,3994,2369,1625,83,37,46,94,39,55,3983,2367,1616,17.9,7.8,32.8
30人以上,F22 窯業・土石,7864,6374,1490,47,37,10,41,37,4,7870,6374,1496,0.1,0,0.3
30人以上,F23 鉄鋼,4121,3229,892,9,9,0,10,10,0,4120,3228,892,0.1,0.1,0.1
30人以上,F24 非鉄金属,8750,6674,2076,96,70,26,125,105,20,8721,6639,2082,2.9,0,12.2
30人以上,F25 金属製品,27997,20615,7382,278,273,5,264,254,10,28011,20634,7377,0.7,0,2.6
30人以上,F26 一般機械,39800,32383,7417,819,788,31,503,312,191,40116,32859,7257,7,1.9,29.9
30人以上,F27 電気機器,49266,41642,7624,520,351,169,548,453,95,49238,41540,7698,2.8,0.6,14.8
30人以上,F28 情報通信機器,52715,44177,8538,869,691,178,524,415,109,53060,44453,8607,0.2,0,0.8
30人以上,F29 電子部品・デバイス,31543,24640,6903,582,104,478,797,305,492,31328,24439,6889,4.2,0,19.3
30人以上,F30 輸送用機器,27647,25095,2552,139,107,32,347,300,47,27439,24902,2537,0,0,0.5
30人以上,F31 精密機器,25417,21495,3922,52,37,15,172,128,44,25297,21404,3893,3.2,1.1,15.1
30人以上,F32 その他,19301,13357,5944,355,184,171,160,108,52,19496,13433,6063,7.2,1.6,19.5
30人以上,J-1 卸売業,510699,380325,130374,6773,5320,1453,8520,6388,2132,508952,379257,129695,5.5,2,15.6
30人以上,J-2 小売業,315342,126039,189303,9515,3260,6255,6070,2309,3761,318787,126990,191797,48.1,24.1,64
30人以上,Q80 専門サービス業（他に分類されないもの）,151425,118567,32858,2129,1293,836,2564,1768,796,150990,118092,32898,4.2,2.8,9.1
30人以上,Q81 学術・開発研究機関,36628,29504,7124,656,520,136,583,506,77,36701,29518,7183,5.9,1.6,23.7
30人以上,Q84 娯楽業,47572,27802,19770,880,650,230,1105,457,648,47347,27995,19352,35,21.4,54.8
30人以上,"Q86,87 自動車整備業、機械等修理業",27916,24882,3034,187,176,11,862,795,67,27241,24263,2978,4.5,4.4,5.5
30人以上,Q82 洗濯・理容・美容・浴場業,18838,7746,11092,827,487,340,689,395,294,18976,7838,11138,47.3,29.1,60.2
30人以上,Q89 広告業,40637,26099,14538,402,163,239,521,273,248,40518,25989,14529,7.9,1,20.2
30人以上,QS-1 一括分,571378,317329,254049,22076,9703,12373,17710,6648,11062,575744,320384,255360,17.6,12.3,24.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１０月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
