規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,F15 パルプ・紙,17006,11680,5326,106,28,78,24,5,19,17088,11703,5385,14.2,0.7,43.6
５人以上,F16 印刷,97197,74364,22833,348,295,53,1734,1154,580,95811,73505,22306,4.9,3.2,10.6
５人以上,F17 化学,68040,48042,19998,308,201,107,326,270,56,68022,47973,20049,2.7,0.5,8
５人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,X,Ｘ,Ｘ,Ｘ,Ｘ
５人以上,F19 プラスチック,15674,9520,6154,158,121,37,99,68,31,15733,9573,6160,28.1,8.9,57.8
５人以上,F20 ゴム,8389,6713,1676,54,47,7,55,49,6,8388,6711,1677,3.9,1.2,14.6
５人以上,F21 なめし革,9705,6008,3697,139,103,36,59,38,21,9785,6073,3712,16.2,4.1,35.9
５人以上,F22 窯業・土石,12672,10337,2335,132,111,21,79,32,47,12725,10416,2309,2.3,2.7,0.2
５人以上,F23 鉄鋼,6910,5739,1171,12,11,1,26,17,9,6896,5733,1163,0.1,0.1,0.1
５人以上,F24 非鉄金属,10140,7475,2665,140,94,46,71,56,15,10209,7513,2696,4.3,0,16.3
５人以上,F25 金属製品,49148,36767,12381,287,281,6,988,820,168,48447,36228,12219,4.9,1.8,14.2
５人以上,F26 一般機械,61227,49437,11790,428,97,331,630,526,104,61025,49008,12017,7.3,1.8,29.5
５人以上,F27 電気機器,59308,48945,10363,499,277,222,394,351,43,59413,48871,10542,4.5,0.8,21.6
５人以上,F28 情報通信機器,57779,48159,9620,475,404,71,712,589,123,57542,47974,9568,0.7,0.4,2
５人以上,F29 電子部品・デバイス,38459,29579,8880,486,220,266,232,196,36,38713,29603,9110,6.3,0.5,25.3
５人以上,F30 輸送用機器,35525,30738,4787,103,77,26,195,130,65,35433,30685,4748,2.8,1.3,12.6
５人以上,F31 精密機器,35045,28409,6636,100,94,6,139,116,23,35006,28387,6619,5.6,1.7,22.5
５人以上,F32 その他,30722,22205,8517,132,101,31,346,198,148,30508,22108,8400,7.2,1.5,22.2
５人以上,J-1 卸売業,766379,558633,207746,6447,3573,2874,7216,4570,2646,765610,557636,207974,6.4,2.6,16.6
５人以上,J-2 小売業,655631,278547,377084,21377,8011,13366,12904,5577,7327,664104,280981,383123,53.7,35.4,67.1
５人以上,Q80 専門サービス業（他に分類されないもの）,241513,168767,72746,2918,1384,1534,2288,1618,670,242143,168533,73610,8.6,4.6,17.7
５人以上,Q81 学術・開発研究機関,41191,32260,8931,201,164,37,195,98,97,41197,32326,8871,6.6,1.8,24
５人以上,Q84 娯楽業,73746,44962,28784,2001,1609,392,2115,719,1396,73632,45852,27780,42.8,34.7,56.1
５人以上,"Q86,87 自動車整備業、機械等修理業",44057,38371,5686,563,459,104,699,687,12,43921,38143,5778,7.5,6,17.7
５人以上,Q82 洗濯・理容・美容・浴場業,54203,21010,33193,1454,512,942,1256,766,490,54401,20756,33645,30,16,38.6
５人以上,Q89 広告業,58042,37379,20663,383,158,225,736,464,272,57689,37073,20616,7.9,1.2,19.9
５人以上,QS-1 一括分,722657,416967,305690,18990,7992,10998,12041,4534,7507,729606,420425,309181,17.7,11.2,26.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１１月分,,,,,,,,,,,,,,,,
第３－１表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模５人以上）,,,,,,,,,,,,,,,,
