規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,F30 輸送用機器,34705,30038,4667,1135,1086,49,535,443,92,35305,30681,4624,3.6,0.9,21.4
５人以上,F31 精密機器,34822,29124,5698,1193,1036,157,899,609,290,35116,29551,5565,5.7,3.6,16.9
５人以上,F32 その他,29421,21293,8128,1327,647,680,257,100,157,30491,21840,8651,6.4,1.8,17.9
５人以上,J-1 卸売業,756382,550745,205637,33142,22037,11105,21366,13496,7870,768158,559286,208872,5.9,2.2,15.9
５人以上,J-2 小売業,651801,292707,359094,31158,13278,17880,26070,10410,15660,656889,295575,361314,51.9,34.6,66
５人以上,Q80 専門サービス業（他に分類されないもの）,232234,161680,70554,15386,10269,5117,8221,6181,2040,239399,165768,73631,6.5,3.5,13.1
５人以上,Q81 学術・開発研究機関,40533,32230,8303,2061,1641,420,2228,1662,566,40366,32209,8157,5.1,1.1,20.7
５人以上,Q84 娯楽業,74967,44514,30453,3368,1939,1429,2033,1263,770,76302,45190,31112,39.8,29.7,54.5
５人以上,"Q86,87 自動車整備業、機械等修理業",48104,41863,6241,1718,1691,27,4589,4218,371,45233,39336,5897,6.4,4.3,20.8
５人以上,Q82 洗濯・理容・美容・浴場業,55882,23006,32876,3862,1344,2518,962,696,266,58782,23654,35128,26.8,15.5,34.5
５人以上,Q89 広告業,58211,36594,21617,3046,1496,1550,2348,925,1423,58909,37165,21744,9.4,2.8,20.6
５人以上,QS-1 一括分,712438,415864,296574,45758,22005,23753,33905,17360,16545,724291,420509,303782,17.8,11.4,26.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年４月分,,,,,,,,,,,,,,,,
第３－１表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模５人以上）,,,,,,,,,,,,,,,,
