規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,F11 繊維,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F12 衣服,7932,2935,4997,22,4,18,106,67,39,7848,2872,4976,14.6,8,18.4
30人以上,F13 木材,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F14 家具,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F15 パルプ・紙,9322,7142,2180,30,28,2,24,5,19,9328,7165,2163,8.3,0.4,34.6
30人以上,F16 印刷,61098,48345,12753,150,97,53,629,437,192,60619,48005,12614,3.1,1.8,8.1
30人以上,F17 化学,59949,41878,18071,308,201,107,292,236,56,59965,41843,18122,1.7,0.3,5
30人以上,F18 石油・石炭,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ,Ｘ
30人以上,F19 プラスチック,6153,4476,1677,46,31,15,62,31,31,6137,4476,1661,7.3,3.4,17.6
30人以上,F20 ゴム,5105,4506,599,54,47,7,55,49,6,5104,4504,600,0.4,0,3.2
30人以上,F21 なめし革,3983,2367,1616,72,36,36,59,38,21,3996,2365,1631,18.7,7.7,34.6
30人以上,F22 窯業・土石,7870,6374,1496,88,67,21,35,32,3,7923,6409,1514,0.1,0,0.3
30人以上,F23 鉄鋼,4120,3228,892,12,11,1,26,17,9,4106,3222,884,0.1,0.1,0.1
30人以上,F24 非鉄金属,8721,6639,2082,140,94,46,71,56,15,8790,6677,2113,3.2,0,13.4
30人以上,F25 金属製品,28011,20634,7377,101,95,6,99,50,49,28013,20679,7334,0.7,0,2.7
30人以上,F26 一般機械,40116,32858,7258,142,87,55,337,322,15,39921,32623,7298,7.2,2.1,30.3
30人以上,F27 電気機器,49238,41541,7697,237,192,45,309,266,43,49166,41467,7699,3,0.8,14.8
30人以上,F28 情報通信機器,53060,44453,8607,475,404,71,712,589,123,52823,44268,8555,0.2,0,0.8
30人以上,F29 電子部品・デバイス,31328,24439,6889,341,170,171,232,196,36,31437,24413,7024,4.7,0,21.1
30人以上,F30 輸送用機器,27439,24902,2537,103,77,26,119,98,21,27423,24881,2542,0,0,0.5
30人以上,F31 精密機器,25297,21405,3892,100,94,6,103,80,23,25294,21419,3875,3.3,1.1,15.3
30人以上,F32 その他,19496,13433,6063,83,52,31,247,99,148,19332,13386,5946,7,1.5,19.3
30人以上,J-1 卸売業,508952,380564,128388,2934,1922,1012,4510,3028,1482,507376,379458,127918,5.7,2.2,15.9
30人以上,J-2 小売業,318787,124541,194246,9110,2808,6302,5360,1607,3753,322537,125742,196795,49.3,24.9,64.9
30人以上,Q80 専門サービス業（他に分類されないもの）,150990,118103,32887,1919,1136,783,1089,685,404,151820,118554,33266,4.4,3.1,9.3
30人以上,Q81 学術・開発研究機関,36701,29456,7245,164,127,37,158,98,60,36707,29485,7222,5.9,1.5,23.6
30人以上,Q84 娯楽業,47347,27995,19352,1108,767,341,1452,473,979,47003,28289,18714,33.4,21,52.2
30人以上,"Q86,87 自動車整備業、機械等修理業",27241,24264,2977,185,81,104,469,457,12,26957,23888,3069,4.5,4.4,5.3
30人以上,Q82 洗濯・理容・美容・浴場業,18976,7838,11138,909,451,458,936,541,395,18949,7748,11201,47.5,29.9,59.6
30人以上,Q89 広告業,40518,25989,14529,322,97,225,475,268,207,40365,25818,14547,7.9,0.9,20.3
30人以上,QS-1 一括分,575744,324312,251432,17009,6713,10296,10938,3829,7109,581815,327196,254619,16.5,10.9,23.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１１月分,,,,,,,,,,,,,,,,
第３－２表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
