規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,F28 情報通信機器,55554,46908,8646,365,290,75,393,323,70,55526,46875,8651,1.3,0.1,7.9
５人以上,F29 電子部品・デバイス,38096,29371,8725,156,135,21,370,347,23,37882,29159,8723,7.3,0.8,28.9
５人以上,F30 輸送用機器,34699,30176,4523,110,86,24,225,208,17,34584,30054,4530,3.9,0.9,23.3
５人以上,F31 精密機器,35006,29342,5664,240,226,14,134,115,19,35112,29453,5659,5.9,3.7,17.4
５人以上,F32 その他,29251,20982,8269,505,425,80,240,61,179,29516,21346,8170,6.5,1.7,18.8
５人以上,J-1 卸売業,764215,554112,210103,4528,3674,854,7607,4138,3469,761136,553648,207488,5.9,2.2,16.1
５人以上,J-2 小売業,657050,295720,361330,12190,4184,8006,15847,6332,9515,653393,293572,359821,52.9,35,67.6
５人以上,Q80 専門サービス業（他に分類されないもの）,235309,159752,75557,2930,1296,1634,5864,1351,4513,232375,159697,72678,7.2,4.9,12.2
５人以上,Q81 学術・開発研究機関,40691,32485,8206,453,363,90,223,213,10,40921,32635,8286,5.5,1.1,22.8
５人以上,Q84 娯楽業,74711,44884,29827,1985,724,1261,1482,1043,439,75214,44565,30649,38.2,28.6,52.3
５人以上,"Q86,87 自動車整備業、機械等修理業",48048,41487,6561,603,603,0,276,154,122,48375,41936,6439,7,4.4,24.3
５人以上,Q82 洗濯・理容・美容・浴場業,56174,23622,32552,393,248,145,844,344,500,55723,23526,32197,26.7,13.3,36.4
５人以上,Q89 広告業,57383,36617,20766,1025,592,433,677,411,266,57731,36798,20933,9.9,3.1,21.7
５人以上,QS-1 一括分,706229,407274,298955,14760,8386,6374,11842,4298,7544,709147,411362,297785,18.6,11.4,28.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成１９年１月分(確報),,,,,,,,,,,,,,,,
第３－１表　産業、性別常用労働者及びパートタイム労働者比率　（事業所規模５人以上）,,,,,,,,,,,,,,,,
