"施設_全国地方公共団体コード","施設_ID","施設_名称","施設_名称（カナ）","施設_名称（英字）","施設_施設通称","施設_POIコード","施設_概要","施設_説明","施設_関連施設","施設_状態","施設_防災施設情報","住所_全国地方公共団体コード","住所_町字ID","住所_都道府県","住所_市区町村（郡）","住所_町字","住所_番地以下","住所_建物名等(方書)","住所_連結表記","住所_緯度","住所_経度","住所_座標参照系","住所_座標参照系コード","住所_国名","住所_国コード","住所_郡","住所_市区町村","住所_政令市区","住所_大字・町","住所_小字","住所_住居表示フラグ","住所_街区符号","住所_住居番号","住所_地番","住所_建物名","住所_フロア名","住所_部屋番号","施設_設備","施設_サービス曜日","施設_開始時刻","施設_終了時刻","施設_日時備考","施設_料金種別","施設_料金","施設_料金備考","施設_決済種別","施設_収容人数","施設_アクセス方法","施設_駐車場情報","施設_駐車場料金","施設_都道府県コード","施設_市区町村コード","施設_町丁字","施設_ポリゴン","施設_備考","連絡先_名称","連絡先_電話番号","連絡先_内線番号","連絡先_メールアドレス","連絡先_FormURL","連絡先_備考（その他、SNSなど）","連絡先_郵便番号","連絡先_住所","アクセシビリティ_車椅子可","アクセシビリティ_車椅子貸出","アクセシビリティ_ツエ貸出","アクセシビリティ_バリアフリートイレ","アクセシビリティ_スロープ、エレベータ、エスカレータ","アクセシビリティ_点字ブロック等の移動支援","アクセシビリティ_点字や読上による支援","アクセシビリティ_盲導犬・介助犬、聴導犬同伴","アクセシビリティ_字幕","アクセシビリティ_筆談対応","アクセシビリティ_優先駐車場","アクセシビリティ_オストメイト対応トイレ","アクセシビリティ_備考","子育て支援_子供預かり種別（無料/有料）","子育て支援_子供預かり（料金）","子育て支援_子供預かり（料金備考）","子育て支援_最少年齢","子育て支援_最少月齢","子育て支援_最大年齢","子育て支援_子供預かり開所時間","子育て支援_子供預かり閉所時間","子育て支援_授乳室","子育て支援_おむつ替えコーナー","子育て支援_飲食可否","子育て支援_ベビーカー貸出","子育て支援_ベビーカー利用","子育て支援_備考"
"132136","132136Q00011","東村山駅","","","","","","","","","","132136","","東京都","東村山市","野口町1丁目","3-27","","東京都東村山市野口町1-3-27","35.762600","139.465486","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","","東村山駅西口地下駐輪場","(042)396-7559","","","","","1890022","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00012","新秋津駅","","","","","","","","","","132136","","東京都","東村山市","秋津町5丁目","6-12","","東京都東村山市秋津町5-6-12","35.778416","139.494893","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","Ｈ28.8.1から一時利用がＣＣＰへ変更","新秋津駅第１駐輪場","(042)398-1232","","","","","1890001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00013","新秋津駅","","","","","","","","","","132136","","東京都","東村山市","秋津町5丁目","24-19","","東京都東村山市秋津町5-24-19","35.778213","139.492480","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","","新秋津駅第１駐輪場","(042)398-1232","","","","","1890001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00014","新秋津駅","","","","","","","","","","132136","","東京都","東村山市","秋津町5丁目","14-9","","東京都東村山市秋津町5-14-9","35.777028","139.493311","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","H29.3.31をもって吉川氏所有部分返還(374台→186台);※秋津町5-14-13を返還 平成29年7月1日から再開","新秋津駅第１駐輪場","(042)398-1232","","","","","1890001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00015","新秋津駅","","","","","","","","","","132136","","東京都","東村山市","秋津町5丁目","17-1","","東京都東村山市秋津町5-17-1","35.775726","139.492788","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","","新秋津駅第１駐輪場","(042)398-1232","","","","","1890001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00016","秋津駅","","","","","","","","","","132136","","東京都","東村山市","秋津町5丁目","8-12","","東京都東村山市秋津町5-8-12","35.777421","139.496116","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","Ｈ28.8.1から一時利用がＣＣＰへ変更","秋津駅第１駐輪場","(042)398-1231","","","","","1890001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00017","秋津駅","","","","","","","","","","132136","","東京都","東村山市","秋津町5丁目","7-31","","東京都東村山市秋津町5-7-31","35.778417","139.496096","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","","秋津駅第１駐輪場","(042)398-1231","","","","","1890001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00018","萩山駅","","","","","","","","","","132136","","東京都","東村山市","萩山町2丁目","3-3","","東京都東村山市萩山町2-3-3","35.741363","139.476510","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","","萩山駅北口駐輪場","(042)398-1230","","","","","1890012","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00019","八坂駅","","","","","","","","","","132136","","東京都","東村山市","栄町3丁目","26-28","","東京都東村山市栄町3-26-28","35.745928","139.466298","","","","","","","","","","","","","","","","","","","","","","有料","","","","","","","","","","","","令和３年４月１日から有料化始まるも令和３年度は０円で、４月１日から徴収開始","久米川駅南口第１駐輪場","(042)398-1225","","","","","1890013","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00020","多摩湖駅","","","","","","","","","","132136","","東京都","東村山市","多摩湖町3丁目","10-9","","東京都東村山市多摩湖町3-10-9","35.765310","139.444047","","","","","","","","","","","","","","","","","","","","","","無料","","","","","","","","","","","","R3/3/13から多摩湖駅に名称変更（昔は西武遊園地駅）","東村山市役所交通課交通事業係","(042)393-5111","3708","","","","1890026","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136Q00021","西武園駅","","","","","","","","","","132136","","東京都","東村山市","多摩湖町4丁目","29-1","","東京都東村山市多摩湖町4-29-1","35.768027","139.448776","","","","","","","","","","","","","","","","","","","","","","無料","","","","","","","","","","","","","東村山市役所交通課交通事業係","(042)393-5111","3708","","","","1890026","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
