"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","医療機関の種類","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","法人の名称","医療機関コード","診療曜日","診療開始時間","診療終了時間","診療日時特記事項","時間外における対応","診療科目","病床数","災害拠点分類","状況","URL","画像","画像_ライセンス","備考"
"132136","132136900029","東村山市","医療法人社団駒井医療看護の会 駒井整形外科クリニック","","","","132136","","東京都東村山市栄町2-21-11肥沼ビル2階","東京都","東村山市","栄町2丁目","21-11 肥沼ビル2階","","35.74886","139.470786","","","(042)396-3485","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900030","東村山市","もちづきクリニック","","","","132136","","東京都東村山市栄町2-30-2京やビル101","東京都","東村山市","栄町2丁目","30-2 京やビル101","","35.748889","139.470272","","","(042)391-6275","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900031","東村山市","ケイ レディース クリニック","","","","132136","","東京都東村山市栄町2-32-6シャポー秋田2階202室","東京都","東村山市","栄町2丁目","32-6 シャポー秋田2階202室","","35.749594","139.469511","","","(042)306-3875","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900032","東村山市","武こどもクリニック","","","","132136","","東京都東村山市栄町2-32-20久米川メディックビル201","東京都","東村山市","栄町2丁目","32-20 久米川メディックビル201","","35.749893","139.468315","","","(042)397-3374","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900033","東村山市","小原クリニック","","","","132136","","東京都東村山市栄町2-32-20","東京都","東村山市","栄町2丁目","32-20","","35.749893","139.468315","","","(042)395-0771","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900034","東村山市","福田医院","","","","132136","","東京都東村山市栄町2-33-2","東京都","東村山市","栄町2丁目","33-2","","35.748576","139.468181","","","(042)396-2828","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900035","東村山市","片岡眼科医院","","","","132136","","東京都東村山市栄町3-10-14","東京都","東村山市","栄町3丁目","10-14","","35.746399","139.467104","","","(042)390-6241","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900036","東村山市","絆在宅クリニック","","","","132136","","東京都東村山市栄町3-3-2 ナズ久米川レックス１階","東京都","東村山市","栄町3丁目","3-2 ナズ久米川レックス１階","","35.750209","139.46757","","","(042)306-3721","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900037","東村山市","東村山診療所","","","","132136","","東京都東村山市諏訪町3-4-61","東京都","東村山市","諏訪町3丁目","4-61","","35.768956","139.461863","","","(042)395-0052","","","","","","1890021","","","","","","","","","","","","","","","",""
"132136","132136900038","東村山市","桑田医院","","","","132136","","東京都東村山市多摩湖町1-30-4","東京都","東村山市","多摩湖町1丁目","30-4","","35.765391","139.45145","","","(042)393-3686","","","","","","1890026","","","","","","","","","","","","","","","",""
"132136","132136900039","東村山市","駅前ハート内科","","","","132136","","東京都東村山市野口町1-24-33フレンドリーハイツ1階","東京都","東村山市","野口町1丁目","24-33 フレンドリーハイツ1階","","35.758472","139.465136","","","(042)394-0534","","","","","","1890022","","","","","","","","","","","","","","","",""
"132136","132136900040","東村山市","医療法人社団隆啓会 東村山耳鼻いんこう科","","","","132136","","東京都東村山市野口町1-46ワンズタワー4階","東京都","東村山市","野口町1丁目","46 ワンズタワー4階","","35.759997","139.465323","","","(042)207-8787","","","","","","1890022","","","","","","","","","","","","","","","",""
"132136","132136900041","東村山市","ワンズタワーすこやかクリニック","","","","132136","","東京都東村山市野口町1-46ワンズタワー4階ー2","東京都","東村山市","野口町1丁目","46 ワンズタワー4階ー2","","35.759997","139.465323","","","(042)399-0122","","","","","","1890022","","","","","","","","","","","","","","","",""
"132136","132136900042","東村山市","医療法人社団どんぐりキッズクリニック","","","","132136","","東京都東村山市野口町1-46ワンズタワー4F","東京都","東村山市","野口町1丁目","46 ワンズタワー4F","","35.759997","139.465323","","","(042)399-2330","","","","","","1890022","","","","","","","","","","","","","","","",""
"132136","132136900043","東村山市","医療法人社団誠優会東村山けやきクリニック","","","","132136","","東京都東村山市野口町2-4-35オアシスA号室","東京都","東村山市","野口町2丁目","4-35 オアシスA号室","","35.761428","139.459543","","","(042)409-0884","","","","","","1890022","","","","","","","","","","","","","","","",""
"132136","132136900044","東村山市","鶴岡皮膚科医院","","","","132136","","東京都東村山市萩山町4-1-1","東京都","東村山市","萩山町4丁目","1-1","","35.747636","139.474217","","","(042)394-0118","","","","","","1890012","","","","","","","","","","","","","","","",""
"132136","132136900045","東村山市","山本眼科医院","","","","132136","","東京都東村山市萩山町4-2-14","東京都","東村山市","萩山町4丁目","2-14","","35.746697","139.474468","","","(042)391-1943","","","","","","1890012","","","","","","","","","","","","","","","",""
"132136","132136900046","東村山市","医療法人社団弘重会 前村医院","","","","132136","","東京都東村山市萩山町4-2-17-1階","東京都","東村山市","萩山町4丁目","2-17 1階","","35.746799","139.474897","","","(042)391-0465","","","","","","1890012","","","","","","","","","","","","","","","",""
"132136","132136900047","東村山市","医療法人社団二恒会 門馬医院","","","","132136","","東京都東村山市萩山町4-3-5-1階","東京都","東村山市","萩山町4丁目","3-5 1階","","35.746655","139.475847","","","(042)391-0450","","","","","","1890012","","","","","","","","","","","","","","","",""
"132136","132136900048","東村山市","医療法人社団馨風会 徳島診療所","","","","132136","","東京都東村山市富士見町1-2-14","東京都","東村山市","富士見町1丁目","2-14","","35.744431","139.46183","","","(042)391-2525","","","","","","1890024","","","","","","","","","","","","","","","",""
"132136","132136900049","東村山市","医療法人社団颯心会 茜在宅クリニック","","","","132136","","東京都東村山市富士見町1-14-3南台シニアセンター1階","東京都","東村山市","富士見町1丁目","14-3 南台シニアセンター1階","","35.74405","139.457441","","","(042)390-0023","","","","","","1890024","","","","","","","","","","","","","","","",""
"132136","132136900050","東村山市","医療法人社団孫心会 わかばこどもクリニック","","","","132136","","東京都東村山市富士見町3-13-14サミットストア富士見町店2階","東京都","東村山市","富士見町3丁目","13-14 サミットストア富士見町店2階","","35.745323","139.452081","","","(042)390-2700","","","","","","1890024","","","","","","","","","","","","","","","",""
"132136","132136900051","東村山市","藤枝医院","","","","132136","","東京都東村山市富士見町5-9-26","東京都","東村山市","富士見町5丁目","9-26","","35.745527","139.460903","","","(042)391-1317","","","","","","1890024","","","","","","","","","","","","","","","",""
"132136","132136900052","東村山市","ハトホーム診療所","","","","132136","","東京都東村山市富士見町2-7-5","東京都","東村山市","富士見町2丁目","7-5","","35.739955","139.452537","","","(042)393-7574","","","","","","1890024","","","","","","","","","","","","","","","",""
"132136","132136900053","東村山市","東村山市休日準夜応急診療所","","","","132136","","東京都東村山市本町1-2-3","東京都","東村山市","本町1丁目","2-3","","35.75418","139.468301","","","(042)394-6900","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900054","東村山市","医療法人社団 つつじ会 くぬぎ産婦人科","","","","132136","","東京都東村山市本町1-22-24","東京都","東村山市","本町1丁目","22-24","","35.756984","139.467541","","","(042)395-3331","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900055","東村山市","かわぐちクリニック","","","","132136","","東京都東村山市本町2-3-2エミネンス東村山1・2階","東京都","東村山市","本町2丁目","3-2 エミネンス東村山1・2階","","35.760156","139.467038","","","(042)397-3741","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900056","東村山市","医療法人社団レニア会 あおぞらレディスクリニック","","","","132136","","東京都東村山市本町2-3-21東村山第3赤澤ビル3階","東京都","東村山市","本町2丁目","3-21 東村山第3赤澤ビル3階","","35.760196","139.466283","","","(042)398-4103","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900057","東村山市","東村山駅前皮フ科クリニック","","","","132136","","東京都東村山市本町2-3-74蛭間ビル2階","東京都","東村山市","本町2丁目","3-74 蛭間ビル2階","","35.760416","139.467105","","","(042)397-2111","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900059","東村山市","東村山ネフロクリニック","","","","132136","","東京都東村山市本町2-4-61クレストハイム1F、2F","東京都","東村山市","本町2丁目","4-61 クレストハイム1F、2F","","35.761282","139.467054","","","(042)394-2128","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900060","東村山市","医療法人社団誠杏堂 熊倉医院","","","","132136","","東京都東村山市本町2-8-2プライムビル101室","東京都","東村山市","本町2丁目","8-2 プライムビル101室","","35.763273","139.46687","","","(042)390-8133","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900061","東村山市","池田内科医院","","","","132136","","東京都東村山市本町2-20-26","東京都","東村山市","本町2丁目","20-26","","35.758837","139.468354","","","(042)391-5581","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900063","東村山市","医療法人社団浅谷眼科","","","","132136","","東京都東村山市本町3-8-43","東京都","東村山市","本町3丁目","8-43","","35.758666","139.471675","","","(042)393-3222","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900064","東村山市","北多摩生協診療所","","","","132136","","東京都東村山市本町4-2-32ドルチェ久米川1階","東京都","東村山市","本町4丁目","2-32 ドルチェ久米川1階","","35.752063","139.470276","","","(042)393-5903","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900065","東村山市","平澤医院","","","","132136","","東京都東村山市本町4-5-10","東京都","東村山市","本町4丁目","5-10","","35.753879","139.469433","","","(042)391-1071","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900066","東村山市","医療法人社団 美永会 美住クリニック","","","","132136","","東京都東村山市美住町1-20-1","東京都","東村山市","美住町1丁目","20-1","","35.749936","139.460039","","","(042)392-9110","","","","","","1890023","","","","","","","","","","","","","","","",""
"132136","132136900067","東村山市","栗須医院","","","","132136","","東京都東村山市美住町2-18-36","東京都","東村山市","美住町2丁目","18-36","","35.753353","139.463442","","","(042)391-5186","","","","","","1890023","","","","","","","","","","","","","","","",""
"132136","132136900068","東村山市","医療法人社団 恵晴会 えんどうクリニック","","","","132136","","東京都東村山市廻田町1-5-71-1階・地下1階","東京都","東村山市","廻田町1丁目","5-71-1 階・地下1階","","35.757785","139.456114","","","(042)395-7020","","","","","","1890025","","","","","","","","","","","","","","","",""
"132136","132136900069","東村山市","廻田クリニック","","","","132136","","東京都東村山市廻田町1-31-54","東京都","東村山市","廻田町1丁目","31-54","","35.754234","139.451595","","","(042)390-4600","","","","","","1890025","","","","","","","","","","","","","","","",""
"132136","132136900070","東村山市","秋津ほそがい整形外科","","","","132136","","東京都東村山市秋津町5-9-4秋津クリニックビル3階","東京都","東村山市","秋津町5丁目","9-4 秋津クリニックビル3階","","35.777268","139.495149","","","(042)397-0623","","","","","","1890001","","","","","","","","","","","","","","","",""
"132136","132136900071","東村山市","しんあきつ耳鼻咽喉科","","","","132136","","東京都東村山市秋津町5-13-13エーワンビル2階","東京都","東村山市","秋津町5丁目","13-13 エーワンビル2階","","35.777882","139.494421","","","(042)398-1480","","","","","","1890001","","","","","","","","","","","","","","","",""
"132136","132136900072","東村山市","原皮フ科クリニック","","","","132136","","東京都東村山市秋津町5-13-70山田ビル2階","東京都","東村山市","秋津町5丁目","13-70 山田ビル2階","","35.778046","139.494039","","","(042)407-5671","","","","","","1890001","","","","","","","","","","","","","","","",""
"132136","132136900073","東村山市","久米川皮フ科","","","","132136","","東京都東村山市栄町1-4-26清光ビル5階502","東京都","東村山市","栄町1丁目","4-26 清光ビル5階502","","35.749923","139.47256","","","(042)306-4912","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900074","東村山市","みやはら整形外科","","","","132136","","東京都東村山市栄町1-23-1-201","東京都","東村山市","栄町1丁目","23-1-201","","35.750671","139.473885","","","(042)316-5562","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900075","東村山市","医療法人社団 飛白会 山下医院","","","","132136","","東京都東村山市栄町2-9-32晃正プラザ3階","東京都","東村山市","栄町2丁目","9-32 晃正プラザ3階","","35.749392","139.471739","","","(042)396-4614","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900076","東村山市","おのクリニック","","","","132136","","東京都東村山市本町2-3-92東住本社ビル5階","東京都","東村山市","本町2丁目","3-92 東住本社ビル5階","","35.760645","139.466889","","","(042)308-0600","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900077","東村山市","吉田整形外科クリニック","","","","132136","","東京都東村山市本町2-8-2プライムビル103","東京都","東村山市","本町2丁目","8-2 プライムビル103","","35.763273","139.46687","","","(042)395-7700","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900078","東村山市","さとう眼科医院","","","","132136","","東京都東村山市本町2-8-2プライムビル2階","東京都","東村山市","本町2丁目","8-2 プライムビル2階","","35.763273","139.46687","","","(042)390-3161","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900079","東村山市","在宅２４クリニック東村山","","","","132136","","東京都東村山市栄町1-6-2リシェス久米川2館211","東京都","東村山市","栄町1丁目","6-2 リシェス久米川2館211","","35.749757","139.474197","","","(042)316-5720","","","","","","1890013","","","","","","","","","","","","","","","",""
"132136","132136900080","東村山市","東京都立多摩北部医療センター","","","病院","132136","","東京都東村山市青葉町1-7-1","東京都","東村山市","青葉町1丁目","7-1","","35.760398","139.490981","","","(042)396-3811","","","","","","1890002","","","","","","","","","","","","","","","",""
"132136","132136900081","東村山市","多摩あおば病院","","","病院","132136","","東京都東村山市青葉町2-27-1","東京都","東村山市","青葉町2丁目","27-1","","35.762419","139.491541","","","(042)393-2881","","","","","","1890002","","","","","","","","","","","","","","","",""
"132136","132136900082","東村山市","三恵病院","","","病院","132136","","東京都東村山市青葉町3-29-1","東京都","東村山市","青葉町3丁目","29-1","","35.768339","139.496357","","","(042)391-3035","","","","","","1890002","","","","","","","","","","","","","","","",""
"132136","132136900083","東村山市","多摩北整形外科病院","","","病院","132136","","東京都東村山市本町1-19-21","東京都","東村山市","本町1丁目","19-21","","35.757502","139.466395","","","(042)306-3090","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900084","東村山市","久米川病院","","","病院","132136","","東京都東村山市本町4-7-14","東京都","東村山市","本町4丁目","7-14","","35.754854","139.469691","","","(042)393-5511","","","","","","1890014","","","","","","","","","","","","","","","",""
"132136","132136900085","東村山市","逸見病院","","","病院","132136","","東京都東村山市萩山町3-26-16","東京都","東村山市","萩山町3丁目","26-16","","35.743389","139.472805","","","(042)391-1903","","","","","","1890012","","","","","","","","","","","","","","","",""
"132136","132136900086","東村山市","緑風荘病院","","","病院","132136","","東京都東村山市萩山町3-31-1","東京都","東村山市","萩山町3丁目","31-1","","35.743772","139.468758","","","(042)392-1101","","","","","","1890012","","","","","","","","","","","","","","","",""
"132136","132136900087","東村山市","東京白十字病院","","","病院","132136","","東京都東村山市諏訪町2-26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)391-6111","","","","","","1890021","","","","","","","","","","","","","","","",""
"132136","132136900088","東村山市","新山手病院","","","病院","132136","","東京都東村山市諏訪町3-6-1","東京都","東村山市","諏訪町3丁目","6-1","","35.770309","139.462098","","","(042)391-1425","","","","","","1890021","","","","","","","","","","","","","","","",""
"132136","132136900089","東村山市","西武中央病院","","","病院","132136","","東京都東村山市富士見町1-1-43","東京都","東村山市","富士見町1丁目","1-43","","35.743839","139.463479","","","(042)393-1811","","","","","","1890024","","","","","","","","","","","","","","","",""
"132136","132136900090","東村山市","助産院ビー・エル・ビーホーム","","","助産所","132136","","東京都東村山市久米川町1-37-22","東京都","東村山市","久米川町1丁目","37-22","","35.768512","139.486206","","","(042)394-9482","","","","","","1890003","","","","","","","","","","","","","","","",""
