"全国地方公共団体コード","ID","地方公共団体名","介護サービス事業所名称","介護サービス事業所名称_カナ","介護サービス事業所名称_英字","実施サービス","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","法人の名称","事業所番号","利用可能曜日","利用可能曜日特記事項","定員","URL","画像","画像_ライセンス","備考"
"132136","132136800034","東村山市","ケアリッツ久米川","ケアリッツクメガワ","","訪問介護","132136","","東京都東村山市栄町3-4-22ラ・フルール久米川2階","東京都","東村山市","栄町3丁目","4-22 ラ・フルール久米川2階","","35.749138","139.467795","","","(042)306-4391","","(042)306-4392","","","","1890013","","","1372702645","","","","","","",""
"132136","132136800035","東村山市","ケアセンターあやとり","ケアセンターアヤトリ","","訪問介護","132136","","東京都東村山市栄町3-5-5","東京都","東村山市","栄町3丁目","5-5","","35.749206","139.467206","","","(042)313-3631","","(042)313-3632","","","","1890013","","","1374800488","","","","","","",""
"132136","132136800036","東村山市","アサヒサンクリーン在宅介護センター東村山","アサヒサンクリーンザイタクカイゴセンターヒガシムラヤマ","","訪問入浴介護","132136","","東京都東村山市野口町3-1-10オークハイツ101室","東京都","東村山市","野口町3丁目","1-10 オークハイツ101室","","35.761613","139.458532","","","(050)3317-6855","","(042)399-0662","","","","1890022","","","1372701324","","","","","","",""
"132136","132136800037","東村山市","アースサポート東村山","アースサポートヒガシムラヤマ","","訪問入浴介護","132136","","東京都東村山市野口町1-17-2","東京都","東村山市","野口町1丁目","17-2","","35.761262","139.464751","","","(042)395-7800","","(042)395-7811","","","","1890022","","","1372701597","","","","","","",""
"132136","132136800038","東村山市","訪問看護ステーション ここね","ホウモンカンゴステーション ココネ","","訪問看護","132136","","東京都東村山市本町4-1-8-2F","東京都","東村山市","本町4丁目","1-8-2F","","35.752568","139.469650","","","(042)313-0503","","(042)313-0213","","","","1890014","","","1362790014","","","","","","",""
"132136","132136800039","東村山市","訪問看護ステーションてのひら","ホウモンカンゴステーションテノヒラ","","訪問看護","132136","","東京都東村山市富士見町5-9-60","東京都","東村山市","富士見町5丁目","9-60","","35.745205","139.460693","","","(042)399-3380","","(042)399-3381","","","","1890024","","","1362790022","","","","","","",""
"132136","132136800040","東村山市","ウィズケア訪問看護リハビリステーション","ウィズケアホウモンカンゴリハビリステーション","","訪問看護","132136","","東京都東村山市久米川町4-42-4","東京都","東村山市","久米川町4丁目","42-4","","35.765948","139.470180","","","(042)313-0471","","(042)313-0472","","","","1890003","","","1362790048","","","","","","",""
"132136","132136800041","東村山市","訪問看護サンケアネット","ホウモンカンゴサンケアネット","","訪問看護","132136","","東京都東村山市秋津町2-31-18KタウンA棟1室","東京都","東村山市","秋津町2丁目","31-18 KタウンA棟1室","","35.770338","139.490939","","","(042)313-0575","","(042)313-0595","","","","1890001","","","1362790055","","","","","","",""
"132136","132136800042","東村山市","医療法人社団幸悠会 あったか訪問看護ステーション","イリョウホウジンシャダンコウユウカイ アッタカホウモンカンゴステーション","","訪問看護","132136","","東京都東村山市萩山町3-26-7","東京都","東村山市","萩山町3丁目","26-7","","35.743613","139.472903","","","(042)313-0671","","(042)313-0672","","","","1890012","","","1362790097","","","","","","",""
"132136","132136800043","東村山市","訪問看護ステーション珊","ホウモンカンゴステーションサン","","訪問看護","132136","","東京都東村山市本町2-3-71伊わ多ビル4FB","東京都","東村山市","本町2丁目","3-71 伊わ多ビル4FB","","35.760429","139.466717","","","(042)306-0382","","(042)306-0388","","","","1890014","","","1362790105","","","","","","",""
"132136","132136800044","東村山市","さんふらわぁ訪問看護リハビリステーション","サンフラワァホウモンカンゴリハビリステーション","","訪問看護","132136","","東京都東村山市美住町2-3-13ベルシオン・ミスミ401","東京都","東村山市","美住町2丁目","3-13 ベルシオン・ミスミ401","","35.753578","139.465037","","","(042)313-0385","","(042)313-0386","","","","1890023","","","1362790113","","","","","","",""
"132136","132136800045","東村山市","新山手訪問看護ステーション","シンヤマノテホウモンカンゴステーション","","訪問看護","132136","","東京都東村山市諏訪町3-6-1","東京都","東村山市","諏訪町3丁目","6-1","","35.770309","139.462098","","","(042)391-5762","","(042)391-2700","","","","1890021","","","1362790121","","","","","","",""
"132136","132136800046","東村山市","訪問看護ステーション結－ゆい","ホウモンカンゴステーションユイーユイ","","訪問看護","132136","","東京都東村山市本町2-9-13ラークコート東村山205室","東京都","東村山市","本町2丁目","9-13 ラークコート東村山205室","","35.764537","139.467427","","","(042)313-0912","","(042)313-0913","","","","1890014","","","1362790139","","","","","","",""
"132136","132136800047","東村山市","ソレイユ訪問看護リハビリステーション","ソレイユホウモンカンゴリハビリステーション","","訪問看護","132136","","東京都東村山市栄町3-18-18池田ビルⅢ403室","東京都","東村山市","栄町3丁目","18-18 池田ビルⅢ403室","","35.744501","139.467166","","","(04)2999-9999","","","","","","1890013","","","1362790147","","","","","","",""
"132136","132136800048","東村山市","訪問看護 一期一笑","ホウモンカンゴ イチゴイチエ","","訪問看護","132136","","東京都東村山市萩山町1-8-12クローバーハイツ201","東京都","東村山市","萩山町1丁目","8-12 クローバーハイツ201","","35.739362","139.482544","","","(042)349-1188","","(042)349-1189","","","","1890012","","","1362790162","","","","","","",""
"132136","132136800049","東村山市","訪問看護ステーション コルディアーレ東村山","ホウモンカンゴステーション コルディアーレヒガシムラヤマ","","訪問看護","132136","","東京都東村山市栄町2-9-32晃正プラザ2階201・202","東京都","東村山市","栄町2丁目","9-32 晃正プラザ2階201・202","","35.749392","139.471739","","","(042)313-0491","","(042)313-0492","","","","1890013","","","1362790170","","","","","","",""
"132136","132136800050","東村山市","訪問看護ステーションあきつ","ホウモンカンゴステーションアキツ","","訪問看護","132136","","東京都東村山市青葉町3-32-26","東京都","東村山市","青葉町3丁目","32-26","","35.769940","139.495092","","","(042)391-1377","","(042)392-5422","","","","1890002","","","1362790188","","","","","","",""
"132136","132136800051","東村山市","ＨＯＡＬＯＨＡ ｎｕｒｓｅ ｓｔａｔｉｏｎ","ホアロハ ナース ステーション","","訪問看護","132136","","東京都東村山市富士見町1-1-41第22北斗ビル101","東京都","東村山市","富士見町1丁目","1-41 第22北斗ビル101","","35.744182","139.463836","","","(042)306-1538","","(042)306-1539","","","","1890024","","","1362790196","","","","","","",""
"132136","132136800052","東村山市","訪問看護ステーション いちご","ホウモンカンゴステーション イチゴ","","訪問看護","132136","","東京都東村山市多摩湖町4-3-2ソレアード西武101","東京都","東村山市","多摩湖町4丁目","3-2 ソレアード西武101","","35.766573","139.450418","","","(042)307-3685","","(042)304-8512","","","","1890026","","","1362790204","","","","","","",""
"132136","132136800053","東村山市","訪問看護ステーションそら","ホウモンカンゴステーションソラ","","訪問看護","132136","","東京都東村山市恩多町1-25-27-101","東京都","東村山市","恩多町1丁目","25-27-101","","35.753960","139.491981","","","(042)403-5850","","(042)405-4554","","","","1890011","","","1362790212","","","","","","",""
"132136","132136800054","東村山市","みのり地域看護ステーション","ミノリチイキカンゴステーション","","訪問看護","132136","","東京都東村山市本町2-24-1ラヴィアンオランジュ110","東京都","東村山市","本町2丁目","24-1 ラヴィアンオランジュ110","","35.759134","139.469666","","","(042)390-8117","","(042)390-8186","","","","1890014","","","1367197809","","","","","","",""
"132136","132136800055","東村山市","介護老人保健施設 グリーン・ボイス","カイゴロウジンホケンシセツ グリーン・ボイス","","訪問リハビリテーション","132136","","東京都東村山市萩山町三丁目31-2","東京都","東村山市","萩山町3丁目","31-2","","35.743983","139.468180","","","(042)392-8611","","(042)392-8658","","","","1890012","","","1372700623","","","","","","",""
"132136","132136800056","東村山市","医療法人社団新新会 介護老人保健施設多摩すずらん","イリョウホウジンシャダンシンシンカイ カイゴロウジンホケンシセツタマスズラン","","訪問リハビリテーション","132136","","東京都東村山市青葉町二丁目27-1","東京都","東村山市","青葉町2丁目","27-1","","35.762419","139.491541","","","(042)393-0911","","(042)393-2880","","","","1890002","","","1372701134","","","","","","",""
"132136","132136800057","東村山市","東京ばんなん白光園 訪問リハビリテーション","トウキョウバンナンハッコウエン ホウモンリハビリテーション","","訪問リハビリテーション","132136","","東京都東村山市諏訪町2-26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)391-6114","","(042)391-6148","","","","1890021","","","1372701829","","","","","","",""
"132136","132136800058","東村山市","デイサービス「いでしたの未来」","デイサービス「イデシタノミライ」","","通所介護","132136","","東京都東村山市秋津町2-22-1ライオンズマンション秋津1階A号室","東京都","東村山市","秋津町2丁目","22-1 ライオンズマンション秋津1階A号室","","35.769106","139.486930","","","(042)313-0576","","(042)313-0578","","","","1890001","","","1372702157","","","","","","",""
"132136","132136800059","東村山市","リハデイ一期一笑 東村山","リハデイイチゴイチエ ヒガシムラヤマ","","通所介護","132136","","東京都東村山市青葉町1-23-4","東京都","東村山市","青葉町1丁目","23-4","","35.761426","139.498990","","","(042)390-1023","","(042)390-1024","","","","1890002","","","1372702173","","","","","","",""
"132136","132136800060","東村山市","デイサービスセンターなごやか東村山","デイサービスセンターナゴヤカヒガシムラヤマ","","通所介護","132136","","東京都東村山市野口町2-4-35オアシス","東京都","東村山市","野口町2丁目","4-35 オアシス","","35.761428","139.459543","","","(042)399-0147","","(042)399-0148","","","","1890022","","","1372702215","","","","","","",""
"132136","132136800061","東村山市","パナソニック エイジフリーケアセンター東村山・デイサービス","パナソニック エイジフリーケアセンターヒガシムラヤマ・デイサービス","","通所介護","132136","","東京都東村山市野口町3-11-1","東京都","東村山市","野口町3丁目","11-1","","35.761677","139.454501","","","(042)398-7051","","(042)398-7054","","","","1890022","","","1372702280","","","","","","",""
"132136","132136800062","東村山市","リハデイ一期一笑 小平","リハデイイチゴイチエ コダイラ","","通所介護","132136","","東京都東村山市萩山町1-8-12クローバーハイツ1F","東京都","東村山市","萩山町1丁目","8-12 クローバーハイツ1F","","35.739362","139.482544","","","(042)348-5112","","(042)348-5113","","","","1890012","","","1372702348","","","","","","",""
"132136","132136800063","東村山市","デイサービスセンタ テルウェル東村山","デイサービスセンタ テルウェルヒガシムラヤマ","","通所介護","132136","","東京都東村山市富士見町1-13-21","東京都","東村山市","富士見町1丁目","13-21","","35.742179","139.456117","","","(042)306-4840","","(042)391-1033","","","","1890024","","","1372702363","","","","","","",""
"132136","132136800064","東村山市","東村山楠の樹地域福祉事業所ふたば","ヒガシムラヤマクスノキチイキフクシジギョウショフタバ","","通所介護","132136","","東京都東村山市野口町1-15-5グランドハイツ野口1階","東京都","東村山市","野口町1丁目","15-5 グランドハイツ野口1階","","35.761571","139.463005","","","(042)306-0721","","(042)306-0871","","","","1890022","","","1372702470","","","","","","",""
"132136","132136800065","東村山市","デイサービス夢楽東村山","デイサービスユメラクヒガシムラヤマ","","通所介護","132136","","東京都東村山市萩山町2-10-1ハーヴェスト萩山1F","東京都","東村山市","萩山町2丁目","10-1 ハーヴェスト萩山1F","","35.741125","139.478615","","","(042)313-3188","","(042)313-3189","","","","1890012","","","1372702629","","","","","","",""
"132136","132136800066","東村山市","ビーナスプラス東村山","ビーナスプラスヒガシムラヤマ","","通所介護","132136","","東京都東村山市萩山町3-15-1東村山ホワイトビル1階","東京都","東村山市","萩山町3丁目","15-1 東村山ホワイトビル1階","","35.745865","139.472589","","","(042)306-1197","","(042)306-1774","","","","1890012","","","1372702637","","","","","","",""
"132136","132136800067","東村山市","デイサロンあやとり","デイサロンアヤトリ","","通所介護","132136","","東京都東村山市栄町3-5-5","東京都","東村山市","栄町3丁目","5-5","","35.749206","139.467206","","","(042)313-3631","","(042)313-3632","","","","1890013","","","1374301131","","","","","","",""
"132136","132136800068","東村山市","介護老人保健施設 久米川","カイゴロウジンホケンシセツ クメガワ","","通所リハビリテーション","132136","","東京都東村山市本町四丁目7-14","東京都","東村山市","本町4丁目","7-14","","35.754854","139.469691","","","(042)313-0710","","","","","","1890014","","","1352780017","","","","","","",""
"132136","132136800069","東村山市","介護老人保健施設 東京ばんなん白光園","カイゴロウジンホケンシセツトウキョウバンナンハッコウエン","","通所リハビリテーション","132136","","東京都東村山市諏訪町二丁目26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)391-6114","","(042)391-6148","","","","1890021","","","1357080039","","","","","","",""
"132136","132136800070","東村山市","介護老人保健施設 グリーン・ボイス","カイゴロウジンホケンシセツグリーン・ボイス","","通所リハビリテーション","132136","","東京都東村山市萩山町3-31-2","東京都","東村山市","萩山町3丁目","31-2","","35.743983","139.468180","","","(042)392-8611","","","","","","1890012","","","1357080278","","","","","","",""
"132136","132136800071","東村山市","介護老人保健施設 保生の森","カイゴロウジンホケンシセツ ホセイノモリ","","通所リハビリテーション","132136","","東京都東村山市諏訪町三丁目6-1","東京都","東村山市","諏訪町3丁目","6-1","","35.770309","139.462098","","","(042)391-6310","","(042)390-1515","","","","1890021","","","1357080732","","","","","","",""
"132136","132136800072","東村山市","介護老人保健施設 多摩すずらん","カイゴロウジンホケンシセツ タマスズラン","","通所リハビリテーション","132136","","東京都東村山市青葉町2-27-1","東京都","東村山市","青葉町2丁目","27-1","","35.762419","139.491541","","","(042)393-0911","","(042)393-2880","","","","1890002","","","1357080815","","","","","","",""
"132136","132136800073","東村山市","北多摩保健生協診療所","キタタマホケンセイキョウシンリョウジョ","","通所リハビリテーション","132136","","東京都東村山市本町4-2-32","東京都","東村山市","本町4丁目","2-32","","35.752063","139.470276","","","(042)393-5903","","(042)395-5612","","","","1890014","","","1372700185","","","","","","",""
"132136","132136800074","東村山市","白十字ホーム","ハクジュウジホーム","","短期入所生活介護","132136","","東京都東村山市諏訪町2-26-1","東京都","東村山市","諏訪町2丁目","26-1","","35.770671","139.463848","","","(042)392-1375","","(042)392-1255","","","","1890021","","","1372700052","","","","","","",""
"132136","132136800075","東村山市","ハトホーム","ハトホーム","","短期入所生活介護","132136","","東京都東村山市富士見町2丁目7-5","東京都","東村山市","富士見町2丁目","7-5","","35.739955","139.452537","","","(042)393-7574","","(042)392-3641","","","","1890024","","","1372700060","","","","","","",""
"132136","132136800076","東村山市","第二万寿園","ダイニマンジュエン","","短期入所生活介護","132136","","東京都東村山市富士見町2丁目1-2","東京都","東村山市","富士見町2丁目","1-2","","35.744596","139.454001","","","(042)394-4855","","(042)397-3594","","","","1890024","","","1372700078","","","","","","",""
"132136","132136800077","東村山市","ひかり苑","ヒカリエン","","短期入所生活介護","132136","","東京都東村山市富士見町2-7-40","東京都","東村山市","富士見町2丁目","7-40","","35.739695","139.454524","","","(042)398-1801","","(042)398-1804","","","","1890024","","","1372700102","","","","","","",""
"132136","132136800078","東村山市","特別養護老人ホーム 青葉の杜","トクベツヨウゴロウジンホーム アオバノモリ","","短期入所生活介護","132136","","東京都東村山市青葉町二丁目26-1","東京都","東村山市","青葉町2丁目","26-1","","35.762657","139.490775","","","(042)390-3401","","(042)390-3406","","","","1890002","","","1372700508","","","","","","",""
"132136","132136800079","東村山市","短期入所生活介護はるびの郷","タンキニュウショセイカツカイゴハルビノサト","","短期入所生活介護","132136","","東京都東村山市秋津町1-32-18","東京都","東村山市","秋津町1丁目","32-18","","35.773284","139.497237","","","(042)397-5511","","(042)396-1112","","","","1890001","","","1372700763","","","","","","",""
"132136","132136800080","東村山市","ショートステイ 敬愛の森","ショートステイ ケイアイノモリ","","短期入所生活介護","132136","","東京都東村山市富士見町1-14-3","東京都","東村山市","富士見町1丁目","14-3","","35.744050","139.457441","","","(042)306-3194","","(042)306-3198","","","","1890024","","","1372702066","","","","","","",""
"132136","132136800081","東村山市","パナソニック エイジフリーケアセンター東村山・ショートステイ","パナソニック エイジフリーケアセンターヒガシムラヤマ・ショートステイ","","短期入所生活介護","132136","","東京都東村山市野口町3-11-1","東京都","東村山市","野口町3丁目","11-1","","35.761677","139.454501","","","(042)398-7052","","(042)398-7054","","","","1890022","","","1372702298","","","","","","",""
"132136","132136800082","東村山市","特別養護老人ホーム さくらテラス青葉町","トクベツヨウゴロウジンホーム サクラテラスアオバチョウ","","短期入所生活介護","132136","","東京都東村山市青葉町1-7-72","東京都","東村山市","青葉町1丁目","7-72","","35.758525","139.492618","","","(042)399-8040","","(042)399-8041","","","","1890002","","","1372702322","","","","","","",""
"132136","132136800083","東村山市","特別養護老人ホーム さくらテラス青葉町","トクベツヨウゴロウジンホーム サクラテラスアオバチョウ","","短期入所生活介護","132136","","東京都東村山市青葉町1-7-72","東京都","東村山市","青葉町1丁目","7-72","","35.758525","139.492618","","","(042)399-8040","","(042)399-8041","","","","1890002","","","1372702330","","","","","","",""
