項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,他の受信料,141,0,-15.6,159,0.1,123,0.1,202,0.1,31,0,132,0,206,0.1,134,0
1,1,国公立小学校,91,0,-62.7,-,-,6,0,77,0,187,0.1,155,0,142,0,68,0
1,1,国公立中学校,86,0,-59.2,118,0.1,-,-,131,0.1,87,0,137,0,22,0,106,0
1,1,国公立高校,84,0,18.3,-,-,19,0,338,0.2,140,0.1,-,-,89,0,-,-
1,1,国公立大学,480,0.2,772.7,-,-,-,-,-,-,-,-,-,-,3357,0.8,-,-
1,1,たばこ,1354,0.4,19.6,571,0.5,667,0.4,1694,0.8,2476,0.9,1342,0.4,1013,0.3,1703,0.2
2,0,準公共料金等,27496,8.6,20.5,6612,6.2,8818,5.2,17698,8.4,26242,10,24450,7.7,43037,10.7,65291,8.6
2,1,牛乳,1340,0.4,10,733,0.7,1062,0.6,1316,0.6,1377,0.5,1698,0.5,1288,0.3,1898,0.2
2,1,灯油,535,0.2,9.6,293,0.3,313,0.2,1167,0.6,462,0.2,379,0.1,233,0.1,895,0.1
2,1,プロパンガス,411,0.1,39.8,262,0.2,430,0.3,448,0.2,552,0.2,312,0.1,432,0.1,435,0.1
2,1,理髪料,514,0.2,32.5,89,0.1,236,0.1,316,0.1,514,0.2,717,0.2,738,0.2,983,0.1
2,1,パーマネント代,364,0.1,-15.2,85,0.1,680,0.4,223,0.1,259,0.1,362,0.1,202,0.1,735,0.1
2,1,洗濯代,896,0.3,2.3,127,0.1,317,0.2,296,0.1,632,0.2,1009,0.3,838,0.2,3044,0.4
2,1,新聞,2905,0.9,-3.1,2146,2,2533,1.5,3072,1.5,2895,1.1,3085,1,3001,0.7,3596,0.5
2,1,私立小学校,57,0,533.3,-,-,-,-,400,0.2,-,-,-,-,-,-,-,-
2,1,私立中学校,689,0.2,137.6,-,-,-,-,-,-,426,0.2,-,-,-,-,4376,0.6
2,1,私立高校,689,0.2,-47.7,-,-,422,0.3,178,0.1,177,0.1,-,-,837,0.2,3194,0.4
2,1,私立大学,3049,1,683.8,-,-,-,-,-,-,-,-,-,-,-,-,21265,2.8
2,1,幼稚園,2470,0.8,-26,513,0.5,666,0.4,1972,0.9,1444,0.5,2305,0.7,4594,1.1,5771,0.8
2,1,民営家賃,12565,3.9,24.1,2081,1.9,1752,1,7865,3.7,15987,6.1,13508,4.3,27835,6.9,18790,2.5
2,1,地代,1011,0.3,53.9,282,0.3,407,0.2,447,0.2,1515,0.6,1075,0.3,3038,0.8,310,0
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年11月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
