項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
2,4,3,0,0,光熱・水道,31284,12.5,3.8,32385,13.2,24324,12.7,27093,14.7,33042,12.4,33358,13,23109,8
2,5,3,1,0,電気代,15009,6,21.9,15479,6.3,12823,6.7,14049,7.6,15561,5.9,15742,6.1,11520,4
2,5,3,2,0,ガス代,10085,4,-5.3,10264,4.2,7619,4,7917,4.3,10708,4,10695,4.2,8761,3
2,5,3,3,0,他の光熱,1599,0.6,-13.5,1740,0.7,851,0.4,1140,0.6,1788,0.7,1850,0.7,554,0.2
2,5,3,4,0,上下水道料,4591,1.8,-13.9,4903,2,3031,1.6,3987,2.2,4985,1.9,5071,2,2274,0.8
2,4,4,0,0,家具・家事用品,10394,4.1,16.6,11226,4.6,11587,6,15167,8.2,10092,3.8,10502,4.1,4218,1.5
2,5,4,1,0,家庭用耐久財,4076,1.6,15.7,4582,1.9,8080,4.2,11915,6.5,3065,1.2,3235,1.3,321,0.1
2,6,4,1,1,家事用耐久財,636,0.3,-73.8,702,0.3,417,0.2,616,0.3,692,0.3,718,0.3,149,0.1
2,6,4,1,2,冷暖房用器具,2026,0.8,416.8,2299,0.9,7663,4,11299,6.1,602,0.2,645,0.3,-,-
2,6,4,1,3,一般家具,1414,0.6,102.6,1581,0.6,-,-,-,-,1771,0.7,1872,0.7,172,0.1
2,5,4,2,0,室内装備・装飾品,585,0.2,-12.7,592,0.2,323,0.2,11,0,651,0.2,698,0.3,536,0.2
2,5,4,3,0,寝具類,917,0.4,559.7,985,0.4,266,0.1,323,0.2,1081,0.4,1107,0.4,409,0.1
2,5,4,4,0,家事雑貨,1288,0.5,-22,1302,0.5,1172,0.6,1003,0.5,1318,0.5,1357,0.5,1188,0.4
2,5,4,5,0,家事用消耗品,1722,0.7,-26.3,1728,0.7,1652,0.9,1776,1,1739,0.7,1719,0.7,1675,0.6
2,5,4,6,0,家事サービス,1806,0.7,205.6,2037,0.8,94,0,139,0.1,2238,0.8,2386,0.9,89,0
2,4,5,0,0,被服及び履物,7292,2.9,19.6,7369,3,5276,2.7,3964,2.1,7801,2.9,7994,3.1,6718,2.3
2,5,5,1,0,和服,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,2,0,洋服,3043,1.2,36.3,2969,1.2,2062,1.1,891,0.5,3291,1.2,3350,1.3,3599,1.2
2,6,5,2,1,男子用洋服,1725,0.7,82.9,1931,0.8,266,0.1,392,0.2,2094,0.8,2214,0.9,197,0.1
2,6,5,2,2,婦人用洋服,1315,0.5,8,1038,0.4,1796,0.9,499,0.3,1194,0.4,1137,0.4,3377,1.2
2,6,5,2,3,子供用洋服,3,0,-95.8,-,-,-,-,-,-,4,0,-,-,25,0
2,5,5,3,0,シャツ・セーター類,1419,0.6,3,1410,0.6,1490,0.8,1243,0.7,1401,0.5,1441,0.6,1483,0.5
2,6,5,3,1,男子用シャツ・セーター類,441,0.2,22.2,461,0.2,446,0.2,405,0.2,440,0.2,472,0.2,291,0.1
2,6,5,3,2,婦人用シャツ・セーター類,978,0.4,-3.8,949,0.4,1044,0.5,838,0.5,961,0.4,969,0.4,1192,0.4
2,6,5,3,3,子供用シャツ・セーター類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,4,0,下着類,838,0.3,26.2,843,0.3,723,0.4,615,0.3,867,0.3,885,0.3,802,0.3
2,6,5,4,1,男子用下着類,357,0.1,-0.3,340,0.1,348,0.2,232,0.1,359,0.1,359,0.1,484,0.2
2,6,5,4,2,婦人用下着類,480,0.2,62.2,503,0.2,375,0.2,383,0.2,506,0.2,525,0.2,305,0.1
2,6,5,4,3,子供用下着類,1,0,-88.9,-,-,-,-,-,-,2,0,-,-,12,0
2,5,5,5,0,生地・糸類,191,0.1,-35.7,212,0.1,44,0,60,0,228,0.1,240,0.1,35,0
2,5,5,6,0,他の被服,547,0.2,-19.3,598,0.2,323,0.2,424,0.2,603,0.2,629,0.2,168,0.1
2,5,5,7,0,履物類,1045,0.4,182.4,1157,0.5,470,0.2,517,0.3,1190,0.4,1274,0.5,216,0.1
2,5,5,8,0,被服関連サービス,209,0.1,-56.4,182,0.1,164,0.1,215,0.1,221,0.1,176,0.1,415,0.1
2,4,6,0,0,保健医療,16191,6.5,-22.1,16071,6.5,12016,6.3,10419,5.7,17246,6.5,17109,6.7,17083,5.9
2,5,6,1,0,医薬品,3043,1.2,6.7,2951,1.2,2664,1.4,2762,1.5,3139,1.2,2986,1.2,3723,1.3
2,5,6,2,0,健康保持用摂取品,2126,0.8,31.4,1643,0.7,2424,1.3,428,0.2,2051,0.8,1866,0.7,5713,2
2,5,6,3,0,保健医療用品・器具,1158,0.5,-48.5,1079,0.4,1284,0.7,1011,0.5,1127,0.4,1091,0.4,1750,0.6
2,5,6,4,0,保健医療サービス,9864,3.9,-29.9,10398,4.2,5645,2.9,6219,3.4,10929,4.1,11166,4.3,5896,2
2,4,7,0,0,交通・通信,20726,8.3,19.3,17892,7.3,11714,6.1,11677,6.3,23003,8.7,19034,7.4,41761,14.5
2,5,7,1,0,交通,4169,1.7,13.3,3816,1.6,2546,1.3,2018,1.1,4579,1.7,4147,1.6,6786,2.4
2,5,7,2,0,自動車等関係費,9438,3.8,48.9,7379,3,4189,2.2,5858,3.2,10765,4.1,7658,3,24721,8.6
2,6,7,2,1,自動車等購入,2155,0.9,...,-,-,-,-,-,-,2700,1,-,-,18150,6.3
2,6,7,2,2,自転車購入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,3,自動車等維持,7283,2.9,16.9,7379,3,4189,2.2,5858,3.2,8065,3,7658,3,6571,2.3
2,5,7,3,0,通信,7119,2.8,-3.3,6697,2.7,4979,2.6,3801,2.1,7659,2.9,7228,2.8,10254,3.6
2,4,8,0,0,教育,494,0.2,-71.6,-,-,2449,1.3,-,-,-,-,-,-,4159,1.4
2,5,8,1,0,授業料等,71,0,-95.4,-,-,350,0.2,-,-,-,-,-,-,595,0.2
2,5,8,2,0,教科書・学習参考教材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,8,3,0,補習教育,423,0.2,126.2,-,-,2099,1.1,-,-,-,-,-,-,3564,1.2
2,4,9,0,0,教養娯楽,32675,13,12.2,34631,14.1,17083,8.9,19528,10.6,36614,13.8,37405,14.6,18164,6.3
2,5,9,1,0,教養娯楽用耐久財,973,0.4,-74.3,1102,0.4,1400,0.7,2050,1.1,865,0.3,928,0.4,17,0
2,5,9,2,0,教養娯楽用品,4165,1.7,-3.4,4416,1.8,2322,1.2,2522,1.4,4631,1.7,4764,1.9,2307,0.8
2,5,9,3,0,書籍・他の印刷物,4744,1.9,-9.1,4916,2,3713,1.9,4404,2.4,5005,1.9,5010,1.9,3466,1.2
2,5,9,4,0,教養娯楽サービス,22792,9.1,44.1,24196,9.8,9649,5,10552,5.7,26113,9.8,26703,10.4,12375,4.3
2,6,9,4,1,宿泊料,1570,0.6,-0.9,1560,0.6,1390,0.7,624,0.3,1616,0.6,1733,0.7,1643,0.6
2,6,9,4,2,パック旅行費,8583,3.4,263.5,9134,3.7,1650,0.9,2133,1.2,10334,3.9,10420,4.1,4495,1.6
2,6,9,4,3,月謝類,2315,0.9,-3.8,2512,1,667,0.3,747,0.4,2731,1,2836,1.1,854,0.3
2,6,9,4,4,他の教養娯楽サービス,10324,4.1,9.1,10990,4.5,5941,3.1,7049,3.8,11431,4.3,11714,4.6,5383,1.9
2,4,10,0,0,その他の消費支出,51426,20.5,-6,53012,21.6,32669,17,35925,19.5,56164,21.1,56151,21.8,39656,13.8
2,5,10,1,0,諸雑費,22119,8.8,-1.8,22438,9.1,15981,8.3,17027,9.2,23669,8.9,23432,9.1,19746,6.9
2,6,10,1,1,理美容サービス,5830,2.3,49.3,6385,2.6,2282,1.2,2313,1.3,6726,2.5,7133,2.8,1711,0.6
2,6,10,1,2,理美容用品,3137,1.3,-14.3,3077,1.3,2211,1.2,2010,1.1,3371,1.3,3273,1.3,3586,1.2
2,6,10,1,3,身の回り用品,1304,0.5,-54.6,1424,0.6,255,0.1,335,0.2,1569,0.6,1624,0.6,415,0.1
2,6,10,1,4,たばこ,1102,0.4,104.1,819,0.3,1410,0.7,73,0,1024,0.4,956,0.4,3202,1.1
2,6,10,1,5,他の諸雑費,10746,4.3,-7,10734,4.4,9823,5.1,12296,6.7,10979,4.1,10447,4.1,10831,3.8
2,5,10,2,0,こづかい,7437,3,-0.2,7054,2.9,3241,1.7,1470,0.8,8497,3.2,8080,3.1,10274,3.6
2,5,10,3,0,交際費,20562,8.2,-15,22723,9.2,13417,7,17383,9.4,22367,8.4,23703,9.2,4533,1.6
2,6,10,3,1,食料,4677,1.9,-14.7,5059,2.1,3896,2,4646,2.5,4875,1.8,5135,2,1845,0.6
2,6,10,3,2,家具・家事用品,48,0,60,55,0,233,0.1,344,0.2,2,0,2,0,-,-
2,6,10,3,3,被服及び履物,537,0.2,87.1,600,0.2,425,0.2,594,0.3,565,0.2,601,0.2,69,0
2,6,10,3,4,教養娯楽,1330,0.5,72.5,1482,0.6,1048,0.5,1374,0.7,1401,0.5,1502,0.6,198,0.1
2,6,10,3,5,他の物品サービス,812,0.3,-74.6,910,0.4,8,0,12,0,1015,0.4,1075,0.4,82,0
2,6,10,3,6,贈与金,9067,3.6,-16.4,10143,4.1,4245,2.2,5650,3.1,10285,3.9,10968,4.3,1084,0.4
2,6,10,3,7,他の交際費,4092,1.6,14.4,4474,1.8,3561,1.9,4764,2.6,4226,1.6,4421,1.7,1254,0.4
2,5,10,4,0,仕送り金,1308,0.5,131.5,797,0.3,30,0,44,0,1631,0.6,935,0.4,5103,1.8
2,3,0,0,0,土地家屋購入,4707,-,...,5342,-,23342,-,34419,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,1434,0.6,-46.3,665,0.3,4078,2.1,119,0.1,765,0.3,766,0.3,7133,2.5
2,3,0,0,0,（再掲）教養娯楽関係費,36614,14.6,5.5,38324,15.6,19488,10.2,21610,11.7,40940,15.4,41395,16.1,23922,8.3
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,10376,4.1,-9,10940,4.5,4275,2.2,5694,3.1,11917,4.5,11904,4.6,6188,2.1
2,3,0,0,0,（再掲）経常消費支出,210073,83.8,2.6,209660,85.3,160423,83.6,153671,83.3,222615,83.8,219946,85.6,213136,74
2,3,0,0,0,（再掲）情報通信関係費,10932,4.4,-10.2,11041,4.5,8448,4.4,8372,4.5,11560,4.4,11531,4.5,10124,3.5
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,224769,89.6,-1.4,230058,93.6,161968,84.4,168806,91.5,240633,90.6,241310,93.9,185521,64.4
2,2,0,0,0,その他の実支出,41020,-,11.2,43925,-,16396,-,17959,-,47240,-,48695,-,19463,-
2,3,0,0,0,直接税,19294,-,17.8,21385,-,6272,-,8809,-,22584,-,23695,-,3783,-
2,4,0,0,0,勤労所得税,208,-,-61.2,179,-,-,-,-,-,260,-,212,-,421,-
2,4,0,0,0,個人住民税,5679,-,-8.5,6139,-,695,-,632,-,6938,-,7151,-,2265,-
2,4,0,0,0,他の税,13407,-,39.2,15066,-,5577,-,8177,-,15385,-,16332,-,1097,-
2,3,0,0,0,社会保険料,21511,-,5.3,22540,-,10124,-,9150,-,24387,-,25000,-,13871,-
2,4,0,0,0,公的年金保険料,1172,-,12.3,1179,-,1628,-,1423,-,1057,-,1134,-,1125,-
2,4,0,0,0,健康保険料,11733,-,-13.1,12270,-,4376,-,3039,-,13591,-,13966,-,7741,-
2,4,0,0,0,介護保険料,8591,-,47.1,9074,-,4120,-,4687,-,9720,-,9880,-,5005,-
2,4,0,0,0,他の社会保険料,15,-,-70.6,17,-,-,-,-,-,19,-,21,-,-,-
2,3,0,0,0,その他,215,-,190.5,-,-,-,-,-,-,269,-,-,-,1809,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),386733,-,-4.8,407463,-,215116,-,212153,-,430087,-,443344,-,232902,-
2,2,0,0,0,預貯金,340378,-,-2.7,358274,-,193534,-,193484,-,377474,-,388547,-,207585,-
2,2,0,0,0,保険料,9447,-,-41.3,9799,-,6226,-,5395,-,10260,-,10609,-,6827,-
2,3,0,0,0,個人・企業年金保険料,87,-,-66.8,99,-,-,-,-,-,109,-,117,-,-,-
2,3,0,0,0,他の保険料,9360,-,-40.8,9701,-,6226,-,5395,-,10151,-,10492,-,6827,-
2,2,0,0,0,有価証券購入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,2,0,0,0,土地家屋借金返済,2390,-,-73.3,2712,-,1989,-,2933,-,2491,-,2671,-,-,-
2,2,0,0,0,他の借金返済,85,-,-61.4,63,-,-,-,-,-,106,-,74,-,248,-
2,2,0,0,0,分割払購入借入金返済,9895,-,18.3,11133,-,-,-,-,-,12395,-,13178,-,707,-
2,2,0,0,0,一括払購入借入金返済,23724,-,9.5,24582,-,13352,-,10318,-,26344,-,27203,-,17351,-
2,2,0,0,0,実支出以外の支払のその他,815,-,-25.8,900,-,15,-,22,-,1017,-,1062,-,184,-
2,1,0,0,0,繰越金,90914,-,-2.9,93232,-,61392,-,63117,-,98372,-,98765,-,73708,-
3,0,0,0,0,現物総額,3998,100,-31.5,3679,100,4248,100,3489,100,3935,100,3714,100,6367,100
3,1,0,0,0,勤め先収入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,その他,3998,100,-30.5,3679,100,4248,100,3489,100,3935,100,3714,100,6367,100
3,0,0,0,0,現物総額,3998,100,-31.5,3679,100,4248,100,3489,100,3935,100,3714,100,6367,100
3,1,0,0,0,食料,3358,84,-27.5,3102,84.3,4024,94.7,3489,100,3190,81.1,3030,81.6,5260,82.6
3,1,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,家具・家事用品,172,4.3,43.3,178,4.8,-,-,-,-,215,5.5,211,5.7,128,2
3,1,0,0,0,被服及び履物,144,3.6,-53.8,164,4.5,-,-,-,-,181,4.6,194,5.2,-,-
3,1,0,0,0,保健医療,42,1.1,-66.7,5,0.1,184,4.3,-,-,6,0.2,6,0.2,312,4.9
3,1,0,0,0,交通・通信,11,0.3,-91.3,12,0.3,4,0.1,-,-,13,0.3,14,0.4,6,0.1
3,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,教養娯楽,63,1.6,-87.5,34,0.9,36,0.8,-,-,70,1.8,41,1.1,278,4.4
3,1,0,0,0,その他の消費支出,208,5.2,...,184,5,-,-,-,-,260,6.6,218,5.9,383,6
3,0,0,0,0,可処分所得,289199,-,-3.3,292398,-,179346,-,174838,-,316950,-,313995,-,265464,-
3,0,0,0,0,黒字,38445,-,-19.6,46655,-,-12655,-,-9554,-,51354,-,56981,-,-22475,-
3,1,0,0,0,金融資産純増,13084,-,-73.9,19582,-,-25775,-,-38220,-,22900,-,30201,-,-35135,-
3,3,0,0,0,貯蓄純増,13084,-,-73.8,19582,-,-25775,-,-38220,-,22900,-,30201,-,-35135,-
3,4,0,0,0,預貯金純増,49142,-,-40.5,60376,-,-20664,-,-33624,-,66777,-,77645,-,-34217,-
3,4,0,0,0,保険純増,-36059,-,-10.8,-40794,-,-5111,-,-4597,-,-43877,-,-47444,-,-917,-
