区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,7087,2.4,46.4,682,0.7,727,0.5,2190,1.1,3322,1.3,3955,1.3,6355,1.7,32340,4.6
2,2,半耐久財,3471,1.2,7.8,834,0.8,2173,1.4,2278,1.1,2898,1.2,3710,1.2,4319,1.1,8059,1.2
2,3,非耐久財,2421,0.8,-5.9,1539,1.5,2039,1.3,2382,1.2,2658,1.1,2580,0.8,2792,0.7,2947,0.4
2,4,サービス,835,0.3,25.4,77,0.1,265,0.2,368,0.2,2002,0.8,499,0.2,1089,0.3,1546,0.2
2,0,被服及び履物,11754,3.9,0.1,2496,2.5,5211,3.3,7621,3.8,9865,4,13400,4.4,15601,4.1,27987,4
2,2,半耐久財,10942,3.7,-1.5,2416,2.4,4999,3.1,7206,3.6,9389,3.8,12191,4,13927,3.7,26384,3.8
2,4,サービス,812,0.3,26.5,80,0.1,212,0.1,415,0.2,476,0.2,1209,0.4,1674,0.4,1603,0.2
2,0,保健医療,14572,4.9,-13.1,5926,5.9,7898,4.9,10655,5.3,9614,3.9,16022,5.2,20252,5.3,31520,4.5
2,1,耐久財,792,0.3,-25.6,337,0.3,460,0.3,949,0.5,487,0.2,1172,0.4,1353,0.4,780,0.1
2,2,半耐久財,359,0.1,-36.6,8,0,19,0,393,0.2,146,0.1,68,0,1708,0.5,161,0
2,3,非耐久財,4849,1.6,-9.5,2468,2.5,3787,2.4,4851,2.4,4436,1.8,4770,1.6,6199,1.6,7405,1.1
2,4,サービス,8572,2.9,-12.4,3113,3.1,3632,2.3,4462,2.2,4546,1.8,10011,3.3,10992,2.9,23175,3.3
2,0,交通・通信,45548,15.2,15.9,6420,6.4,19521,12.2,22411,11.1,29715,12.1,38046,12.4,54359,14.4,148003,21.3
2,1,耐久財,11307,3.8,90.5,415,0.4,31,0,281,0.1,509,0.2,669,0.2,672,0.2,76566,11
2,2,半耐久財,1073,0.4,-23.4,133,0.1,259,0.2,417,0.2,950,0.4,2153,0.7,836,0.2,2760,0.4
2,3,非耐久財,3727,1.2,21.6,696,0.7,1257,0.8,2515,1.2,4043,1.6,4778,1.6,5485,1.4,7283,1
2,4,サービス,29440,9.8,1.9,5177,5.1,17974,11.2,19199,9.5,24213,9.8,30446,9.9,47366,12.5,61394,8.8
2,0,教育,9075,3,-17.5,371,0.4,1945,1.2,1762,0.9,2791,1.1,5560,1.8,18080,4.8,32875,4.7
2,3,非耐久財,161,0.1,9.5,5,0,42,0,12,0,82,0,515,0.2,122,0,347,0
2,4,サービス,8914,3,-17.9,366,0.4,1903,1.2,1750,0.9,2709,1.1,5045,1.6,17957,4.7,32527,4.7
2,0,教養娯楽,44118,14.8,1.5,7657,7.6,17772,11.1,22828,11.3,35243,14.3,43704,14.3,61945,16.4,119286,17.1
2,1,耐久財,1864,0.6,0.1,22,0,187,0.1,923,0.5,2621,1.1,2293,0.7,3154,0.8,3832,0.6
2,2,半耐久財,3781,1.3,18.7,766,0.8,1597,1,1909,0.9,3775,1.5,3500,1.1,5785,1.5,9099,1.3
2,3,非耐久財,6648,2.2,1.5,3432,3.4,5166,3.2,5880,2.9,5520,2.2,7551,2.5,8930,2.4,10012,1.4
2,4,サービス,31826,10.6,-0.2,3437,3.4,10823,6.8,14117,7,23327,9.5,30359,9.9,44076,11.6,96343,13.8
2,0,諸雑費,25283,8.5,-11,7695,7.7,12097,7.5,17866,8.8,19314,7.8,27557,9,24785,6.5,67539,9.7
2,1,耐久財,352,0.1,-67.7,106,0.1,101,0.1,291,0.1,699,0.3,255,0.1,658,0.2,355,0.1
2,2,半耐久財,4653,1.6,92.8,363,0.4,790,0.5,1392,0.7,1278,0.5,2885,0.9,4453,1.2,21372,3.1
2,3,非耐久財,5195,1.7,-14.3,2184,2.2,3971,2.5,4570,2.3,4645,1.9,6272,2,6274,1.7,8418,1.2
2,4,サービス,15083,5,-20,5043,5,7234,4.5,11613,5.8,12691,5.2,18145,5.9,13400,3.5,37394,5.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年8月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
