区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,3902,1.3,11.4,487,0.4,1863,1.1,1485,0.7,4041,1.6,7002,2.3,4973,1.3,7422,1.2
2,3,非耐久財,7868,2.7,-0.3,3554,3.2,5705,3.5,6801,3.3,8090,3.3,8554,2.8,10607,2.8,11734,1.8
2,4,サービス,27368,9.3,18.9,4552,4.1,8178,5,13487,6.5,18494,7.5,26842,8.8,39410,10.4,80282,12.5
2,0,諸雑費,24975,8.5,9.2,9235,8.3,13559,8.2,18009,8.7,22037,9,24810,8.1,32320,8.6,54672,8.5
2,1,耐久財,1748,0.6,183.3,118,0.1,318,0.2,141,0.1,280,0.1,328,0.1,913,0.2,10094,1.6
2,2,半耐久財,1833,0.6,-16.4,438,0.4,1013,0.6,1823,0.9,1684,0.7,1089,0.4,2416,0.6,4358,0.7
2,3,非耐久財,5983,2,13,2267,2,3480,2.1,4115,2,6543,2.7,7696,2.5,7776,2.1,9969,1.6
2,4,サービス,15411,5.3,4.4,6411,5.8,8747,5.3,11930,5.8,13530,5.5,15698,5.1,21214,5.6,30251,4.7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年5月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
