区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,8886,3,-5.8,2238,2.2,3821,2.4,6346,3.2,14604,6.1,12136,4.2,8907,2.4,14055,2
2,0,交通・通信,32912,11.2,5,9082,8.8,14645,9.2,19828,9.9,23760,10,29412,10.2,47521,13,85790,12.3
2,1,耐久財,4835,1.6,601.7,-,-,392,0.2,119,0.1,1189,0.5,1036,0.4,2218,0.6,28781,4.1
2,2,半耐久財,1211,0.4,15.2,129,0.1,79,0,60,0,248,0.1,1515,0.5,2469,0.7,3961,0.6
2,3,非耐久財,2486,0.8,1.9,552,0.5,1225,0.8,2326,1.2,2391,1,2238,0.8,5148,1.4,3499,0.5
2,4,サービス,24380,8.3,-10.3,8401,8.1,12948,8.1,17324,8.7,19931,8.4,24622,8.6,37685,10.3,49549,7.1
2,0,教育,11594,4,6.8,732,0.7,2249,1.4,3973,2,5305,2.2,5077,1.8,16902,4.6,46722,6.7
2,3,非耐久財,141,0,51.6,69,0.1,34,0,355,0.2,69,0,46,0,61,0,355,0.1
2,4,サービス,11453,3.9,6.4,663,0.6,2215,1.4,3618,1.8,5236,2.2,5031,1.8,16841,4.6,46367,6.6
2,0,教養娯楽,36559,12.5,0.5,10341,10,16748,10.5,20637,10.4,25146,10.6,33063,11.5,45702,12.5,103877,14.9
2,1,耐久財,2523,0.9,7.7,31,0,9,0,440,0.2,1817,0.8,731,0.3,2720,0.7,11861,1.7
2,2,半耐久財,4169,1.4,4.1,1172,1.1,1755,1.1,2083,1,2822,1.2,3741,1.3,6910,1.9,10660,1.5
2,3,非耐久財,6486,2.2,-7.2,3971,3.8,4687,2.9,5728,2.9,6254,2.6,7085,2.5,8027,2.2,9621,1.4
2,4,サービス,23380,8,1.5,5168,5,10297,6.5,12387,6.2,14254,6,21506,7.5,28044,7.7,71735,10.3
2,0,諸雑費,27708,9.4,10.3,5673,5.5,13277,8.4,17234,8.6,21585,9.1,28796,10,28248,7.7,78826,11.3
2,1,耐久財,2304,0.8,750.2,82,0.1,435,0.3,200,0.1,323,0.1,559,0.2,341,0.1,14134,2
2,2,半耐久財,3109,1.1,14.4,448,0.4,1408,0.9,816,0.4,801,0.3,3853,1.3,5043,1.4,9369,1.3
2,3,非耐久財,5806,2,11.3,2281,2.2,3157,2,5014,2.5,7655,3.2,6884,2.4,6621,1.8,8976,1.3
2,4,サービス,16490,5.6,-2.5,2861,2.8,8276,5.2,11204,5.6,12806,5.4,17500,6.1,16242,4.4,46346,6.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年11月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
