項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,灯油,939,0.3,-12.2,444,0.3,1329,0.7,1003,0.4,935,0.3,877,0.2,1071,0.2,908,0.1
2,1,プロパンガス,610,0.2,58.4,403,0.3,686,0.3,784,0.3,397,0.1,623,0.2,396,0.1,979,0.1
2,1,理髪料,502,0.1,14.6,61,0,207,0.1,522,0.2,648,0.2,632,0.2,647,0.1,799,0.1
2,1,パーマネント代,451,0.1,-14.7,24,0,461,0.2,170,0.1,866,0.3,619,0.2,461,0.1,551,0.1
2,1,洗濯代,807,0.2,-3.5,240,0.2,62,0,602,0.2,1210,0.4,873,0.2,1447,0.3,1215,0.2
2,1,新聞,3048,0.8,0.2,1589,1.2,2819,1.4,3069,1.2,3130,1,3330,0.9,3506,0.8,3883,0.5
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,720,0.2,...,12,0,-,-,-,-,-,-,-,-,2640,0.6,2390,0.3
2,1,私立高校,1220,0.3,-0.1,-,-,351,0.2,-,-,747,0.2,1984,0.5,1488,0.3,3954,0.5
2,1,私立大学,3110,0.9,338,24,0,-,-,-,-,-,-,-,-,-,-,21669,2.7
2,1,幼稚園,1489,0.4,-30.3,326,0.3,743,0.4,924,0.4,1672,0.5,1868,0.5,2392,0.5,2492,0.3
2,1,民営家賃,12201,3.4,35.9,1138,0.9,10492,5.2,9630,3.8,19861,6.4,10823,2.9,22337,4.8,11104,1.4
2,1,地代,2462,0.7,-15.8,367,0.3,885,0.4,343,0.1,151,0,2698,0.7,2939,0.6,9815,1.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年12月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
