区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,996,0.3,-2,181,0.2,407,0.3,526,0.3,1363,0.6,1106,0.4,1608,0.4,1771,0.2
2,0,保健医療,15882,5,-4.9,4565,4.6,8655,5.4,8389,4.3,13577,5.5,19041,6.4,14833,3.8,41834,5.1
2,1,耐久財,1263,0.4,125.9,55,0.1,1716,1.1,526,0.3,1847,0.8,2333,0.8,945,0.2,1398,0.2
2,2,半耐久財,1434,0.5,-1,284,0.3,105,0.1,324,0.2,328,0.1,436,0.1,113,0,8385,1
2,3,非耐久財,4337,1.4,-14.1,1982,2,2835,1.8,3665,1.9,5505,2.2,6534,2.2,4983,1.3,4832,0.6
2,4,サービス,8848,2.8,-8.3,2244,2.2,3998,2.5,3874,2,5896,2.4,9738,3.3,8792,2.2,27219,3.3
2,0,交通・通信,38830,12.2,5.2,7688,7.7,16500,10.3,20393,10.5,29672,12.1,36326,12.1,55701,14.2,104952,12.7
2,1,耐久財,5646,1.8,-16.1,-,-,285,0.2,210,0.1,7,0,516,0.2,3073,0.8,35179,4.3
2,2,半耐久財,1504,0.5,21.4,33,0,26,0,367,0.2,253,0.1,462,0.2,1027,0.3,8301,1
2,3,非耐久財,3130,1,30,522,0.5,1352,0.8,2657,1.4,3593,1.5,2974,1,5452,1.4,5339,0.6
2,4,サービス,28550,9,7.6,7133,7.1,14837,9.3,17160,8.8,25819,10.5,32374,10.8,46149,11.8,56133,6.8
2,0,教育,28278,8.9,23.1,774,0.8,2998,1.9,3639,1.9,7253,2.9,6388,2.1,26630,6.8,149251,18.1
2,3,非耐久財,148,0,-32.4,10,0,-,-,21,0,108,0,198,0.1,114,0,580,0.1
2,4,サービス,28130,8.9,23.6,764,0.8,2998,1.9,3617,1.9,7144,2.9,6190,2.1,26515,6.8,148671,18
2,0,教養娯楽,39946,12.6,10.7,9012,9,19398,12.2,22806,11.7,27823,11.3,38062,12.7,50024,12.7,111836,13.5
2,1,耐久財,3055,1,22.2,59,0.1,1455,0.9,537,0.3,938,0.4,598,0.2,2833,0.7,14854,1.8
2,2,半耐久財,3455,1.1,25.8,672,0.7,1258,0.8,1878,1,3146,1.3,3790,1.3,3788,1,9593,1.2
2,3,非耐久財,6907,2.2,-0.2,3547,3.5,5283,3.3,5800,3,5684,2.3,8282,2.8,7871,2,11830,1.4
2,4,サービス,26529,8.4,10.9,4735,4.7,11402,7.1,14590,7.5,18055,7.3,25393,8.5,35532,9.1,75559,9.1
2,0,諸雑費,30280,9.5,19.3,6363,6.4,10333,6.5,18277,9.4,22384,9.1,28494,9.5,34487,8.8,91081,11
2,1,耐久財,1284,0.4,249.9,138,0.1,443,0.3,148,0.1,318,0.1,409,0.1,309,0.1,7166,0.9
2,2,半耐久財,2880,0.9,-10.8,329,0.3,668,0.4,1341,0.7,1758,0.7,2471,0.8,3847,1,9694,1.2
2,3,非耐久財,5641,1.8,-0.7,1952,2,2538,1.6,5925,3,6115,2.5,5991,2,7830,2,9105,1.1
2,4,サービス,20475,6.4,27.2,3944,3.9,6684,4.2,10862,5.6,14194,5.8,19623,6.6,22502,5.7,65116,7.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年9月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
