項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
1,4,0,0,0,家賃収入,533,0.1,601,0.1,-,-,-,-,-,-,2388,0.2,1202,0.1,-,-,-,-
1,4,0,0,0,他の事業収入,401,0,1201,0.2,-,-,1480,0.2,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,2989,0.3,-,-,1598,0.2,5123,0.6,1483,0.1,10871,1,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,24654,2.5,29,0,109,0,13264,1.5,10930,1,11867,1.1,6032,0.4,52968,6,204350,37.7
1,4,0,0,0,財産収入,1686,0.2,-,-,-,-,144,0,1708,0.2,6720,0.6,180,0,-,-,4948,0.9
1,4,0,0,0,社会保障給付,21119,2.2,29,0,109,0,12140,1.4,1904,0.2,4458,0.4,5853,0.4,52968,6,196500,36.3
1,5,0,0,0,公的年金給付,18614,1.9,-,-,-,-,3830,0.4,1783,0.2,-,-,5853,0.4,49792,5.7,194724,35.9
1,5,0,0,0,他の社会保障給付,2505,0.3,29,0,109,0,8311,1,121,0,4458,0.4,-,-,3176,0.4,1776,0.3
1,4,0,0,0,仕送り金,1848,0.2,-,-,-,-,980,0.1,7318,0.7,690,0.1,-,-,-,-,2902,0.5
1,2,0,0,0,特別収入,18914,1.9,6468,1,31726,3.1,36140,4.2,9118,0.8,10643,0.9,15083,1.1,16075,1.8,21958,4.1
1,3,0,0,0,受贈金,2276,0.2,631,0.1,3689,0.4,232,0,1760,0.2,5720,0.5,2488,0.2,513,0.1,3033,0.6
1,3,0,0,0,他の特別収入,16638,1.7,5837,0.9,28037,2.7,35908,4.2,7358,0.7,4923,0.4,12596,0.9,15562,1.8,18925,3.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),537629,-,278396,-,834790,-,432561,-,607786,-,536267,-,484244,-,518613,-,550668,-
1,2,0,0,0,預貯金引出,410534,-,229558,-,393737,-,353484,-,511951,-,456809,-,427608,-,400384,-,506267,-
1,2,0,0,0,保険金,6870,-,-,-,-,-,-,-,30086,-,-,-,-,-,13900,-,3955,-
1,3,0,0,0,個人・企業年金保険金,1232,-,-,-,-,-,-,-,-,-,-,-,-,-,13900,-,3955,-
1,3,0,0,0,他の保険金,5638,-,-,-,-,-,-,-,30086,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,51903,-,-,-,374073,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,938,-,-,-,6760,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,2185,-,3493,-,982,-,1088,-,3019,-,5498,-,-,-,5,-,1226,-
1,2,0,0,0,一括払購入借入金,62884,-,45345,-,59220,-,77963,-,62535,-,72507,-,56636,-,75946,-,37649,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,2316,-,-,-,18,-,26,-,195,-,1453,-,-,-,28378,-,1570,-
1,1,0,0,0,繰入金,86392,-,72929,-,121332,-,63297,-,71557,-,63073,-,113534,-,103781,-,131533,-
2,0,0,0,0,支払,1600616,-,985308,-,1995290,-,1356239,-,1803711,-,1722518,-,1984753,-,1500379,-,1224138,-
2,1,0,0,0,実支出,628140,-,335924,-,974518,-,465011,-,694105,-,626658,-,709372,-,599404,-,580050,-
2,2,0,0,0,生計支出,450416,-,247743,-,806135,-,330740,-,453202,-,415040,-,421479,-,420998,-,518440,-
2,3,0,0,0,消費支出,384054,100,247743,100,343843,100,330740,100,441368,100,415040,100,421479,100,420998,100,518440,100
2,4,1,0,0,食料,96500,25.1,63217,25.5,84977,24.7,97752,29.6,109487,24.8,100992,24.3,101124,24,101421,24.1,115877,22.4
2,5,1,1,0,穀類,7588,2,4892,2,6811,2,7392,2.2,7648,1.7,9529,2.3,8299,2,9218,2.2,7304,1.4
2,6,1,1,1,米類,2190,0.6,999,0.4,1442,0.4,2087,0.6,2241,0.5,3742,0.9,1700,0.4,3093,0.7,2323,0.4
2,6,1,1,2,パン,2890,0.8,2244,0.9,3066,0.9,3049,0.9,2855,0.6,3363,0.8,3217,0.8,2976,0.7,1782,0.3
2,6,1,1,3,めん類,1493,0.4,1108,0.4,1540,0.4,1490,0.5,1496,0.3,1536,0.4,1868,0.4,1680,0.4,1247,0.2
2,6,1,1,4,他の穀類,1015,0.3,540,0.2,764,0.2,765,0.2,1056,0.2,888,0.2,1514,0.4,1470,0.3,1951,0.4
2,5,1,2,0,魚介類,7621,2,2296,0.9,4289,1.2,7866,2.4,6745,1.5,8218,2,10140,2.4,12121,2.9,15614,3
2,6,1,2,1,生鮮魚介,4123,1.1,1242,0.5,2370,0.7,4379,1.3,3615,0.8,4397,1.1,4950,1.2,6289,1.5,9233,1.8
2,6,1,2,2,塩干魚介,1196,0.3,340,0.1,608,0.2,1364,0.4,988,0.2,1283,0.3,1611,0.4,1905,0.5,2464,0.5
2,6,1,2,3,魚肉練製品,1085,0.3,246,0.1,685,0.2,865,0.3,1037,0.2,1265,0.3,1821,0.4,2141,0.5,1519,0.3
2,6,1,2,4,他の魚介加工品,1217,0.3,468,0.2,627,0.2,1258,0.4,1105,0.3,1273,0.3,1758,0.4,1785,0.4,2399,0.5
2,5,1,3,0,肉類,8396,2.2,3759,1.5,6347,1.8,8881,2.7,9020,2,9648,2.3,9527,2.3,10324,2.5,11160,2.2
2,6,1,3,1,生鮮肉,6670,1.7,2700,1.1,4975,1.4,7216,2.2,7298,1.7,7800,1.9,7205,1.7,7876,1.9,9264,1.8
2,6,1,3,2,加工肉,1725,0.4,1060,0.4,1371,0.4,1665,0.5,1722,0.4,1849,0.4,2322,0.6,2448,0.6,1896,0.4
2,5,1,4,0,乳卵類,3967,1,3053,1.2,3717,1.1,4158,1.3,4614,1,4302,1,3859,0.9,3617,0.9,3559,0.7
2,6,1,4,1,牛乳,1252,0.3,841,0.3,1052,0.3,1443,0.4,1197,0.3,1503,0.4,1574,0.4,1017,0.2,1260,0.2
2,6,1,4,2,乳製品,1972,0.5,1778,0.7,2058,0.6,1917,0.6,2565,0.6,2064,0.5,1497,0.4,1718,0.4,1383,0.3
2,6,1,4,3,卵,743,0.2,434,0.2,608,0.2,799,0.2,851,0.2,735,0.2,787,0.2,882,0.2,915,0.2
2,5,1,5,0,野菜・海藻,9717,2.5,4959,2,7421,2.2,9706,2.9,10904,2.5,9340,2.3,10827,2.6,14977,3.6,13067,2.5
2,6,1,5,1,生鮮野菜,6684,1.7,3411,1.4,5359,1.6,6954,2.1,7787,1.8,6295,1.5,7285,1.7,10176,2.4,7638,1.5
2,6,1,5,2,乾物・海藻,836,0.2,348,0.1,581,0.2,860,0.3,839,0.2,917,0.2,894,0.2,1089,0.3,1586,0.3
2,6,1,5,3,大豆加工品,1027,0.3,635,0.3,817,0.2,973,0.3,1086,0.2,921,0.2,1201,0.3,1644,0.4,1448,0.3
2,6,1,5,4,他の野菜・海藻加工品,1169,0.3,565,0.2,663,0.2,919,0.3,1192,0.3,1207,0.3,1448,0.3,2068,0.5,2395,0.5
2,5,1,6,0,果物,2747,0.7,1371,0.6,1795,0.5,2693,0.8,3109,0.7,2460,0.6,3487,0.8,3968,0.9,4450,0.9
2,6,1,6,1,生鮮果物,2403,0.6,1274,0.5,1574,0.5,2408,0.7,2732,0.6,1978,0.5,3126,0.7,3385,0.8,3945,0.8
2,6,1,6,2,果物加工品,344,0.1,97,0,221,0.1,285,0.1,378,0.1,482,0.1,361,0.1,583,0.1,505,0.1
2,5,1,7,0,油脂・調味料,3787,1,2268,0.9,3218,0.9,3652,1.1,4759,1.1,3887,0.9,3818,0.9,4376,1,4342,0.8
2,6,1,7,1,油脂,322,0.1,158,0.1,357,0.1,325,0.1,370,0.1,309,0.1,199,0,324,0.1,583,0.1
2,6,1,7,2,調味料,3465,0.9,2110,0.9,2861,0.8,3327,1,4389,1,3578,0.9,3619,0.9,4051,1,3759,0.7
2,5,1,8,0,菓子類,7369,1.9,5865,2.4,8239,2.4,7366,2.2,8792,2,7281,1.8,6619,1.6,5804,1.4,7080,1.4
2,5,1,9,0,調理食品,11912,3.1,9028,3.6,9458,2.8,9869,3,12394,2.8,14962,3.6,15210,3.6,10880,2.6,15547,3
2,6,1,9,1,主食的調理食品,4582,1.2,4048,1.6,4090,1.2,4182,1.3,4784,1.1,4734,1.1,6412,1.5,3310,0.8,5314,1
2,6,1,9,2,他の調理食品,7330,1.9,4980,2,5368,1.6,5686,1.7,7610,1.7,10228,2.5,8798,2.1,7570,1.8,10233,2
2,5,1,10,0,飲料,4904,1.3,3714,1.5,4442,1.3,4371,1.3,6721,1.5,4672,1.1,5118,1.2,4704,1.1,4650,0.9
2,6,1,10,1,茶類,1082,0.3,701,0.3,946,0.3,904,0.3,1343,0.3,1175,0.3,917,0.2,1138,0.3,1707,0.3
2,6,1,10,2,コーヒー・ココア,999,0.3,570,0.2,851,0.2,1075,0.3,1031,0.2,1135,0.3,1097,0.3,1562,0.4,751,0.1
2,6,1,10,3,他の飲料,2823,0.7,2443,1,2645,0.8,2392,0.7,4347,1,2362,0.6,3104,0.7,2003,0.5,2192,0.4
2,5,1,11,0,酒類,4487,1.2,2703,1.1,3449,1,5630,1.7,4714,1.1,4097,1,3897,0.9,6295,1.5,5836,1.1
2,5,1,12,0,外食,24007,6.3,19308,7.8,25791,7.5,26167,7.9,30067,6.8,22596,5.4,20324,4.8,15137,3.6,23269,4.5
2,6,1,12,1,一般外食,23001,6,19122,7.7,24186,7,24452,7.4,28181,6.4,21980,5.3,20179,4.8,15137,3.6,23269,4.5
2,6,1,12,2,学校給食,1005,0.3,186,0.1,1605,0.5,1715,0.5,1886,0.4,616,0.1,146,0,-,-,-,-
2,4,2,0,0,住居,39764,10.4,46784,18.9,36610,10.6,19561,5.9,53238,12.1,28265,6.8,27387,6.5,41882,9.9,88498,17.1
2,5,2,1,0,家賃地代,25684,6.7,46622,18.8,35288,10.3,15544,4.7,23087,5.2,18906,4.6,25972,6.2,12646,3,31172,6
2,5,2,2,0,設備修繕・維持,14080,3.7,162,0.1,1322,0.4,4018,1.2,30151,6.8,9359,2.3,1415,0.3,29236,6.9,57326,11.1
2,6,2,2,1,設備材料,3461,0.9,143,0.1,142,0,45,0,1494,0.3,6522,1.6,158,0,21516,5.1,9919,1.9
2,6,2,2,2,工事その他のサービス,10619,2.8,19,0,1180,0.3,3973,1.2,28657,6.5,2837,0.7,1257,0.3,7719,1.8,47408,9.1
2,4,3,0,0,光熱・水道,22150,5.8,13036,5.3,20206,5.9,18566,5.6,26804,6.1,26734,6.4,24991,5.9,22679,5.4,23715,4.6
2,5,3,1,0,電気代,9639,2.5,5528,2.2,8805,2.6,8820,2.7,11140,2.5,11253,2.7,10378,2.5,9479,2.3,11929,2.3
2,5,3,2,0,ガス代,7260,1.9,5261,2.1,6209,1.8,6308,1.9,8511,1.9,8544,2.1,9247,2.2,7548,1.8,6014,1.2
2,5,3,3,0,他の光熱,607,0.2,183,0.1,317,0.1,479,0.1,720,0.2,301,0.1,731,0.2,1046,0.2,1939,0.4
2,5,3,4,0,上下水道料,4643,1.2,2064,0.8,4874,1.4,2959,0.9,6432,1.5,6636,1.6,4635,1.1,4605,1.1,3833,0.7
2,4,4,0,0,家具・家事用品,13865,3.6,11727,4.7,14358,4.2,9390,2.8,19258,4.4,12338,3,13407,3.2,21085,5,10026,1.9
2,5,4,1,0,家庭用耐久財,4412,1.1,4502,1.8,5956,1.7,1219,0.4,7451,1.7,794,0.2,3687,0.9,12278,2.9,1948,0.4
2,6,4,1,1,家事用耐久財,1277,0.3,2250,0.9,1363,0.4,627,0.2,2763,0.6,446,0.1,1018,0.2,424,0.1,94,0
2,6,4,1,2,冷暖房用器具,1382,0.4,1387,0.6,265,0.1,593,0.2,1526,0.3,348,0.1,1744,0.4,6674,1.6,1656,0.3
2,6,4,1,3,一般家具,1753,0.5,865,0.3,4328,1.3,-,-,3162,0.7,-,-,925,0.2,5181,1.2,198,0
2,5,4,2,0,室内装備・装飾品,1313,0.3,185,0.1,573,0.2,1461,0.4,2470,0.6,2008,0.5,937,0.2,1246,0.3,318,0.1
2,5,4,3,0,寝具類,709,0.2,1209,0.5,912,0.3,152,0,482,0.1,1558,0.4,415,0.1,93,0,744,0.1
2,5,4,4,0,家事雑貨,3258,0.8,2951,1.2,2740,0.8,2932,0.9,3056,0.7,3800,0.9,4169,1,3095,0.7,3937,0.8
2,5,4,5,0,家事用消耗品,3239,0.8,2402,1,3742,1.1,3244,1,3260,0.7,3353,0.8,3423,0.8,3729,0.9,2578,0.5
2,5,4,6,0,家事サービス,934,0.2,478,0.2,435,0.1,383,0.1,2539,0.6,825,0.2,777,0.2,646,0.2,501,0.1
2,4,5,0,0,被服及び履物,20372,5.3,16683,6.7,18551,5.4,20541,6.2,20578,4.7,25429,6.1,18467,4.4,25107,6,16568,3.2
2,5,5,1,0,和服,11,0,-,-,-,-,-,-,-,-,-,-,-,-,138,0,20,0
2,5,5,2,0,洋服,9661,2.5,9694,3.9,10355,3,8773,2.7,9528,2.2,12179,2.9,8776,2.1,9776,2.3,6713,1.3
2,6,5,2,1,男子用洋服,3895,1,4387,1.8,7050,2.1,1966,0.6,3427,0.8,3754,0.9,4884,1.2,4038,1,1751,0.3
2,6,5,2,2,婦人用洋服,4810,1.3,3578,1.4,1715,0.5,5487,1.7,4907,1.1,7918,1.9,3852,0.9,5738,1.4,4961,1
2,6,5,2,3,子供用洋服,956,0.2,1729,0.7,1590,0.5,1320,0.4,1194,0.3,507,0.1,40,0,-,-,-,-
2,5,5,3,0,シャツ・セーター類,2975,0.8,1299,0.5,2054,0.6,4025,1.2,2887,0.7,3936,0.9,2579,0.6,3879,0.9,2813,0.5
2,6,5,3,1,男子用シャツ・セーター類,749,0.2,160,0.1,837,0.2,534,0.2,920,0.2,1397,0.3,507,0.1,981,0.2,387,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1887,0.5,777,0.3,849,0.2,2489,0.8,1633,0.4,2496,0.6,2072,0.5,2898,0.7,2427,0.5
2,6,5,3,3,子供用シャツ・セーター類,339,0.1,363,0.1,368,0.1,1002,0.3,334,0.1,43,0,-,-,-,-,-,-
2,5,5,4,0,下着類,1797,0.5,1735,0.7,1332,0.4,1415,0.4,1774,0.4,2325,0.6,2621,0.6,2266,0.5,1151,0.2
2,6,5,4,1,男子用下着類,596,0.2,332,0.1,231,0.1,303,0.1,518,0.1,900,0.2,1594,0.4,935,0.2,358,0.1
2,6,5,4,2,婦人用下着類,988,0.3,1198,0.5,635,0.2,689,0.2,1032,0.2,1383,0.3,1013,0.2,1331,0.3,793,0.2
2,6,5,4,3,子供用下着類,213,0.1,205,0.1,466,0.1,422,0.1,224,0.1,42,0,14,0,-,-,-,-
2,5,5,5,0,生地・糸類,153,0,102,0,191,0.1,154,0,79,0,-,-,189,0,446,0.1,336,0.1
2,5,5,6,0,他の被服,2035,0.5,1848,0.7,1745,0.5,1934,0.6,1643,0.4,2585,0.6,2368,0.6,2669,0.6,1999,0.4
2,5,5,7,0,履物類,2551,0.7,1739,0.7,2159,0.6,3137,0.9,3607,0.8,2142,0.5,1062,0.3,3268,0.8,2569,0.5
2,5,5,8,0,被服関連サービス,1188,0.3,266,0.1,714,0.2,1103,0.3,1061,0.2,2261,0.5,873,0.2,2665,0.6,966,0.2
2,4,6,0,0,保健医療,12962,3.4,10416,4.2,9539,2.8,13561,4.1,13982,3.2,14056,3.4,12607,3,15156,3.6,15782,3
2,5,6,1,0,医薬品,2167,0.6,1290,0.5,1373,0.4,1389,0.4,2429,0.6,1885,0.5,2746,0.7,4493,1.1,3958,0.8
2,5,6,2,0,健康保持用摂取品,845,0.2,74,0,300,0.1,254,0.1,1045,0.2,882,0.2,2393,0.6,768,0.2,2025,0.4
2,5,6,3,0,保健医療用品・器具,3433,0.9,4247,1.7,3289,1,3181,1,5600,1.3,2909,0.7,2398,0.6,2335,0.6,804,0.2
2,5,6,4,0,保健医療サービス,6518,1.7,4805,1.9,4577,1.3,8737,2.6,4908,1.1,8380,2,5070,1.2,7561,1.8,8995,1.7
2,4,7,0,0,交通・通信,40708,10.6,26109,10.5,46550,13.5,37170,11.2,40875,9.3,45030,10.8,53942,12.8,35257,8.4,39854,7.7
2,5,7,1,0,交通,12872,3.4,11283,4.6,15720,4.6,10809,3.3,10254,2.3,13708,3.3,18993,4.5,7469,1.8,17203,3.3
2,5,7,2,0,自動車等関係費,10449,2.7,3809,1.5,12059,3.5,8423,2.5,10694,2.4,11979,2.9,14226,3.4,14434,3.4,10393,2
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,241,0.1,537,0.2,-,-,-,-,-,-,931,0.2,453,0.1,-,-,-,-
2,6,7,2,3,自動車等維持,10207,2.7,3271,1.3,12059,3.5,8423,2.5,10694,2.4,11048,2.7,13774,3.3,14434,3.4,10393,2
2,5,7,3,0,通信,17387,4.5,11017,4.4,18771,5.5,17939,5.4,19927,4.5,19343,4.7,20723,4.9,13353,3.2,12258,2.4
2,4,8,0,0,教育,21823,5.7,2377,1,11562,3.4,25478,7.7,37601,8.5,31495,7.6,39263,9.3,-,-,-,-
2,5,8,1,0,授業料等,14552,3.8,2377,1,5756,1.7,6668,2,28272,6.4,23780,5.7,36575,8.7,-,-,-,-
2,5,8,2,0,教科書・学習参考教材,195,0.1,-,-,103,0,330,0.1,588,0.1,81,0,-,-,-,-,-,-
2,5,8,3,0,補習教育,7076,1.8,-,-,5703,1.7,18480,5.6,8742,2,7634,1.8,2687,0.6,-,-,-,-
2,4,9,0,0,教養娯楽,42628,11.1,19865,8,45310,13.2,44157,13.4,55079,12.5,42461,10.2,43217,10.3,27372,6.5,52258,10.1
2,5,9,1,0,教養娯楽用耐久財,5412,1.4,2977,1.2,2262,0.7,6023,1.8,7631,1.7,6927,1.7,3371,0.8,56,0,13141,2.5
2,5,9,2,0,教養娯楽用品,11735,3.1,6999,2.8,15121,4.4,10603,3.2,14579,3.3,9135,2.2,18345,4.4,9385,2.2,6667,1.3
2,5,9,3,0,書籍・他の印刷物,4713,1.2,2149,0.9,3982,1.2,5486,1.7,4480,1,6039,1.5,5075,1.2,5093,1.2,5429,1
2,5,9,4,0,教養娯楽サービス,20768,5.4,7740,3.1,23945,7,22044,6.7,28388,6.4,20360,4.9,16427,3.9,12837,3,27021,5.2
2,6,9,4,1,宿泊料,1624,0.4,899,0.4,955,0.3,1333,0.4,3286,0.7,2416,0.6,128,0,370,0.1,2096,0.4
2,6,9,4,2,パック旅行費,2939,0.8,-,-,4245,1.2,3781,1.1,2256,0.5,1821,0.4,1332,0.3,78,0,12269,2.4
2,6,9,4,3,月謝類,4833,1.3,629,0.3,5822,1.7,7854,2.4,6342,1.4,6180,1.5,1269,0.3,855,0.2,4158,0.8
2,6,9,4,4,他の教養娯楽サービス,11372,3,6211,2.5,12923,3.8,9076,2.7,16504,3.7,9944,2.4,13698,3.2,11534,2.7,8497,1.6
2,4,10,0,0,その他の消費支出,73283,19.1,37528,15.1,56180,16.3,44563,13.5,64467,14.6,88240,21.3,87074,20.7,131039,31.1,155861,30.1
2,5,10,1,0,諸雑費,31437,8.2,19307,7.8,27549,8,20383,6.2,27574,6.2,49963,12,23989,5.7,36285,8.6,64605,12.5
2,6,10,1,1,理美容サービス,3795,1,2532,1,3987,1.2,2709,0.8,4994,1.1,3324,0.8,3247,0.8,6651,1.6,3982,0.8
2,6,10,1,2,理美容用品,5838,1.5,4170,1.7,5532,1.6,5752,1.7,7081,1.6,6331,1.5,4772,1.1,5476,1.3,6903,1.3
2,6,10,1,3,身の回り用品,3377,0.9,7503,3,6254,1.8,2520,0.8,2308,0.5,1767,0.4,1039,0.2,5587,1.3,291,0.1
2,6,10,1,4,たばこ,1450,0.4,1842,0.7,867,0.3,1605,0.5,1744,0.4,1688,0.4,1099,0.3,688,0.2,1512,0.3
2,6,10,1,5,他の諸雑費,16977,4.4,3261,1.3,10909,3.2,7797,2.4,11447,2.6,36854,8.9,13832,3.3,17882,4.2,51917,10
2,5,10,2,0,こづかい,13067,3.4,8230,3.3,10505,3.1,7248,2.2,15196,3.4,12614,3,16540,3.9,31368,7.5,13339,2.6
2,5,10,3,0,交際費,25298,6.6,9089,3.7,17094,5,15208,4.6,19491,4.4,21727,5.2,38940,9.2,46111,11,77649,15
2,6,10,3,1,食料,6898,1.8,2657,1.1,4438,1.3,4825,1.5,6268,1.4,5721,1.4,9663,2.3,12424,3,18929,3.7
2,6,10,3,2,家具・家事用品,480,0.1,248,0.1,1086,0.3,188,0.1,127,0,952,0.2,493,0.1,171,0,646,0.1
2,6,10,3,3,被服及び履物,681,0.2,873,0.4,208,0.1,10,0,725,0.2,460,0.1,1059,0.3,1622,0.4,1904,0.4
2,6,10,3,4,教養娯楽,1421,0.4,324,0.1,1611,0.5,409,0.1,905,0.2,551,0.1,586,0.1,4260,1,6979,1.3
2,6,10,3,5,他の物品サービス,1485,0.4,746,0.3,478,0.1,472,0.1,268,0.1,714,0.2,863,0.2,8048,1.9,6553,1.3
2,6,10,3,6,贈与金,9652,2.5,1658,0.7,4911,1.4,4729,1.4,6756,1.5,6968,1.7,20424,4.8,15320,3.6,37642,7.3
2,6,10,3,7,他の交際費,4682,1.2,2584,1,4363,1.3,4575,1.4,4441,1,6362,1.5,5852,1.4,4265,1,4996,1
2,5,10,4,0,仕送り金,3481,0.9,901,0.4,1032,0.3,1724,0.5,2206,0.5,3937,0.9,7605,1.8,17275,4.1,269,0.1
2,3,0,0,0,土地家屋購入,66361,-,-,-,462292,-,-,-,11834,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,26255,6.8,3275,1.3,13987,4.1,30913,9.3,43513,9.9,37687,9.1,46638,11.1,899,0.2,3489,0.7
2,3,0,0,0,（再掲）教養娯楽関係費,50657,13.2,26876,10.8,56198,16.3,48321,14.6,61388,13.9,49707,12,51815,12.3,37190,8.8,69803,13.5
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,13133,3.4,2558,1,5943,1.7,6454,2,8962,2,10905,2.6,28028,6.6,32595,7.7,37911,7.3
2,3,0,0,0,（再掲）経常消費支出,288884,75.2,203372,82.1,272476,79.2,262073,79.2,318994,72.3,289440,69.7,319415,75.8,308589,73.3,387477,74.7
2,3,0,0,0,（再掲）情報通信関係費,17552,4.6,11453,4.6,18689,5.4,16896,5.1,20052,4.5,19572,4.7,21449,5.1,15798,3.8,12478,2.4
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,331158,86.2,198400,80.1,301290,87.6,304725,92.1,379168,85.9,375870,90.6,366063,86.9,346520,82.3,392030,75.6
2,2,0,0,0,その他の実支出,177724,-,88182,-,168384,-,134272,-,240903,-,211618,-,287893,-,178407,-,61610,-
2,3,0,0,0,直接税,82162,-,28215,-,57665,-,58679,-,122327,-,105925,-,149442,-,80651,-,30871,-
2,4,0,0,0,勤労所得税,51690,-,15693,-,34203,-,31703,-,84039,-,69678,-,109667,-,38704,-,5043,-
2,4,0,0,0,個人住民税,25423,-,12522,-,20908,-,24320,-,32561,-,32199,-,32601,-,29001,-,11845,-
2,4,0,0,0,他の税,5049,-,-,-,2555,-,2656,-,5727,-,4048,-,7174,-,12946,-,13984,-
2,3,0,0,0,社会保険料,95463,-,59966,-,110718,-,75083,-,118576,-,105645,-,138436,-,97756,-,30738,-
2,4,0,0,0,公的年金保険料,56465,-,36600,-,68877,-,44054,-,69344,-,63519,-,80921,-,56386,-,13205,-
2,4,0,0,0,健康保険料,31960,-,21109,-,36661,-,25294,-,38996,-,33528,-,46051,-,33632,-,14229,-
2,4,0,0,0,介護保険料,3485,-,-,-,320,-,3082,-,5981,-,4351,-,6410,-,4305,-,3205,-
2,4,0,0,0,他の社会保険料,3553,-,2258,-,4861,-,2653,-,4255,-,4247,-,5054,-,3433,-,98,-
2,3,0,0,0,その他,99,-,-,-,-,-,509,-,-,-,48,-,16,-,-,-,1,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),892014,-,570069,-,966031,-,816223,-,1021364,-,1019703,-,1203085,-,806627,-,511091,-
