区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,教育,12510,3.8,22.7,511,0.4,1793,0.9,3241,1.4,4644,1.6,8726,2.6,19924,4.7,48595,6.8
2,3,非耐久財,110,0,-56.7,24,0,-,-,39,0,25,0,219,0.1,389,0.1,76,0
2,4,サービス,12400,3.8,24.7,487,0.4,1793,0.9,3203,1.4,4618,1.6,8507,2.5,19534,4.6,48519,6.8
2,0,教養娯楽,40145,12.1,-9,10648,8.7,17968,9.4,23772,10,30723,10.6,44286,13.1,58851,13.8,94509,13.3
2,1,耐久財,3688,1.1,9.8,452,0.4,514,0.3,646,0.3,1532,0.5,3159,0.9,7358,1.7,12123,1.7
2,2,半耐久財,6021,1.8,-4.6,1830,1.5,2829,1.5,3516,1.5,6005,2.1,5506,1.6,8475,2,13954,2
2,3,非耐久財,9062,2.7,2.7,3937,3.2,6367,3.3,7780,3.3,8048,2.8,11211,3.3,11446,2.7,14606,2.1
2,4,サービス,21374,6.5,-16.6,4430,3.6,8258,4.3,11830,5,15138,5.2,24410,7.2,31572,7.4,53826,7.6
2,0,諸雑費,29976,9.1,14.2,6734,5.5,12054,6.3,19939,8.4,23063,8,27696,8.2,35437,8.3,84664,11.9
2,1,耐久財,1690,0.5,-39.6,18,0,228,0.1,271,0.1,576,0.2,182,0.1,659,0.2,9859,1.4
2,2,半耐久財,3237,1,51.5,246,0.2,1088,0.6,3092,1.3,1854,0.6,3669,1.1,3605,0.8,9077,1.3
2,3,非耐久財,6133,1.9,-9,2528,2.1,2887,1.5,5148,2.2,6104,2.1,7285,2.2,7829,1.8,11126,1.6
2,4,サービス,18916,5.7,29.9,3943,3.2,7850,4.1,11428,4.8,14529,5,16559,4.9,23344,5.5,54601,7.7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年12月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
