区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,1318,0.4,-54.2,32,0,1,0,207,0.1,1203,0.5,906,0.3,2461,0.6,4399,0.5
2,2,半耐久財,3755,1.1,6.8,774,0.7,998,0.6,1947,0.9,4379,1.7,3870,1.2,5266,1.4,9023,1.1
2,3,非耐久財,7855,2.4,14.8,3928,3.6,5420,3.3,5855,2.7,6450,2.5,8004,2.5,8907,2.3,16383,2
2,4,サービス,34699,10.6,14.5,4916,4.5,11183,6.7,12523,5.9,18764,7.2,34994,11.1,38693,10.1,121545,14.5
2,0,諸雑費,31566,9.7,32.3,10076,9.3,13560,8.1,19946,9.3,22015,8.4,28497,9,35792,9.4,90884,10.8
2,1,耐久財,2336,0.7,80.4,95,0.1,192,0.1,523,0.2,332,0.1,663,0.2,2425,0.6,12099,1.4
2,2,半耐久財,7486,2.3,170.4,416,0.4,975,0.6,1169,0.5,2167,0.8,2555,0.8,4351,1.1,40707,4.8
2,3,非耐久財,6010,1.8,5,2514,2.3,4035,2.4,5088,2.4,4985,1.9,5576,1.8,9499,2.5,10322,1.2
2,4,サービス,15734,4.8,11.9,7051,6.5,8357,5,13166,6.2,14531,5.6,19703,6.2,19517,5.1,27756,3.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年7月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
