項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,郵便料,188,0.1,-13.4,73,0.1,122,0.1,282,0.1,103,0,265,0.1,193,0,275,0
1,1,固定電話通信料,2773,0.8,19.1,1862,1.8,2489,1.5,2460,1.2,2744,1.1,3464,1.1,3031,0.7,3352,0.4
1,1,移動電話通信料,8738,2.6,26,2694,2.6,5678,3.4,6637,3.2,8820,3.4,10538,3.2,13061,3.1,13678,1.5
1,1,ＮＨＫ放送受信料,931,0.3,9.1,125,0.1,879,0.5,858,0.4,1275,0.5,310,0.1,1334,0.3,1719,0.2
1,1,ケーブルテレビ受信料,1117,0.3,-3.2,328,0.3,1121,0.7,1310,0.6,873,0.3,1411,0.4,1287,0.3,1478,0.2
1,1,他の受信料,135,0,-34.5,9,0,73,0,61,0,132,0.1,227,0.1,198,0,241,0
1,1,国公立小学校,359,0.1,15.1,40,0,295,0.2,208,0.1,439,0.2,206,0.1,350,0.1,967,0.1
1,1,国公立中学校,211,0.1,-21.6,-,-,-,-,61,0,318,0.1,155,0,374,0.1,570,0.1
1,1,国公立高校,214,0.1,-48.1,-,-,-,-,121,0.1,69,0,209,0.1,242,0.1,849,0.1
1,1,国公立大学,225,0.1,-33.2,-,-,111,0.1,-,-,299,0.1,12,0,-,-,1143,0.1
1,1,たばこ,1148,0.3,-5,551,0.5,700,0.4,2020,1,1298,0.5,755,0.2,1575,0.4,1142,0.1
2,0,準公共料金等,41438,12.2,29,4764,4.6,11561,6.9,19912,9.6,23151,8.9,19826,6.1,49919,11.9,159934,18
2,1,牛乳,1457,0.4,4,1013,1,1321,0.8,1260,0.6,1762,0.7,1595,0.5,1566,0.4,1678,0.2
2,1,灯油,13,0,44.4,-,-,88,0.1,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,342,0.1,30,351,0.3,387,0.2,319,0.2,342,0.1,389,0.1,207,0,399,0
2,1,理髪料,438,0.1,26.2,133,0.1,437,0.3,259,0.1,348,0.1,897,0.3,478,0.1,510,0.1
2,1,パーマネント代,619,0.2,16.1,276,0.3,738,0.4,985,0.5,543,0.2,640,0.2,233,0.1,913,0.1
2,1,洗濯代,720,0.2,3.4,181,0.2,359,0.2,331,0.2,436,0.2,776,0.2,1232,0.3,1721,0.2
2,1,新聞,2909,0.9,-1.8,1803,1.7,2680,1.6,2650,1.3,2715,1,3927,1.2,2645,0.6,3920,0.4
2,1,私立小学校,560,0.2,-45.9,-,-,-,-,-,-,-,-,-,-,-,-,3890,0.4
2,1,私立中学校,3689,1.1,...,-,-,-,-,-,-,437,0.2,90,0,5458,1.3,19718,2.2
2,1,私立高校,2099,0.6,34.9,-,-,278,0.2,173,0.1,171,0.1,-,-,991,0.2,12985,1.5
2,1,私立大学,13355,3.9,10.3,-,-,-,-,-,-,-,-,-,-,4139,1,88695,10
2,1,幼稚園,2021,0.6,3.9,519,0.5,1395,0.8,1568,0.8,2096,0.8,2852,0.9,4158,1,1563,0.2
2,1,民営家賃,12570,3.7,47.6,488,0.5,3879,2.3,11575,5.6,13554,5.2,7662,2.4,27655,6.6,23118,2.6
2,1,地代,646,0.2,8.8,-,-,-,-,793,0.4,748,0.3,997,0.3,1159,0.3,823,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年9月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
