"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","女性 18～29歳","26","9","9","2","4","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","女性 30～39歳","49","12","22","9","1","4","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","女性 40～49歳","78","12","39","15","5","7","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","女性 50～59歳","62","9","29","16","5","2","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","女性 60～69歳","56","8","23","12","3","10","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","女性 70歳以上","42","4","21","10","4","3","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","女性 無回答","0","0","0","0","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","性・年代別","無回答","14","1","5","2","2","2","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","自営業主・家族従業","86","8","41","21","6","10","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","会社員・団体職員・公務員","243","50","114","39","15","23","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","アルバイト・パートタイマー","35","7","14","8","4","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","家事専業","55","9","23","13","2","7","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","学生","13","7","3","1","2","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","無職","81","14","34","18","6","8","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","その他","31","4","14","7","4","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","職業別","無回答","14","0","6","2","2","2","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","居住地区別","芝地区","86","16","39","16","8","7","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","居住地区別","麻布地区","87","13","36","20","9","8","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","居住地区別","赤坂地区","81","11","40","21","3","6","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","居住地区別","高輪地区","146","24","60","31","12","17","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","居住地区別","芝浦港南地区","139","35","67","17","5","14","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","居住地区別","無回答","19","0","7","4","4","2","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","持家（一戸建）","64","11","19","18","7","8","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","持家（マンション）","267","45","129","52","21","19","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","借家（一戸建）","9","2","2","2","1","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","民間の賃貸マンション・アパート","151","30","69","26","8","17","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","都営住宅・区営住宅・区立住宅","26","7","12","2","1","4","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","11","2","7","2","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","社宅・公務員宿舎","10","1","4","2","1","1","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","寮・寄宿舎・住み込み・間借り","4","1","1","1","0","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","その他","5","0","3","2","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","住居形態別","無回答","11","0","3","2","2","2","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","定住意向別","ずっと住み続けていたい","279","49","134","57","18","19","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","定住意向別","当分は住んでいたい","203","35","87","37","17","24","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","45","9","17","8","4","7","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","5","2","1","1","0","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","定住意向別","近いうちに区外に転居する予定である","13","2","5","4","0","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","定住意向別","わからない","10","2","4","1","2","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(3)快適な暮らしを支える交通まちづくりを進める","定住意向別","無回答","3","0","1","1","0","0","1"

"第33回港区民世論調査クロス集計表・区基本計画Q12-03","Ver202203",,,,,,,,,,,,
