都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考,地区
131105,0000000063,東京都,目黒区,不動児童館学童保育クラブ,フドウジドウカンガクドウホイククラブ,,目黒区下目黒六丁目11番35号,,35.62730844,139.6991913,1階事務室内,03-3714-4177,,,,,,,,,, ,東部
131105,0000000064,東京都,目黒区,目黒本町福祉工房,メグロホンチョウフクシコウボウ,,目黒区目黒本町一丁目14番24号,,35.628592,139.695724,1階ロビー,03-3713-5798,,,,,,,,,, ,東部
131105,0000000065,東京都,目黒区,かみよん工房,カミヨンコウボウ,,目黒区上目黒四丁目1番26号,,35.64191,139.692041,1階事務室内,03-3760-3059,,,,,,,,,, ,中央
131105,0000000066,東京都,目黒区,上目黒老人いこいの家,カミメグロロウジンイコイノイエ,,目黒区上目黒四丁目18番15号,,35.640854,139.691172,1階事務室,03-5704-0350,,,,,,,,,, ,中央
131105,0000000067,東京都,目黒区,油面小学校,アブラメンショウガッコウ,,目黒区中町一丁目5番4号,,35.632395,139.698299,1階昇降口,03-3719-1694,,,,,,,,,, ,中央
131105,0000000068,東京都,目黒区,中町老人いこいの家,ナカチョウロウジンイコイノイエ,,目黒区中町一丁目6番19号,,35.630887,139.700041,1階事務室,03-3714-7057,,,,,,,,,, ,中央
131105,0000000069,東京都,目黒区,油面住区センター,アブラメンジュウクセンター,,目黒区中町一丁目6番23号,,35.631375,139.699785,談話コーナー柱面,03-3719-0894,,,,,,,,,, ,中央
131105,0000000070,東京都,目黒区,目黒区立コーポ中町,メグロクリツコーポナカチョウ,,目黒区中町二丁目4番1号,,35.63416419,139.6980216,1階ホール,,,,,,,,,,,24時間利用可,中央
131105,0000000071,東京都,目黒区,中町保育園,ナカチョウホイクエン,,目黒区中町二丁目37番15号,,35.634125,139.694569,玄関ホール,03-3719-2640,,,,,,,,,, ,中央
131105,0000000072,東京都,目黒区,目黒中央中学校,メグロチュウオウチュウガッコウ,,目黒区中町二丁目37番38号,,35.634678,139.693647,1階昇降口,03-3711-8394,,,,,,,,,, ,中央
131105,0000000073,東京都,目黒区,上目黒小学校,カミメグロショウガッコウ,,目黒区五本木一丁目12番13号,,35.638735,139.690425,1階昇降口,03-3719-2594,,,,,,,,,, ,中央
131105,0000000074,東京都,目黒区,五本木老人いこいの家,ゴホンギロウジンイコイノイエ,,目黒区五本木二丁目11番29号,,35.635209,139.689562,1階事務室,03-3719-3943,,,,,,,,,, ,中央
131105,0000000075,東京都,目黒区,守屋図書館,モリヤトショカン,,目黒区五本木二丁目20番15号,,35.634105,139.689039,1階カウンター横（入口風除室）,03-3711-7465,,,,,,,,,, ,中央
131105,0000000076,東京都,目黒区,五本木小学校,ゴホンギショウガッコウ,,目黒区五本木二丁目24番3号,,35.634466,139.687889,1階昇降口,03-3711-8494,,,,,,,,,, ,中央
131105,0000000077,東京都,目黒区,五本木小学校屋内プール,ゴホンギショウガッコウオクナイプール（チュウオウチクプール）,中央地区プール,目黒区五本木二丁目24番3号,五本木小学校内,35.634466,139.687889,地下2階救護室前,03-3714-8511,,,,,,,,,, ,中央
131105,0000000078,東京都,目黒区,祐天寺保育園,ユウテンジホイクエン,,目黒区祐天寺一丁目10番9号,,35.639071,139.694871,玄関ホール,03-3719-5263,,,,,,,,,, ,中央
131105,0000000079,東京都,目黒区,上目黒住区センター,カミメグロジュウクセンター,,目黒区祐天寺二丁目6番6号,,35.637083,139.693766,談話コーナーEV入口横,03-3793-1101,,,,,,,,,, ,中央
131105,0000000080,東京都,目黒区,目黒区立コーポ目黒,メグロクリツコーポメグロ,,目黒区目黒四丁目4番8号,,35.63337711,139.7033514,1階ホール,,,,,,,,,,,24時間利用可,中央
131105,0000000081,東京都,目黒区,防災センター,ボウサイセンター,,目黒区中央町一丁目9番7号,,35.629261,139.692337,1階受付脇,03-5723-8700,,,,,,,,,,24時間利用可,中央
131105,0000000082,東京都,目黒区,目黒区立コーポ中央町一丁目,メグロクリツコーポチュウオウチョウイチチョウメ,,目黒区中央町一丁目19番14号,,35.62820243,139.6908078,1階ホール,,,,,,,,,,,24時間利用可,中央
131105,0000000083,東京都,目黒区,鷹番小学校,タカバンショウガッコウ,,目黒区中央町一丁目20番26号,,35.627761,139.690222,1階昇降口,03-3714-2594,,,,,,,,,, ,中央
131105,0000000084,東京都,目黒区,中央町さくらプラザ,チュウオウチョウサクラプラザ,,目黒区中央町二丁目4番18号,,35.63228503,139.6918158,1階ロビー,,,,,,,,,,, ,中央
131105,0000000085,東京都,目黒区,中央地区サービス事務所,チュウオウチクサービスジムショ,,目黒区中央町二丁目9番13号,食販ビル内,35.630972,139.691958,1階共用通路部分（EV前）,03-5722-9885,,,,,,,,,,24時間利用可,中央
131105,0000000086,東京都,目黒区,五本木住区センター,ゴホンギジュウクセンター,,目黒区中央町二丁目17番2号,,35.633186,139.689298,ホール住区受付前柱面,03-3791-3541,,,,,,,,,, ,中央
131105,0000000087,東京都,目黒区,児童発達支援センターすくすくのびのび園,ジドウハッタツシエンセンタースクスクノビノビエン,,目黒区中央町二丁目23番24号,ひまわりプラザ内,35.630828,139.690942,2階事務室内,03-3714-1617,,,,,,,,,, ,中央
131105,0000000088,東京都,目黒区,中央町保育園,チュウオウチョウホイクエン,,目黒区中央町二丁目30番7号,,35.632203,139.688411,玄関ホール,03-3719-5843,,,,,,,,,, ,中央
131105,0000000089,東京都,目黒区,スマイルプラザ中央町,スマイルプラザチュウオウチョウ,,目黒区中央町二丁目32番5号,,35.63173482,139.6886281,1階ロビー,,,,,,,,,,, ,中央
131105,0000000090,東京都,目黒区,第三ひもんや保育園,ダイサンヒモンヤホイクエン,,目黒区碑文谷五丁目15番19号,,35.621515,139.681151,玄関ホール,03-3716-8391,,,,,,,,,, ,中央
131105,0000000091,東京都,目黒区,鷹番学童保育クラブ,タカバンガクドウホイククラブ,,目黒区碑文谷六丁目2番23号,,35.62620451,139.6851543,1階事務室内,03-5721-3390,,,,,,,,,, ,中央
131105,0000000092,東京都,目黒区,碑文谷公園・拡張部,ヒモンヤコウエン・カクチョウブ,,目黒区碑文谷六丁目12番39号,,35.62771606,139.681849,ポニー園動物舎,,,,,,,,,,, ,中央
131105,0000000093,東京都,目黒区,碑文谷体育館,ヒモンヤタイイクカン・テイキュウジョウ・ヤキュウジョウ,,目黒区碑文谷六丁目12番43号,,35.627225,139.682079,1階受付横の階段下廊下,03-3760-1941,,,,,,,,,, ,中央
131105,0000000094,東京都,目黒区,鷹番保育園,タカバンホイクエン,,目黒区鷹番二丁目16番15号,,35.628367,139.687073,玄関ホール,03-3710-1219,,,,,,,,,, ,中央
131105,0000000095,東京都,目黒区,鷹番住区センター,タカバンジュウクセンター,,目黒区鷹番三丁目17番20号,,35.628225,139.683159,ホール壁面,03-3715-9231,,,,,,,,,, ,中央
131105,0000000096,東京都,目黒区,南部地区センター,ナンブチクセンター,,目黒区目黒本町二丁目1番20号,,35.62548425,139.6952552,1階エントランスホール,,,,,,,,,,, ,南部
131105,0000000097,東京都,目黒区,目黒本町保育園,メグロホンチョウホイクエン,,目黒区目黒本町二丁目1番20号,,35.625223,139.695225,玄関ホール,03-3792-6327,,,,,,,,,, ,南部
131105,0000000098,東京都,目黒区,目黒区立コーポ清水町,メグロクリツコーポキヨミズチョウ,,目黒区目黒本町二丁目20番22号,,35.62459501,139.6915218,1階ホール,,,,,,,,,,,24時間利用可,南部
131105,0000000099,東京都,目黒区,第二ひもんや保育園,ダイニヒモンヤホイクエン,,目黒区目黒本町二丁目25番14号,,35.62352848,139.6898963,玄関ホール,,,,,,,,,,, ,南部
131105,0000000100,東京都,目黒区,目黒区立コーポ目黒本町二丁目,メグロクリツコーポメグロホンチョウフタチョウメ,,目黒区目黒本町二丁目25番14号,,35.62352848,139.6898963,4階ホール,,,,,,,,,,,24時間利用可,南部
131105,0000000101,東京都,目黒区,月光原小学校,ゲッコウハラショウガッコウ,,目黒区目黒本町四丁目15番3号,,35.62251,139.694586,1階昇降口,03-3714-2694,,,,,,,,,, ,南部
131105,0000000102,東京都,目黒区,月光原住区センター,ゲッコウハラジュウクセンター,,目黒区目黒本町四丁目16番18号,,35.622074,139.694686,住区事務室前壁面,03-3714-0694,,,,,,,,,, ,南部
131105,0000000103,東京都,目黒区,中央体育館,チュウオウタイイクカン,,目黒区目黒本町五丁目22番8号,,35.61903,139.698961,受付前ロビー,03-3714-9591,,,,,,,,,, ,南部
131105,0000000104,東京都,目黒区,向原住区センター,ムカイハラジュウクセンター,,目黒区目黒本町五丁目22番11号,,35.618716,139.6986,1階風除室内,03-3794-5441,,,,,,,,,, ,南部
131105,0000000105,東京都,目黒区,向原小学校,ムカイハラショウガッコウ,,目黒区目黒本町六丁目7番15号,,35.618716,139.695783,1階昇降口,03-3714-1795,,,,,,,,,, ,南部
131105,0000000106,東京都,目黒区,原町保育園,ハラマチホイクエン,,目黒区原町一丁目20番16号,,35.617916,139.695253,玄関ホール,03-3712-4119,,,,,,,,,, ,南部
131105,0000000107,東京都,目黒区,原町老人いこいの家,ハラマチロウジンイコイノイエ,,目黒区原町二丁目2番14号,,35.616284,139.692252,1階事務室,03-3716-6006,,,,,,,,,, ,南部
131105,0000000108,東京都,目黒区,原町小学校,ハラマチショウガッコウ,,目黒区原町二丁目18番12号,,35.615752,139.690492,1階昇降口,03-3714-2794,,,,,,,,,, ,南部
131105,0000000109,東京都,目黒区,第九中学校,ダイクチュウガッコウ,,目黒区洗足一丁目29番26号,,35.613508,139.69455,1階昇降口,03-3714-4694,,,,,,,,,, ,南部
131105,0000000110,東京都,目黒区,洗足図書館,センゾクトショカン,,目黒区洗足二丁目8番26号,,35.612372,139.692362,1階カウンター横,03-3719-7651,,,,,,,,,, ,南部
131105,0000000111,東京都,目黒区,原町住区センター,ハラマチジュウクセンター,,目黒区南一丁目8番9号,,35.615151,139.689363,住区事務室前,03-3725-0731,,,,,,,,,, ,南部
131105,0000000112,東京都,目黒区,南保育園,ミナミホイクエン,,目黒区南一丁目18番30号,,35.613591,139.689087,玄関ホール,03-3717-5177,,,,,,,,,, ,南部
131105,0000000113,東京都,目黒区,第七中学校,ダイナナチュウガッコウ,,目黒区碑文谷一丁目1番33号,,35.622923,139.691764,1階昇降口,03-3714-3794,,,,,,,,,, ,南部
131105,0000000114,東京都,目黒区,碑小学校,イシブミショウガッコウ,,目黒区碑文谷一丁目18番2号,,35.619603,139.690579,1階昇降口,03-3714-1594,,,,,,,,,, ,南部
131105,0000000115,東京都,目黒区,碑小学校屋内プール,イシブミショウガッコウオクナイプール（ナンブチクプール）,南部地区プール,目黒区碑文谷一丁目18番14号,碑小学校内,35.619316,139.690579,4階受付前,03-3793-2606,,,,,,,,,, ,南部
131105,0000000116,東京都,目黒区,南部地区サービス事務所,ナンブチクサービスジムショ,,目黒区碑文谷一丁目18番14号,碑小学校内,35.619316,139.690579,正面玄関右側外壁,03-3719-2071,,,,,,,,,,24時間利用可,南部
131105,0000000117,東京都,目黒区,ひもんや保育園,ヒモンヤホイクエン,,目黒区碑文谷二丁目8番9号,,35.622693,139.687747,玄関ホール,03-3712-1035,,,,,,,,,, ,南部
131105,0000000118,東京都,目黒区,ひもんや学童保育クラブ,ヒモンヤガクドウホイククラブ,,目黒区碑文谷二丁目8番9号,,35.62264873,139.6881379,ひもんや学童保育クラブ3階玄関,03-3711-0705,,,,,,,,,, ,南部
131105,0000000119,東京都,目黒区,碑住区センター,イシブミジュウクセンター,,目黒区碑文谷二丁目16番6号,,35.620765,139.687651,1階風除室内,03-3792-0784,,,,,,,,,, ,南部
131105,0000000120,東京都,目黒区,大岡山東住区センター,オオオカヤマヒガシジュウクセンター,,目黒区碑文谷三丁目15番5号,,35.617809,139.684238,展示･印刷コーナー入口,03-3792-7301,,,,,,,,,, ,南部
131105,0000000121,東京都,目黒区,碑文谷保健センター,ヒモンヤホケンセンター,,目黒区碑文谷四丁目16番18号,,35.621379,139.682498,1階エントランスホールEV前,03-3711-6446,,,,,,,,,, ,南部
131105,0000000122,東京都,目黒区,第八中学校,ダイハチチュウガッコウ,,目黒区碑文谷四丁目19番25号,,35.619685,139.682495,1階昇降口,03-3714-4594,,,,,,,,,, ,南部
131105,0000000123,東京都,目黒区,目黒区立コーポ平町,メグロクリツコーポタイラマチ,,目黒区平町一丁目3番4号,,35.61872694,139.6814211,1階ホール,,,,,,,,,,,24時間利用可,西部
131105,0000000124,東京都,目黒区,平町児童館,タイラマチジドウカン,,目黒区平町一丁目5番3号,,35.617203,139.682199,1階入口,03-3723-3750,,,,,,,,,, ,西部
131105,0000000125,東京都,目黒区,大岡山西住区センター,オオオカヤマニシジュウクセンター,,目黒区平町一丁目15番12号,,35.615907,139.679162,1階風除室奥側,03-3724-5251,,,,,,,,,, ,西部
131105,0000000126,東京都,目黒区,大岡山小学校,オオオカヤマショウガッコウ,,目黒区平町二丁目3番1号,,35.615482,139.683004,1階昇降口,03-3718-5306,,,,,,,,,, ,西部
131105,0000000127,東京都,目黒区,平町老人いこいの家,タイラマチロウジンイコイノイエ,,目黒区平町二丁目4番10号,,35.614416,139.68311,1階事務室,03-3723-5358,,,,,,,,,, ,西部
131105,0000000128,東京都,目黒区,大岡山保育園,オオオカヤマホイクエン,,目黒区大岡山一丁目36番10号,,35.610197,139.680396,玄関ホール,03-3724-1544,,,,,,,,,, ,西部
131105,0000000129,東京都,目黒区,中根住区センター,ナカネジュウクセンター,,目黒区大岡山一丁目37番2号,,35.61269,139.679532,1階風除室内,03-3725-8665,,,,,,,,,, ,西部
131105,0000000130,東京都,目黒区,中根小学校,ナカネショウガッコウ,,目黒区緑が丘一丁目1番1号,,35.61241,139.678527,1階昇降口,03-3718-4506,,,,,,,,,, ,西部
131105,0000000131,東京都,目黒区,第十一中学校,ダイジュウイチチュウガッコウ,,目黒区緑が丘一丁目8番1号,,35.609469,139.679024,1階昇降口,03-3718-6506,,,,,,,,,, ,西部
131105,0000000132,東京都,目黒区,緑が丘文化会館別館,ミドリガオカブンカカイカンベッカン,,目黒区緑が丘二丁目7番20号,緑が丘コミュニティセンター別館,35.60963012,139.6744273,正面玄関右側外壁,,,,,,,,,,,24時間利用可,西部
131105,0000000133,東京都,目黒区,緑ヶ丘小学校,ミドリガオカショウガッコウ,,目黒区緑が丘二丁目13番1号,,35.610299,139.673449,1階昇降口,03-3718-5406,,,,,,,,,, ,西部
131105,0000000134,東京都,目黒区,緑ヶ丘小学校屋内プール,ミドリガオカショウガッコウオクナイプール（セイブチクプール）,西部地区プール,目黒区緑が丘二丁目13番1号,緑ケ丘小学校内,35.60991,139.674223,プール券売機前,03-3718-3130,,,,,,,,,, ,西部
