"全国地方公共団体コード","法人番号","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","設置者","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","SSID","提供エリア","URL","備考"
"131083","","131083600032","江東区","古石場文化センター","フルイシバブンカセンター","","131083","","東京都江東区古石場2-13-2","東京都","江東区","古石場2丁目","13-2","","35.666531","139.799423","江東区役所","(03)3647-9367","","","","","1350045","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600033","江東区","豊洲文化センター","トヨスブンカセンター","","131083","","東京都江東区豊洲2-2-18","東京都","江東区","豊洲2丁目","2-18","","35.65424","139.795379","江東区役所","(03)3647-9367","","","","","1350061","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600034","江東区","亀戸文化センター","カメイドブンカセンター","","131083","","東京都江東区亀戸2-19-1","東京都","江東区","亀戸2丁目","19-1","","35.697506","139.824249","江東区役所","(03)3647-9367","","","","","1360071","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600035","江東区","東大島文化センター","ヒガシオオジマブンカセンター","","131083","","東京都江東区大島8-33-9","東京都","江東区","大島8丁目","33-9","","35.690067","139.842102","江東区役所","(03)3647-9367","","","","","1360072","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600036","江東区","砂町文化センター","スナマチブンカセンター","","131083","","東京都江東区北砂5-1-7","東京都","江東区","北砂5丁目","1-7","","35.680622","139.831345","江東区役所","(03)3647-9367","","","","","1360073","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600037","江東区","総合区民センター","ソウゴウクミンセンター","","131083","","東京都江東区大島4-5-1","東京都","江東区","大島4丁目","5-1","","35.688911","139.826523","江東区役所","(03)3647-9367","","","","","1360072","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600038","江東区","ティアラこうとう","ティアラコウトウ","","131083","","東京都江東区住吉2-28-36","東京都","江東区","住吉2丁目","28-36","","35.689022","139.819382","江東区役所","(03)3647-9367","","","","","1350002","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600039","江東区","健康センター","ケンコウセンター","","131083","","東京都江東区東陽2-1-1","東京都","江東区","東陽2丁目","1-1","","35.665688","139.813797","江東区役所","(03)3647-9367","","","","","1350016","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600040","江東区","スポーツ会館","スポーツカイカン","","131083","","東京都江東区北砂1-2-9","東京都","江東区","北砂1丁目","2-9","","35.684093","139.821762","江東区役所","(03)3647-9367","","","","","1360073","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600041","江東区","深川スポーツセンター","フカガワスポーツセンター","","131083","","東京都江東区越中島1-2-18","東京都","江東区","越中島1丁目","2-18","","35.670124","139.791473","江東区役所","(03)3647-9367","","","","","1350044","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600042","江東区","亀戸スポーツセンター","カメイドスポーツセンター","","131083","","東京都江東区亀戸8-22-1","東京都","江東区","亀戸8丁目","22-1","","35.69989","139.836563","江東区役所","(03)3647-9367","","","","","1360071","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600043","江東区","有明スポーツセンター","アリアケスポーツセンター","","131083","","東京都江東区有明2-3-5","東京都","江東区","有明2丁目","3-5","","35.634483","139.784256","江東区役所","(03)3647-9367","","","","","1350063","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600044","江東区","東砂スポーツセンター","ヒガシスナスポーツセンター","","131083","","東京都江東区東砂4-24-1","東京都","江東区","東砂4丁目","24-1","","35.679245","139.838501","江東区役所","(03)3647-9367","","","","","1360074","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600045","江東区","深川北スポーツセンター","フカガワキタスポーツセンター","","131083","","東京都江東区平野3-2-20","東京都","江東区","平野3丁目","2-20","","35.676205","139.804825","江東区役所","(03)3647-9367","","","","","1350023","Baynet_Free_Wi-Fi","カウンター","http://www.baynet.ne.jp/news/20171031/",""
"131083","","131083600046","江東区","明治小学校","メイジショウガッコウ","","131083","","東京都江東区深川2-17-26","東京都","江東区","深川2丁目","17-26","","35.6762","139.797807","江東区役所","(03)3647-9367","","","","","1350033","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600047","江東区","深川小学校","フカガワショウガッコウ","","131083","","東京都江東区高橋14-10","東京都","江東区","高橋","14-10","","35.685891","139.799445","江東区役所","(03)3647-9367","","","","","1350005","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600048","江東区","八名川小学校","ヤナガワショウガッコウ","","131083","","東京都江東区新大橋3-1-15","東京都","江東区","新大橋3丁目","1-15","","35.68683","139.795398","江東区役所","(03)3647-9367","","","","","1350007","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600049","江東区","臨海小学校","リンカイショウガッコウ","","131083","","東京都江東区門前仲町1-1-6","東京都","江東区","門前仲町1丁目","1-6","","35.672453","139.792968","江東区役所","(03)3647-9367","","","","","1350048","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600050","江東区","越中島小学校","エッチュウジマショウガッコウ","","131083","","東京都江東区越中島3-6-38","東京都","江東区","越中島3丁目","6-38","","35.66605","139.796371","江東区役所","(03)3647-9367","","","","","1350044","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600051","江東区","数矢小学校","カズヤショウガッコウ","","131083","","東京都江東区富岡1-18-7","東京都","江東区","富岡1丁目","18-7","","35.672594","139.799779","江東区役所","(03)3647-9367","","","","","1350047","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600052","江東区","平久小学校","ヘイキュウショウガッコウ","","131083","","東京都江東区木場1-2-2","東京都","江東区","木場1丁目","2-2","","35.667941","139.8022","江東区役所","(03)3647-9367","","","","","1350042","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600053","江東区","東陽小学校","トウヨウショウガッコウ","","131083","","東京都江東区東陽3-27-12","東京都","江東区","東陽3丁目","27-12","","35.670477","139.815246","江東区役所","(03)3647-9367","","","","","1350016","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600054","江東区","南陽小学校","ナンヨウショウガッコウ","","131083","","東京都江東区東陽2-1-20","東京都","江東区","東陽2丁目","1-20","","35.668429","139.813766","江東区役所","(03)3647-9367","","","","","1350016","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600055","江東区","川南小学校","センナンショウガッコウ","","131083","","東京都江東区千石2-9-12","東京都","江東区","千石2丁目","9-12","","35.679825","139.816681","江東区役所","(03)3647-9367","","","","","1350015","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600056","江東区","扇橋小学校","オウギバシショウガッコウ","","131083","","東京都江東区石島18-5","東京都","江東区","石島","18-5","","35.681291","139.811716","江東区役所","(03)3647-9367","","","","","1350014","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600057","江東区","元加賀小学校","モトカガショウガッコウ","","131083","","東京都江東区白河4-3-19","東京都","江東区","白河4丁目","3-19","","35.682011","139.807991","江東区役所","(03)3647-9367","","","","","1350021","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600058","江東区","毛利小学校","モウリショウガッコウ","","131083","","東京都江東区毛利2-2-2","東京都","江東区","毛利2丁目","2-2","","35.691365","139.816282","江東区役所","(03)3647-9367","","","","","1350001","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600059","江東区","東川小学校","トウセンショウガッコウ","","131083","","東京都江東区住吉1-12-2","東京都","江東区","住吉1丁目","12-2","","35.68829","139.81231","江東区役所","(03)3647-9367","","","","","1350002","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600060","江東区","豊洲小学校","トヨスショウガッコウ","","131083","","東京都江東区豊洲4-4-4","東京都","江東区","豊洲4丁目","4-4","","35.65386","139.79799","江東区役所","(03)3647-9367","","","","","1350061","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600061","江東区","豊洲西小学校","トヨスニシショウガッコウ","","131083","","東京都江東区豊洲5-1-35","東京都","江東区","豊洲5丁目","1-35","","35.651505","139.795468","江東区役所","(03)3647-9367","","","","","1350061","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600062","江東区","東雲小学校","シノノメショウガッコウ","","131083","","東京都江東区東雲2-4-11","東京都","江東区","東雲2丁目","4-11","","35.642604","139.799207","江東区役所","(03)3647-9367","","","","","1350062","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600063","江東区","有明小学校","アリアケショウガッコウ","","131083","","東京都江東区有明2-10-1","東京都","江東区","有明2丁目","10-1","","35.640109","139.796146","江東区役所","(03)3647-9367","","","","","1350063","Koto_City_Free_Wi-Fi","昇降口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600064","江東区","有明西学園","アリアケニシガクエン","","131083","","東京都江東区有明1-7-13","東京都","江東区","有明1丁目","7-13","","35.639416","139.789352","江東区役所","(03)3647-9367","","","","","1350063","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600065","江東区","枝川小学校","エダガワショウガッコウ","","131083","","東京都江東区枝川3-5-3","東京都","江東区","枝川3丁目","5-3","","35.659637","139.809187","江東区役所","(03)3647-9367","","","","","1350051","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600066","江東区","辰巳小学校","タツミショウガッコウ","","131083","","東京都江東区辰巳1-11-1","東京都","江東区","辰巳1丁目","11-1","","35.646517","139.80999","江東区役所","(03)3647-9367","","","","","1350053","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600067","江東区","第二辰巳小学校","ダイニタツミショウガッコウ","","131083","","東京都江東区辰巳1-1-22","東京都","江東区","辰巳1丁目","1-22","","35.648533","139.808412","江東区役所","(03)3647-9367","","","","","1350053","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600068","江東区","第一亀戸小学校","ダイイチカメイドショウガッコウ","","131083","","東京都江東区亀戸2-5-7","東京都","江東区","亀戸2丁目","5-7","","35.698833","139.822237","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600069","江東区","第二亀戸小学校","ダイニカメイドショウガッコウ","","131083","","東京都江東区亀戸6-36-1","東京都","江東区","亀戸6丁目","36-1","","35.695585","139.830589","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600070","江東区","香取小学校","カトリショウガッコウ","","131083","","東京都江東区亀戸4-26-22","東京都","江東区","亀戸4丁目","26-22","","35.703858","139.826098","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600071","江東区","浅間竪川川小学校","センゲンタテカワショウガッコウ","","131083","","東京都江東区亀戸9-22-4","東京都","江東区","亀戸9丁目","22-4","","35.698725","139.841716","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600072","江東区","水神小学校","スイジンショウガッコウ","","131083","","東京都江東区亀戸5-22-22","東京都","江東区","亀戸5丁目","22-22","","35.700028","139.828505","江東区役所","(03)3647-9367","","","","","1360071","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600073","江東区","第一大島小学校","ダイイチオオジマショウガッコウ","","131083","","東京都江東区大島2-41-4","東京都","江東区","大島2丁目","41-4","","35.689949","139.825602","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600074","江東区","第二大島小学校","ダイニオオジマショウガッコウ","","131083","","東京都江東区大島3-16-2","東京都","江東区","大島3丁目","16-2","","35.690184","139.829855","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600075","江東区","第三大島小学校","ダイサンオオジマショウガッコウ","","131083","","東京都江東区大島9-5-3","東京都","江東区","大島9丁目","5-3","","35.692593","139.845101","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600076","江東区","第四大島小学校","ダイヨンオオジマショウガッコウ","","131083","","東京都江東区大島6-7-8","東京都","江東区","大島6丁目","7-8","","35.690974","139.834421","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600077","江東区","第五大島小学校","ダイゴオオジマショウガッコウ","","131083","","東京都江東区大島8-40-13","東京都","江東区","大島8丁目","40-13","","35.687817","139.844467","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600078","江東区","大島南央小学校","オオジマナンオウショウガッコウ","","131083","","東京都江東区大島4-18-5","東京都","江東区","大島4丁目","18-5","","35.687232","139.831683","江東区役所","(03)3647-9367","","","","","1360072","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
"131083","","131083600079","江東区","砂町小学校","スナマチショウガッコウ","","131083","","東京都江東区北砂4-13-23","東京都","江東区","北砂4丁目","13-23","","35.677482","139.829034","江東区役所","(03)3647-9367","","","","","1360073","Koto_City_Free_Wi-Fi","昇降口/屋内運動場入口（災害時用）","https://www.city.koto.lg.jp/012105/koto_city_free_wi-fi.html",""
