都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
132209,0000000026,東京都,東大和市,訪問看護ステーション桜街道,ホウモンカンゴステーションサクラカイドウ,訪問介護;訪問サービス（現行相当・緩和型）,東京都東大和市上北台3-429-2,,35.73938,139.415619,042-564-2214,,042-516-8853,,株式会社　ピーデーメディカルケア,1374601076,月火水木金,,,http://www.pdm-office.com,
132209,0000000027,東京都,東大和市,スマイルケア・サービスステーションこころ,スマイルケア・サービスステーションココロ,訪問介護;訪問サービス（現行相当・緩和型）,東京都東大和市立野1-12-33,東京アシストビル２階,35.744576,139.41983,042-566-8866,,042-566-3833,,株式会社東京アシスト福祉事業部,1374600219,月火水木金土祝,,,,
132209,0000000028,東京都,東大和市,ケアリッツ玉川上水,ケアリッツタマガワジョウスイ,訪問介護,東京都東大和市立野4-505-6,ヴァーダーD2階,35.7386138,139.4169967,042-569-8782,,042-569-8783,,-,1374601225,月火水木金土日祝,,,http://www.careritz.co.jp/station/houmon-tamagawajosui,
132209,0000000029,東京都,東大和市,あんしん介護センター,アンシンカイゴセンター,訪問介護;訪問サービス（現行相当・緩和型）,東京都東大和市南街5-74-12,東大和けやきハウス202,35.7351973,139.4326297,042-566-8028,,042-567-6765,,有限会社　ケアサポート,1374600581,月火水木金土日祝,,,http://www.care-support.co.jp,
132209,0000000030,東京都,東大和市,東大和社協ホームヘルパーステーション,ヒガシヤマトシャキョウホームヘルパーステーション,訪問介護;訪問サービス（現行相当・緩和型）,東京都東大和市中央3-912-3,,35.746235,139.426559,042-564-0038,,042-564-3680,,東大和市社会福祉協議会,1374600136,月火水木金土,日曜日のサービスについては要相談,,http://www.higashiyamatoshakyou.or.jp,
132209,0000000031,東京都,東大和市,幹福祉会東大和事業所,ミキフクシカイヒガシヤマトジギョウショ,訪問介護,東京都東大和市南街1-22-6,シティコート南街1階,35.740612,139.432053,042-565-3739,,042-565-3743,,社会福祉法人　幹福祉会,1374600151,月火水木金,訪問可能時間帯：24時間、365日,,,
132209,0000000032,東京都,東大和市,東大和ヘルパーステーション,ヒガシヤマトヘルパーステーション,訪問介護;訪問サービス（現行相当・緩和型）,東京都東大和市南街2-49-3,,35.740234,139.431412,042-567-8305,,042-567-8306,,社会医療法人財団　大和会,1374600391,月火水木金土,祝祭日もヘルパーは稼働,,http://www.yamatokai.or.jp/supportcenter/,
132209,0000000033,東京都,東大和市,ニチイケアセンター東大和,ニチイケアセンターヒガシヤマト,訪問介護,東京都東大和市南街5-44-7,シャリオ１階,35.736298,139.43306,042-590-2151,,042-590-2153,,株式会社　ニチイ学館,1374600144,月火水木金,,,http://www.nichiigakkan.co.jp,
132209,0000000034,東京都,東大和市,イコールヘルパーステーション,イコールヘルパーステーション,訪問介護;訪問サービス（緩和型）,東京都東大和市仲原1-6-2,,35.743244,139.444351,042-567-8210,,042-567-5847,,株式会社　イコール,1374600276,月火水木金土祝,訪問可能時間帯：24時間＜年末年始対応＞,,http://www.e-equal.jp,
132209,0000000035,東京都,東大和市,ホームヘルプ・桃色珊瑚,ホームヘルプ・モモイロサンゴ,訪問介護;訪問サービス（現行相当・緩和型）,東京都東大和市仲原3-14-16,,35.7439875,139.4389395,042-843-5904,,042-843-5908,,株式会社　ピュア・ハート,1374601191,月火水木金,土日祝・早朝・夜間は要相談,,http://www.pure-heart.co.jp/helper.html,
132209,0000000036,東京都,東大和市,NPO法人ばくの会,NPOホウジンバクノカイ,訪問介護;訪問サービス（現行相当・緩和型）,東京都東大和市向原2-1043-17,,35.739979,139.438965,042-567-5892,,042-566-6340,,特定非営利活動法人　ばくの会,1374600359,月火水木金祝,休日のサービス提供については要相談,,http://www.bakuchanchi.org,
132209,0000000037,東京都,東大和市,訪問看護ステーション　プラチナ・ヴィラ東大和,ホウモンカンゴステーション　プラチナ・ヴィラヒガシヤマト,訪問看護,東京都東大和市芋窪6-1284-1,,35.750679,139.412338,042-843-5007,,042-843-5597,,医療法人　徳寿会,1364690063,月火水木金土祝,,,http://www.platinum-villa.jp/,
132209,0000000038,東京都,東大和市,訪問看護ステーション桜街道,ホウモンカンゴステーションサクラカイドウ,訪問看護,東京都東大和市上北台3-429-2,,35.73938,139.415619,042-564-2214,,042-516-8853,,株式会社　ピーデーメディカルケア,1364690055,月火水木金,,,http://www.pdm-office.com,
132209,0000000039,東京都,東大和市,すまいる訪問看護ステーション,スマイルホウモンカンゴステーション,訪問看護,東京都東大和市立野1-18-11,リライズ東大和101,35.743122,139.42392,042-516-8616,,042-516-8617,,株式会社　ITU,1364690030,月火水木金,,,http://www.itu5.co.jp,
132209,0000000040,東京都,東大和市,訪問看護ステーション　はればれ　東大和支所,ホウモンカンゴステーション　ハレバレ　ヒガシヤマトシショ,訪問看護,東京都東大和市中央4-922-11,トップヒルズ101,35.744068,139.427032,042-843-9810,,042-843-9809,,株式会社　はればれ,1365390010,月火水木金,,,http://www2.tbb.t-com.ne.jp/harebare/1.html,
132209,0000000041,東京都,東大和市,東大和訪問看護ステーション,ヒガシヤマトホウモンカンゴステーション,訪問看護,東京都東大和市南街2-49-3,,35.740234,139.431412,042-567-4134,,042-567-8306,,社会医療法人財団　大和会,1367192958,月火水木金土,"祝日、12/30,31,1/1,2,3を除く",,http://www.yamatokai.or.jp/supportcenter/,
132209,0000000042,東京都,東大和市,訪問看護ステーション・青い空,ホウモンカンゴステーション・アオイソラ,訪問看護,東京都東大和市仲原3-14-13,,35.744064,139.438965,042-590-1905,,042-843-5908,,株式会社　ピュア・ハート,1364690014,月火水木金土,,,http://www.pure-heart.co.jp,
132209,0000000043,東京都,東大和市,訪問看護ステーション心,ホウモンカンゴステーションココロ,訪問看護,東京都東大和市新堀1-1420-1,コーポあずみの306,35.7408255,139.4500189,042-843-6888,,042-843-6889,,合同会社　真,1364690097,月火水木金土日祝,,,,
132209,0000000044,東京都,東大和市,東大和ホームケアクリニック,ヒガシヤマトホームケアクリニック,訪問リハビリテーション,東京都東大和市南街2-49-3,,35.740234,139.431412,042-562-5738,,042-567-8334,,社会医療法人財団　大和会,1314621181,月火水木金土,,,http://www.yamatokai.or.jp/supportcenter/,
132209,0000000045,東京都,東大和市,在宅サービスセンター向台,ザイタクサービスセンタームコウダイ,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市芋窪3-1611-1,,35.752773,139.413635,042-563-8775,,042-590-3287,,社会福祉法人　向会,1374600169,月火水木金土祝,,45,http://www.mukoukai.org/,
132209,0000000046,東京都,東大和市,デイサービスセンター風の樹,デイサービスセンターカゼノキ,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市蔵敷3-873-1,,35.746834,139.420135,042-561-3882,,042-561-3901,,社会福祉法人　一石会,1374600532,月火水木金土祝,,40,http://www.kazenoki.net/,
132209,0000000047,東京都,東大和市,デイホームゆりの木東大和,デイホームユリノキヒガシヤマト,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市奈良橋6-761-1,,35.749832,139.425797,042-567-8710,,042-590-0482,,株式会社　日本エルダリーケアサービス,1374601258,月火水木金土祝,,30,,
132209,0000000048,東京都,東大和市,サービスセンターやまと苑,サービスセンターヤマトエン,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市狭山2-1264-5,,35.757317,139.438324,042-563-8163,,042-565-5170,,社会福祉法人　多摩大和園,1374600110,月火水木金土祝,,35,http://www.tamayamatoen.net/,
132209,0000000049,東京都,東大和市,あずみ苑東大和,アズミエンヒガシヤマト,通所介護;通所サービス（現行相当）,東京都東大和市狭山4-1483-3,,35.750896,139.438522,042-561-4165,,042-561-4160,,株式会社　アズ・ライフケア,1374601126,月火水木金祝,,20,http://www.azumien.jp,
132209,0000000050,東京都,東大和市,いでしたリハビリステーション上北台,イデシタリハビリステーションカミキタダイ,通所介護;通所サービス（緩和型）,東京都東大和市上北台1-2-6,,35.746239,139.415451,042-843-5103,,042-843-5104,,株式会社　いでしたケアサービス,1374600847,月火水木金土祝,年末年始（12/29～1/3）は休み,35,http://www.ideshita-care.jp/,
132209,0000000051,東京都,東大和市,デイサービスいでしたのやすらぎ,デイサービスイデシタノヤスラギ,通所介護,東京都東大和市上北台3-469-1,,35.7393105,139.4162241,042-843-8851,,042-843-8852,,株式会社　いでしたケアサービス,1374601241,月火水木金土祝,休業　8/13～16、12/29～1/3,22,,
132209,0000000052,東京都,東大和市,アビリティーズ・デイサービスたての,アビリティーズ・デイサービスタテノ,通所介護;通所サービス（現行相当）,東京都東大和市立野1-25-8,,35.744576,139.41983,042-590-5912,,042-590-5902,,アビリティーズ・ケアネット株式会社,1374600565,月火水木金土祝,,35,http://www.abilities.jp,
132209,0000000053,東京都,東大和市,たてのリハビリデイサービス,タテノリハビリデイサービス,通所介護;通所サービス（緩和型）,東京都東大和市立野1-22-22,,35.7451563,139.4167946,042-590-1644,,042-590-1643,,株式会社アイサポート,1374600730,月火水木金土,,30,http://www.aisupport.info,
132209,0000000054,東京都,東大和市,デイサービス上水の杜たての,デイサービスジョウスイノモリタテノ,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市立野1-28-17,,35.7427995,139.4201514,042-843-5291,,042-843-5292,,鹿島開発　株式会社,1374601183,月火水木金,,30,http://www.jyousuinomori.jp,
132209,0000000055,東京都,東大和市,東大和市高齢者在宅サービスセンターむこうはら,ヒガシヤマトシコウレイシャザイタクサービスセンタームコウハラ,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市向原3-10,13号棟１階,35.739822,139.435532,042-567-5855,,042-567-5825,,社会福祉法人　向会,1374600649,月火水木金土祝,,30,http://www.mukoukai.org/,
132209,0000000056,東京都,東大和市,東大和市高齢者在宅サービスセンターきよはら,ヒガシヤマトシコウレイシャザイタクサービスセンターキヨハラ,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市清原1-1,34号棟1階,35.745159,139.447495,042-590-1176,,042-590-1186,,社会福祉法人　多摩大和園,1374600656,月火水木金土祝,,35,http://www.tamayamatoen.net,
132209,0000000057,東京都,東大和市,ツクイ東大和,ツクイヒガシヤマト,通所介護;通所サービス（現行相当）,東京都東大和市清原4-6-4,,35.740803,139.444992,042-567-6537,,042-567-6538,,株式会社　ツクイ,1374600375,月火水木金土日祝,,35,https://corp.tsukui.net,
132209,0000000058,東京都,東大和市,サービスセンターさくら苑,サービスセンターサクラエン,通所介護;通所サービス（現行相当・緩和型）,東京都東大和市桜が丘2-122-4,,35.73476,139.426178,042-566-3910,,042-567-3967,,社会福祉法人　多摩大和園,1374600128,月火水木金土祝,,35,http://www.tamayamatoen.net,
132209,0000000059,東京都,東大和市,ツクイ東大和桜が丘,ツクイヒガシヤマトサクラガオカ,通所介護;通所サービス（現行相当）,東京都東大和市桜が丘4-287-1,,35.735889,139.415405,042-516-2355,,042-516-2356,,株式会社　ツクイ,1374601142,月火水木金土日祝,,40,http://www.tsukui.net,
132209,0000000060,東京都,東大和市,ニチイケアセンター新堀,ニチイケアセンターシンボリ,通所介護,東京都東大和市新堀3-12-1,,35.736309,139.44606,042-566-8166,,042-566-8176,,ニチイ学館,1374600789,月火水木金土祝,,39,,
132209,0000000061,東京都,東大和市,介護老人保健施設　プラチナ・ヴィラ東大和,カイゴロウジンホケンシセツ　プラチナ・ヴィラヒガシヤマト,通所リハビリテーション,東京都東大和市芋窪6-1284-1,,35.750679,139.412338,042-843-6557,,042-843-9553,,医療法人　徳寿会,1354680017,月火水木金土祝,,30,http://www.platinum-villa.jp/,
132209,0000000062,東京都,東大和市,介護老人保健施設　東大和ケアセンター,カイゴロウジンホケンシセツ　ヒガシヤマトケアセンター,通所リハビリテーション;通所サービス（短期集中型）,東京都東大和市南街1-13-1,,35.74131,139.431793,042-566-6631,,042-566-6632,,社会医療法人財団　大和会,1357080443,月火水木金土祝,,60,http://www.yamatokai.or.jp,
132209,0000000063,東京都,東大和市,向台老人ホーム,ムコウダイロウジンホーム,短期入所生活介護,東京都東大和市芋窪3-1638-2,,35.752228,139.414978,042-562-6787,,042-564-1301,,社会福祉法人　向会,1374600078,,,5,http://www.mukoukai.org/,
132209,0000000064,東京都,東大和市,特別養護老人ホーム風の樹,トクベツヨウゴロウジンホームカゼノキ,短期入所生活介護,東京都東大和市蔵敷3-873-1,,35.746834,139.420135,042-561-3855,,042-561-1356,,社会福祉法人　一石会,1374600524,,,10,http://www.kazenoki.net/,
132209,0000000065,東京都,東大和市,やまと苑,ヤマトエン,短期入所生活介護,東京都東大和市狭山2-1264-5,,35.757317,139.438324,042-563-8181,,042-565-5170,,社会福祉法人　多摩大和園,1374600060,,,6,http://www.tamayamatoen.net,
132209,0000000066,東京都,東大和市,あずみ苑東大和,アズミエンヒガシヤマト,短期入所生活介護,東京都東大和市狭山4-1483-3,,35.750896,139.438522,042-561-4165,,042-561-4160,,株式会社　アズ・ライフケア,1374601126,,,24,http://www.azumien.jp,
132209,0000000067,東京都,東大和市,東大和ショートステイそよ風,ヒガシヤマトショートステイソヨカゼ,短期入所生活介護,東京都東大和市清水6-1250,,35.746071,139.44574,042-590-4165,,042-590-4175,,株式会社　ユニマットリタイアメント・コミュニティ,1374600896,,,27,http://www.unimat-rc.co.jp,
132209,0000000068,東京都,東大和市,ユニット型指定短期入所生活介護事業所は～とふる,ユニットガタシテイタンキニュウショセイカツカイゴジギョウショハートフル,短期入所生活介護,東京都東大和市桜が丘2-53-6,,35.735859,139.418152,042-516-3985,,042-516-3986,,社会福祉法人　友遊会,1374601159,,,6,"http://www.kyukokai.com/yuyukai/
heartful/",
132209,0000000069,東京都,東大和市,さくら苑,サクラエン,短期入所生活介護,東京都東大和市桜が丘2-122-4,,35.73476,139.426178,042-564-3939,,042-562-1293,,社会福祉法人　多摩大和園,1374600086,,,6,http://www.tamayamatoen.net,
132209,0000000070,東京都,東大和市,介護老人保健施設　プラチナ・ヴィラ東大和,カイゴロウジンホケンシセツ　プラチナ・ヴィラヒガシヤマト,短期入所療養介護,東京都東大和市芋窪6-1284-1,,35.750679,139.412338,042-843-6557,,042-843-9553,,医療法人　徳寿会,1354680017,,,135,http://www.platinum-villa.jp/,
132209,0000000071,東京都,東大和市,介護老人保健施設　東大和ケアセンター,カイゴロウジンホケンシセツ　ヒガシヤマトケアセンター,短期入所療養介護,東京都東大和市南街1-13-1,,35.74131,139.431793,042-566-6631,,042-566-6632,,社会医療法人財団　大和会,1357080443,,,100,http://www.yamatokai.or.jp,
132209,0000000072,東京都,東大和市,定期巡回・随時対応型訪問介護看護事業所プラチナ・ヴィラ東大和,テイキジュンカン・ズイジタイオウガタホウモンカイゴカンゴジギョウショプラチナ・ヴィラヒガシヤマト,定期巡回・随時対応型訪問介護看護,東京都東大和市芋窪6-1284-1,,35.750679,139.412338,042-843-5007,,042-843-5597,,医療法人　徳寿会,1394600066,月火水木金土祝,"サービス提供は365日、
24時間対応",,http://www.platinum-villa.jp/,
132209,0000000073,東京都,東大和市,在宅サービスセンター向台,ザイタクサービスセンタームコウダイ,認知症対応型通所介護,東京都東大和市芋窪3-1611-1,,35.752773,139.413635,042-563-8775,,042-590-3287,,社会福祉法人　向会,1374600169,月火水木金土祝,,12,http://www.mukoukai.org/,
132209,0000000074,東京都,東大和市,サービスセンターやまと苑,サービスセンターヤマトエン,認知症対応型通所介護,東京都東大和市狭山2-1264-5,,35.757317,139.438324,042-563-8163,,042-565-5170,,社会福祉法人　多摩大和園,1374600110,月火水木金土祝,,12,http://www.tamayamatoen.net/,
132209,0000000075,東京都,東大和市,サービスセンターさくら苑,サービスセンターサクラエン,認知症対応型通所介護,東京都東大和市桜が丘2-122-4,,35.73476,139.426178,042-566-3910,,042-567-3967,,社会福祉法人　多摩大和園,1374600128,月火水木金土祝,,12,http://www.tamayamatoen.net/,
132209,0000000076,東京都,東大和市,デイサービス本舗　夢湖畔,デイサービスホンポ　ユメコハン,地域密着型通所介護,東京都東大和市湖畔3-941-1,,35.758659,139.434799,042-843-5264,,042-843-5267,,ｲｰトップ　株式会社,1374601050,月火水木金土日祝,,10,http://www.dayservicehonpo.jp/yumekohan/,
132209,0000000077,東京都,東大和市,デイサービスえんどうまめ,デイサービスエンドウマメ,地域密着型通所介護;通所サービス（現行相当・緩和型）,東京都東大和市立野2-4-12,みつきの101,35.745735,139.417557,042-565-9778,,042-565-9797,,特定非営利活動法人　まめの会,1374600482,月火水木金土祝,,10,,
132209,0000000078,東京都,東大和市,デイサービス一期一笑　東大和,デイサービスイチゴイチエ　ヒガシヤマト,地域密着型通所介護,東京都東大和市中央4-1071-9,,35.742939,139.429382,042-516-0519,,042-516-0518,,エンジョイ　株式会社,1374601027,月火水木金土日祝,,10,http://www.kaigo-ichigoichie.com,
132209,0000000079,東京都,東大和市,デイサービス・緑の大地,デイサービス・ミドリノダイチ,地域密着型通所介護;通所サービス（現行相当）,東京都東大和市仲原3-14-13,,35.744064,139.438965,042-843-5907,,042-590-1906,,株式会社　ピュア・ハート,1374600979,月火水木金祝,,10,http://www.pure-heart.co.jp/day.html,
132209,0000000080,東京都,東大和市,デイサービスカレント東大和,デイサービスカレントヒガシヤマト,地域密着型通所介護;通所サービス（現行相当）,東京都東大和市南街3-16-1,,35.741238,139.426193,042-516-9991,,042-516-9992,,株式会社　カレント,1374600771,月火水木金土日祝,,10,http://www.swell-group.net,
132209,0000000081,東京都,東大和市,メディカルサロン彩り2号店,メディカルサロンイロドリニゴウテン,地域密着型通所介護;通所サービス（現行相当・緩和型）,東京都東大和市南街4-8-1,石井ビル1階,35.7381957,139.4350802,042-843-6887,,042-843-6887,,株式会社　多摩の彩り,1394600074,月火水木金,,18,http://www.medicalsalonirodori.com,
132209,0000000082,東京都,東大和市,茶話本舗デイサービス絆,サワホンポデイサービスキズナ,地域密着型通所介護,東京都東大和市南街5-70-3,,35.735241,139.433228,042-516-8763,,042-516-8764,,株式会社　T・Kサポート,1374600904,月火水木金土日祝,,10,www.tksupport.co.jp,
132209,0000000083,東京都,東大和市,デイサービスばくちゃん家,デイサービスバクチャンチ,地域密着型通所介護,東京都東大和市向原2-1043-17,,35.739979,139.438965,042-567-5892,,042-566-6340,,特定非営利活動法人　ばくの会,1374600367,月火水木土祝,,6,http://www.bakuchanchi.org,
132209,0000000084,東京都,東大和市,康流華,コウリュウカ,地域密着型通所介護,東京都東大和市新堀3-7-17,,35.737621,139.447144,042-843-8758,,042-843-8758,,株式会社　康福社,1374600953,火水金土祝,,3,http://www.koufukusya.net/kouryuka/,
132209,0000000085,東京都,東大和市,デイサービスコスモス,デイサービスコスモス,地域密着型通所介護;通所サービス（緩和型）,東京都東大和市仲原3-12-12,,35.7445469,139.4383199,042-800-1201,,042-800-1201,,合同会社　Tomorrow Vision,1394600082,月火水木金,年末年始（12/28～1/3）は休み,10,,
132209,0000000086,東京都,東大和市,多機能ケアステーション風の樹,タキノウケアステーションカゼノキ,小規模多機能型居宅介護,東京都東大和市中央1-13-8,,35.744141,139.434357,042-561-5011,,042-561-5033,,社会福祉法人　一石会,1394600058,,,登録29、宿泊9、通所15,http://www.kazenoki.net/,
132209,0000000087,東京都,東大和市,高齢者グループホームヒューマン・ケア東大和,コウレイシャグループホームヒューマン・ケアヒガシヤマト,認知症対応型共同生活介護,東京都東大和市蔵敷2-480-2,,35.753418,139.421707,042-590-1311,,042-562-2078,,株式会社　新東管理,1394600017,,,18,http://www.e-humancare.info,
132209,0000000088,東京都,東大和市,グループホーム風の樹,グループホームカゼノキ,認知症対応型共同生活介護,東京都東大和市中央1-13-8,,35.744141,139.434357,042-561-5022,,042-561-5033,,社会福祉法人　一石会,1394600041,,,18,http://www.kazenoki.net/,
132209,0000000089,東京都,東大和市,東大和グループホームそよ風,ヒガシヤマトグループホームソヨカゼ,認知症対応型共同生活介護,東京都東大和市向原4-19-1,,35.737347,139.441208,042-566-6695,,042-847-6696,,株式会社　ユニマットリタイアメント・コミュニティ,1394600033,,,18,http://www.unimat-rc.co.jp/,
