事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,年平均,18.8,18.9,18.3,154.7,158.9,142.9,135.1,136.9,130,19.6,22,12.9
30人以上,"C 鉱業,採石業,砂利採取業",平成31・令和元,2019,年平均,18.6,18.7,18.2,154.6,157.9,143.5,136,137.5,130.9,18.6,20.4,12.6
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,1月,18,17.6,19.2,147.3,150.2,137.1,128,129,124.3,19.3,21.2,12.8
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,2月,18.2,18.3,17.8,153.2,156.4,140.4,133.7,134.9,128.9,19.5,21.5,11.5
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,3月,19,19.2,18.6,170.8,174.7,157.1,149.7,151.9,142,21.1,22.8,15.1
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,4月,18.8,18.9,18.6,157.1,159.2,149.1,138.5,139.4,135.3,18.6,19.8,13.8
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,5月,18.7,18.9,17.9,154.4,157.7,142.1,136.6,138.5,129.6,17.8,19.2,12.5
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,7月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,8月,18.7,18.9,18,152.1,155.6,140.6,135.3,136.9,129.9,16.8,18.7,10.7
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,9月,17,17.1,16.7,140.3,142.8,131.8,122.3,123.1,119.7,18,19.7,12.1
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,10月,18.7,18.9,18.1,153,156.3,142.2,133.6,134.8,129.6,19.4,21.5,12.6
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,11月,18.6,18.9,17.7,153.6,157.3,139.8,135.3,137.2,128.2,18.3,20.1,11.6
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,12月,18.5,18.7,17.9,150.2,153.6,139.2,133.2,134.7,128.2,17,18.9,11
30人以上,D 建設業,平成26,2014,年平均,20.4,20.6,19,176.3,178.4,162.8,152.3,153.1,147,24,25.3,15.8
30人以上,D 建設業,平成27,2015,年平均,20,20.2,18.7,176.1,178.8,159.1,153.6,155.2,143.4,22.5,23.6,15.7
30人以上,D 建設業,平成28,2016,年平均,20.3,20.5,19,178.2,180.9,160.5,157.6,159.1,147.5,20.6,21.8,13
30人以上,D 建設業,平成29,2017,年平均,20.3,20.5,19.2,180,182.9,162.6,156.3,157.3,150.2,23.7,25.6,12.4
30人以上,D 建設業,平成30,2018,年平均,20.3,20.7,18.5,179.2,183.6,156.8,153.8,155.7,144.5,25.4,27.9,12.3
30人以上,D 建設業,平成31・令和元,2019,年平均,19.6,19.9,18.3,171,174.5,152.1,145.7,146.9,139.2,25.3,27.6,12.9
30人以上,D 建設業,平成31,2019,1月,18,18.4,16.3,154.7,158.6,134.9,131.4,132.8,124.3,23.3,25.8,10.6
30人以上,D 建設業,平成31,2019,2月,19.6,19.8,18.6,170.2,173.9,152.2,144.9,145.8,140.5,25.3,28.1,11.7
30人以上,D 建設業,平成31,2019,3月,19.8,20,18.7,171.1,174,155.3,144.2,144.7,141.7,26.9,29.3,13.6
30人以上,D 建設業,平成31,2019,4月,21,21.3,19.1,185.3,189.6,163,154.1,155.7,145.6,31.2,33.9,17.4
30人以上,D 建設業,令和元,2019,5月,19.1,19.4,17.7,166.4,170.3,147.5,139.8,141.2,133,26.6,29.1,14.5
30人以上,D 建設業,令和元,2019,6月,20.1,20.4,18.8,174.1,177.8,155.5,149.4,150.7,142.9,24.7,27.1,12.6
30人以上,D 建設業,令和元,2019,7月,20.9,21.1,19.7,181.4,185,163.1,156.2,157.5,149.7,25.2,27.5,13.4
30人以上,D 建設業,令和元,2019,8月,19.6,20,18.1,172.4,177.4,148.1,148.6,150.9,137.3,23.8,26.5,10.8
30人以上,D 建設業,令和元,2019,9月,18.9,19.2,17.3,164.3,167.7,144.3,139.8,141.1,132.3,24.5,26.6,12
30人以上,D 建設業,令和元,2019,10月,18.8,19,18.1,167.5,169.9,152.2,143,143.7,138.8,24.5,26.2,13.4
30人以上,D 建設業,令和元,2019,11月,20.1,20.3,18.7,176.3,179.5,156.9,151.1,152.2,144.3,25.2,27.3,12.6
30人以上,D 建設業,令和元,2019,12月,19.5,19.6,18.6,168.7,171.2,153.1,145.4,146.1,140.8,23.3,25.1,12.3
30人以上,E 製造業,平成26,2014,年平均,18.8,19,18.1,157.3,160.5,147.5,143.6,145.9,136.3,13.7,14.6,11.2
30人以上,E 製造業,平成27,2015,年平均,18.7,19,18,157,161.6,144.4,143.9,147.2,134.9,13.1,14.4,9.5
30人以上,E 製造業,平成28,2016,年平均,18.7,19,18,156.4,161.2,143.6,143.7,147.3,134.1,12.7,13.9,9.5
30人以上,E 製造業,平成29,2017,年平均,18.9,19.1,18.2,157.9,162.4,145.6,145,148.3,136.2,12.9,14.1,9.4
30人以上,E 製造業,平成30,2018,年平均,18.7,19.1,18,158.8,164.4,146.1,144.4,148.4,135.3,14.4,16,10.8
30人以上,E 製造業,平成31・令和元,2019,年平均,18.5,18.8,17.6,156.1,160.3,145.4,142.1,145.4,133.6,14,14.9,11.8
30人以上,E 製造業,平成31,2019,1月,16.8,17.1,15.9,143.6,147.4,133.2,130.1,133.3,121.4,13.5,14.1,11.8
30人以上,E 製造業,平成31,2019,2月,18.2,18.6,17.2,155.4,160.3,142.7,139.9,143.7,130.1,15.5,16.6,12.6
30人以上,E 製造業,平成31,2019,3月,18.5,18.9,17.5,157.1,161.7,145.3,141.7,145.4,132.4,15.4,16.3,12.9
30人以上,E 製造業,平成31,2019,4月,19.1,19.5,18.1,161.6,165.9,150.5,145.9,149.5,136.7,15.7,16.4,13.8
30人以上,E 製造業,令和元,2019,5月,17.8,18.1,16.9,150.5,154.8,139.4,136.5,139.9,127.6,14,14.9,11.8
30人以上,E 製造業,令和元,2019,6月,19,19.4,18.2,159.7,164.6,147.7,146.1,150,136.4,13.6,14.6,11.3
30人以上,E 製造業,令和元,2019,7月,19.5,19.8,18.6,163.7,168,152.7,150.1,153.5,141.3,13.6,14.5,11.4
30人以上,E 製造業,令和元,2019,8月,18.5,18.6,18,155.5,158.7,147.2,142,144.4,135.7,13.5,14.3,11.5
30人以上,E 製造業,令和元,2019,9月,17.9,18.2,17.2,151.2,154.8,141.9,137.8,140.5,130.7,13.4,14.3,11.2
30人以上,E 製造業,令和元,2019,10月,18.6,18.9,17.8,156.6,160.5,146.5,143.4,146.5,135.3,13.2,14,11.2
30人以上,E 製造業,令和元,2019,11月,19.1,19.5,18.3,160.6,164.6,150,147.3,150.4,139.1,13.3,14.2,10.9
30人以上,E 製造業,令和元,2019,12月,18.8,19.1,18,158.8,162.8,148.1,145,148.1,136.6,13.8,14.7,11.5
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.7,18.8,18.2,162.7,164.5,149.9,141.3,142.1,135.8,21.4,22.4,14.1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.5,18.6,18,161,162.7,154.1,144.8,145.9,140.4,16.2,16.8,13.7
30人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,18.5,18.7,17.9,164.4,166.9,155,146.3,147.8,140.7,18.1,19.1,14.3
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.7,18.8,18,162.6,164.3,155.8,148.5,149.5,144.3,14.1,14.8,11.5
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,18.4,18.5,17.9,158.2,160.3,147.4,142.4,143.5,136.4,15.8,16.8,11
30人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,18,18.1,17.5,153.6,156.4,139,135.2,136.9,126.1,18.4,19.5,12.9
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,1月,17,17.1,16.3,147.7,149.9,133.7,127.5,128.8,119.2,20.2,21.1,14.5
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,2月,17.6,17.8,16.5,157.4,160.8,135.5,133.4,135.7,118.9,24,25.1,16.6
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,3月,18.1,18.3,16.9,161.2,164.4,140.2,136.9,139.3,121,24.3,25.1,19.2
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,4月,17.4,17.3,17.8,148.6,149.7,141.9,131,131.6,127.7,17.6,18.1,14.2
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,5月,17.7,17.8,17.2,151.2,153.8,136.6,132.3,133.9,123.4,18.9,19.9,13.2
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,7月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,8月,17.7,17.8,17.2,145.6,148.1,133.7,131.9,133.6,123.6,13.7,14.5,10.1
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,9月,17.3,17.5,16.6,147.7,151.2,131.5,128.4,130.4,119.2,19.3,20.8,12.3
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,10月,19.5,19.7,18.8,165.6,169.2,148.8,144.6,146.6,135.3,21,22.6,13.5
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,11月,18.2,18.4,17.6,152.6,155.9,137.6,136,138.1,126.3,16.6,17.8,11.3
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,12月,17.8,17.9,17.4,145.1,147.7,132.6,132.9,134.6,124.6,12.2,13.1,8
30人以上,G 情報通信業,平成26,2014,年平均,19,19.2,18.1,164.2,167.9,152.3,143.3,146,134.7,20.9,21.9,17.6
30人以上,G 情報通信業,平成27,2015,年平均,18.8,19.1,17.8,162.7,167.6,147.8,142.6,145.9,132.6,20.1,21.7,15.2
30人以上,G 情報通信業,平成28,2016,年平均,18.8,19,18,162.1,166,149.5,142.7,145.4,133.9,19.4,20.6,15.6
30人以上,G 情報通信業,平成29,2017,年平均,18.9,19.1,18.1,161.4,165.2,149.8,143.9,146.6,135.6,17.5,18.6,14.2
30人以上,G 情報通信業,平成30,2018,年平均,18.7,18.9,18.2,157.4,160.7,148.5,142.5,145.3,135,14.9,15.4,13.5
30人以上,G 情報通信業,平成31・令和元,2019,年平均,18.6,18.8,18,158.4,161.8,148.7,141.4,143.9,134.1,17,17.9,14.6
30人以上,G 情報通信業,平成31,2019,1月,17.1,17.3,16.4,145.9,149.4,135.1,130.9,133.8,121.9,15,15.6,13.2
30人以上,G 情報通信業,平成31,2019,2月,18,18.2,17.4,154.1,157.5,143.2,137.7,140.3,129.5,16.4,17.2,13.7
30人以上,G 情報通信業,平成31,2019,3月,18.6,18.9,17.8,159.2,163,147.3,142,145,132.4,17.2,18,14.9
30人以上,G 情報通信業,平成31,2019,4月,19.2,19.4,18.7,165.2,168.3,155.6,147.9,150.5,140,17.3,17.8,15.6
30人以上,G 情報通信業,令和元,2019,5月,18.1,18.3,17.4,154.3,157.6,144.5,138.6,141.3,130.5,15.7,16.3,14
30人以上,G 情報通信業,令和元,2019,6月,18.6,18.8,18.1,158.9,162.1,150.1,141.6,143.8,135.4,17.3,18.3,14.7
30人以上,G 情報通信業,令和元,2019,7月,19.8,20,19.3,168.2,171.7,158.7,150.2,152.6,143.6,18,19.1,15.1
30人以上,G 情報通信業,令和元,2019,8月,18.7,18.9,18.3,158.9,161.8,150.7,142.1,144,136.6,16.8,17.8,14.1
30人以上,G 情報通信業,令和元,2019,9月,17.6,17.8,17.2,151.4,154.2,143.2,133.5,135.4,128,17.9,18.8,15.2
30人以上,G 情報通信業,令和元,2019,10月,19,19.3,18.3,163,166.8,152,144.3,147,136.5,18.7,19.8,15.5
30人以上,G 情報通信業,令和元,2019,11月,19,19.2,18.4,161.6,165.1,151.7,144.4,146.9,137.2,17.2,18.2,14.5
30人以上,G 情報通信業,令和元,2019,12月,18.8,19,18.2,160,163.6,149.6,143.1,145.8,135.3,16.9,17.8,14.3
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,18.9,19.1,18.2,164.8,171.3,137.4,144.3,148.8,125.4,20.5,22.5,12
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,18.9,19.2,17.9,166.7,172.3,145,146.9,150.4,133.3,19.8,21.9,11.7
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,18.9,19.2,18,165.5,171.3,143.5,146.9,150.4,133.6,18.6,20.9,9.9
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.2,19.6,18,164.8,170.6,143.1,146.8,150.4,133.2,18,20.2,9.9
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,18.9,19.4,17.1,157.7,164.7,131.5,139.5,144.3,121.5,18.2,20.4,10
30人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,18.5,19,16.8,159.1,167.8,132.1,138.1,143.5,121.4,21,24.3,10.7
30人以上,"H 運輸業,郵便業",平成31,2019,1月,17.7,18.2,16.1,152.8,161.4,128.7,133.1,138.6,117.7,19.7,22.8,11
30人以上,"H 運輸業,郵便業",平成31,2019,2月,18.2,18.8,16.4,158.3,167.4,129.7,136.6,142.2,119,21.7,25.2,10.7
30人以上,"H 運輸業,郵便業",平成31,2019,3月,18.3,18.8,16.5,159,168,128.5,137,142.4,118.7,22,25.6,9.8
30人以上,"H 運輸業,郵便業",平成31,2019,4月,18.6,19.3,16.8,161.7,171.2,132.5,138.9,144.7,121,22.8,26.5,11.5
30人以上,"H 運輸業,郵便業",令和元,2019,5月,18.2,18.8,16.5,157.2,165.4,130.8,136.2,141.2,120,21,24.2,10.8
30人以上,"H 運輸業,郵便業",令和元,2019,6月,18.9,19.5,17.2,160.7,169.6,133.8,140.1,145.4,123.9,20.6,24.2,9.9
30人以上,"H 運輸業,郵便業",令和元,2019,7月,19,19.4,17.7,161.4,168.6,138.2,141.9,146.2,127.9,19.5,22.4,10.3
30人以上,"H 運輸業,郵便業",令和元,2019,8月,18.6,19.1,17.1,159.5,167,134.9,139.7,144.3,124.6,19.8,22.7,10.3
30人以上,"H 運輸業,郵便業",令和元,2019,9月,18.1,18.7,16.2,155.9,164.8,127.8,135.4,141.1,117.5,20.5,23.7,10.3
30人以上,"H 運輸業,郵便業",令和元,2019,10月,18.7,19.2,17.2,160.5,168.6,136.5,139,144.1,123.8,21.5,24.5,12.7
30人以上,"H 運輸業,郵便業",令和元,2019,11月,18.8,19.5,16.9,160.6,170.2,131,139.6,145.6,121,21,24.6,10
30人以上,"H 運輸業,郵便業",令和元,2019,12月,18.7,19.3,16.8,161.6,170.9,133.2,139.6,145.4,122,22,25.5,11.2
30人以上,"I 卸売業,小売業",平成26,2014,年平均,19,19.4,18.4,146.5,157.2,132.6,137.6,146.3,126.3,8.9,10.9,6.3
30人以上,"I 卸売業,小売業",平成27,2015,年平均,18.6,19.2,17.8,146.1,157,130.9,136,144.6,124,10.1,12.4,6.9
30人以上,"I 卸売業,小売業",平成28,2016,年平均,18.6,19.2,17.7,143.1,153.5,128.6,133.9,142.4,122.1,9.2,11.1,6.5
30人以上,"I 卸売業,小売業",平成29,2017,年平均,18.6,19.2,17.7,145.9,156.2,131.4,137,145.4,125.1,8.9,10.8,6.3
30人以上,"I 卸売業,小売業",平成30,2018,年平均,18.6,19.1,17.9,146.1,155.8,132,137.1,145.2,125.2,9,10.6,6.8
30人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,18,18.5,17.2,142.2,152.7,127.2,132.4,141,120.2,9.8,11.7,7
30人以上,"I 卸売業,小売業",平成31,2019,1月,17.1,17.5,16.6,134.6,144.1,122.1,125.3,132.7,115.5,9.3,11.4,6.6
30人以上,"I 卸売業,小売業",平成31,2019,2月,17.6,18.1,16.9,137.4,148.3,122.9,128.1,136.8,116.6,9.3,11.5,6.3
30人以上,"I 卸売業,小売業",平成31,2019,3月,17.8,18.4,16.9,140.7,152,124.8,131,140.3,117.9,9.7,11.7,6.9
30人以上,"I 卸売業,小売業",平成31,2019,4月,18.4,19,17.4,145.5,157.2,128.7,135.1,144.8,121.1,10.4,12.4,7.6
30人以上,"I 卸売業,小売業",令和元,2019,5月,17.8,18.2,17.3,140.4,149.7,127.2,130.6,138,120.1,9.8,11.7,7.1
30人以上,"I 卸売業,小売業",令和元,2019,6月,18.3,18.8,17.6,144.9,155,130.5,135.2,143.3,123.6,9.7,11.7,6.9
30人以上,"I 卸売業,小売業",令和元,2019,7月,18.8,19.6,17.9,148.9,161.1,132,139.1,149.2,125.2,9.8,11.9,6.8
30人以上,"I 卸売業,小売業",令和元,2019,8月,17.7,18.1,17.1,140.4,150,126.9,130.9,138.7,120,9.5,11.3,6.9
30人以上,"I 卸売業,小売業",令和元,2019,9月,17.5,18,16.9,139.4,149,125.9,129.9,137.7,118.9,9.5,11.3,7
30人以上,"I 卸売業,小売業",令和元,2019,10月,18.2,18.8,17.4,145,155.6,129.9,134.7,143.5,122.2,10.3,12.1,7.7
30人以上,"I 卸売業,小売業",令和元,2019,11月,18.3,19,17.4,146.1,157.6,129.1,135.8,145.4,121.7,10.3,12.2,7.4
30人以上,"I 卸売業,小売業",令和元,2019,12月,18,18.5,17.2,142,152.9,126.7,132.4,141.4,119.7,9.6,11.5,7
30人以上,"J 金融業,保険業",平成26,2014,年平均,18.8,19.4,18.1,154.9,164.5,144.1,136.9,143.7,129.3,18,20.8,14.8
30人以上,"J 金融業,保険業",平成27,2015,年平均,18.3,18.9,17.6,153.8,165.3,140,133.8,140.5,125.8,20,24.8,14.2
30人以上,"J 金融業,保険業",平成28,2016,年平均,18.3,18.9,17.6,153.1,164.8,139.5,133.8,140.9,125.6,19.3,23.9,13.9
30人以上,"J 金融業,保険業",平成29,2017,年平均,18.5,19,17.8,153.3,164,140.5,134.8,141.2,127.1,18.5,22.8,13.4
30人以上,"J 金融業,保険業",平成30,2018,年平均,18.7,19.3,18.1,152.7,162.1,142.2,135.9,142.5,128.5,16.8,19.6,13.7
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,18.2,18.6,17.8,149.2,156.4,140.9,131.2,135.7,126,18,20.7,14.9
30人以上,"J 金融業,保険業",平成31,2019,1月,17.3,17.7,16.8,139.4,145,132.7,123.5,127.8,118.5,15.9,17.2,14.2
30人以上,"J 金融業,保険業",平成31,2019,2月,17.5,17.9,17,140.6,146.5,133.6,124.7,129.1,119.4,15.9,17.4,14.2
30人以上,"J 金融業,保険業",平成31,2019,3月,18.1,18.5,17.6,146.8,152.1,140.4,129.4,133.3,124.7,17.4,18.8,15.7
30人以上,"J 金融業,保険業",平成31,2019,4月,18.4,19,17.8,151.6,157.9,144.3,133.5,138.1,128.1,18.1,19.8,16.2
30人以上,"J 金融業,保険業",令和元,2019,5月,17.7,18.2,17.2,145.5,151.6,138.6,128.5,132.7,123.6,17,18.9,15
30人以上,"J 金融業,保険業",令和元,2019,6月,18.2,18.7,17.7,150.8,159.8,141.2,132.1,137.3,126.5,18.7,22.5,14.7
30人以上,"J 金融業,保険業",令和元,2019,7月,19.7,20.1,19.3,161.3,170.7,151.1,142,147.6,135.9,19.3,23.1,15.2
30人以上,"J 金融業,保険業",令和元,2019,8月,18.6,18.8,18.4,152.2,159.8,143.8,133.3,137.2,129.1,18.9,22.6,14.7
30人以上,"J 金融業,保険業",令和元,2019,9月,17.5,17.7,17.2,143.5,151.5,135,125.4,129.7,120.9,18.1,21.8,14.1
30人以上,"J 金融業,保険業",令和元,2019,10月,18.7,19.1,18.2,153,162.3,142.9,134.3,140.2,127.9,18.7,22.1,15
30人以上,"J 金融業,保険業",令和元,2019,11月,18.5,18.9,18.2,152.8,161,144,133.3,137.8,128.5,19.5,23.2,15.5
30人以上,"J 金融業,保険業",令和元,2019,12月,18.6,18.9,18.3,151.8,160,142.8,133.7,138.4,128.6,18.1,21.6,14.2
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19,19.4,18.2,149.9,156.4,137.6,137.6,143,127.5,12.3,13.4,10.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,18.9,19.5,17.8,151.3,160.5,134.2,136.8,144.2,123.1,14.5,16.3,11.1
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,18.8,19.3,17.7,151.1,159.8,135.1,137.1,144.2,124.1,14,15.6,11
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19,19.6,17.9,153.6,162.6,137.1,140.3,147.6,126.9,13.3,15,10.2
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,18.8,19.3,17.8,152.9,161.6,137.3,138.2,145.1,125.9,14.7,16.5,11.4
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,18.4,18.8,17.7,148.8,155.1,137.5,134,138.3,126.4,14.8,16.8,11.1
30人以上,"K 不動産業,物品賃貸業",平成31,2019,1月,17.3,17.7,16.6,140.6,146.8,128.8,127.2,131.6,118.8,13.4,15.2,10
30人以上,"K 不動産業,物品賃貸業",平成31,2019,2月,17.8,18.1,17.1,143.2,149.3,131.9,129.8,134,122.1,13.4,15.3,9.8
30人以上,"K 不動産業,物品賃貸業",平成31,2019,3月,18.6,19,17.9,151.9,158.7,139.6,136.6,141.6,127.4,15.3,17.1,12.2
30人以上,"K 不動産業,物品賃貸業",平成31,2019,4月,18.9,19.3,18.2,154.4,160.7,143.2,138.4,143,130.3,16,17.7,12.9
30人以上,"K 不動産業,物品賃貸業",令和元,2019,5月,18,18.4,17.4,147.3,153.4,136.3,132.2,136.5,124.4,15.1,16.9,11.9
30人以上,"K 不動産業,物品賃貸業",令和元,2019,6月,18.6,19,18,151.3,157.7,139.6,136.1,140.4,128.3,15.2,17.3,11.3
30人以上,"K 不動産業,物品賃貸業",令和元,2019,7月,19.4,19.8,18.6,155.4,162.4,143,140.3,145.1,131.7,15.1,17.3,11.3
30人以上,"K 不動産業,物品賃貸業",令和元,2019,8月,18.3,18.7,17.6,146.9,152.8,136.3,133,136.8,126.2,13.9,16,10.1
30人以上,"K 不動産業,物品賃貸業",令和元,2019,9月,18,18.4,17.4,145.8,151.9,135.1,131.6,135.4,124.9,14.2,16.5,10.2
30人以上,"K 不動産業,物品賃貸業",令和元,2019,10月,18.5,18.9,17.8,149.4,156.2,137.6,133.4,137.5,126.3,16,18.7,11.3
30人以上,"K 不動産業,物品賃貸業",令和元,2019,11月,18.7,19.1,18,151.6,158.3,139.8,136,140.3,128.3,15.6,18,11.5
30人以上,"K 不動産業,物品賃貸業",令和元,2019,12月,18.3,18.7,17.6,147,152.6,137.4,133.2,136.9,126.9,13.8,15.7,10.5
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.6,19.9,18.7,169.5,174.3,156.1,146,148.5,139,23.5,25.8,17.1
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.6,19,17.5,155.5,160.3,143.9,137.9,141.3,129.7,17.6,19,14.2
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,18.6,19,17.6,154.3,158.6,143.2,137.4,140.6,129,16.9,18,14.2
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.6,19,17.6,155.6,160.1,144.5,138.4,141.7,130.2,17.2,18.4,14.3
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,18.4,18.9,17.4,153.9,159.9,140.7,137.9,142.5,127.9,16,17.4,12.8
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,18.3,18.7,17.5,152.8,157.7,142.5,136.2,139.8,128.5,16.6,17.9,14
