事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"C 鉱業,採石業,砂利採取業",平成26,2014,年平均,19.1,157.9,139,18.9,16.2,115.6,108.2,7.4
30人以上,"C 鉱業,採石業,砂利採取業",平成27,2015,年平均,－,－,－,－,－,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",平成28,2016,年平均,－,－,－,－,－,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",平成29,2017,年平均,－,－,－,－,－,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,年平均,18.8,154.8,135.1,19.7,12.1,82.9,82.5,0.4
30人以上,"C 鉱業,採石業,砂利採取業",平成31・令和元,2019,年平均,18.6,154.8,136,18.8,17.8,129.2,129,0.2
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,1月,18,147.6,128.1,19.5,17.1,114.5,114.5,－
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,2月,18.2,153.6,133.9,19.7,16.2,114,114,－
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,3月,19.1,171.2,149.9,21.3,17.7,133,131.2,1.8
30人以上,"C 鉱業,採石業,砂利採取業",平成31,2019,4月,18.8,157.2,138.5,18.7,18.7,138.7,138.7,－
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,5月,18.7,154.5,136.6,17.9,18.4,137.3,137.3,－
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,7月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,8月,18.7,152.3,135.3,17,19,138,138,－
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,9月,17,140.4,122.3,18.1,15.8,117.4,117.4,－
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,10月,18.7,153.2,133.6,19.6,17.5,129.5,129.5,－
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,11月,18.6,153.8,135.4,18.4,18.5,123.8,123.8,－
30人以上,"C 鉱業,採石業,砂利採取業",令和元,2019,12月,18.5,150.4,133.2,17.2,18.5,135.6,135.6,－
30人以上,D 建設業,平成26,2014,年平均,20.5,177.5,153.1,24.4,16.4,118.9,116.4,2.5
30人以上,D 建設業,平成27,2015,年平均,20.1,176.8,154.1,22.7,14.7,100.8,96.7,4.1
30人以上,D 建設業,平成28,2016,年平均,20.4,178.7,158,20.7,14.8,101.7,97.4,4.3
30人以上,D 建設業,平成29,2017,年平均,20.3,180.4,156.6,23.8,15.1,99.8,96.5,3.3
30人以上,D 建設業,平成30,2018,年平均,20.6,182.8,156.7,26.1,10.3,63.6,62.2,1.4
30人以上,D 建設業,平成31・令和元,2019,年平均,19.8,173.3,147.4,25.9,12.3,83.2,79.4,3.8
30人以上,D 建設業,平成31,2019,1月,18.3,157.4,133.4,24,11.2,76.8,73.9,2.9
30人以上,D 建設業,平成31,2019,2月,19.9,173.4,147.3,26.1,11.5,80.1,77.4,2.7
30人以上,D 建設業,平成31,2019,3月,19.9,173.3,145.8,27.5,13.1,91.7,88.5,3.2
30人以上,D 建設業,平成31,2019,4月,21.2,187.9,156,31.9,12.6,76.6,75.2,1.4
30人以上,D 建設業,令和元,2019,5月,19.3,168.9,141.7,27.2,11.9,75.4,71.6,3.8
30人以上,D 建設業,令和元,2019,6月,20.3,176.3,151.1,25.2,13.5,85.7,82,3.7
30人以上,D 建設業,令和元,2019,7月,21.1,183.7,158,25.7,12.6,83.9,80.4,3.5
30人以上,D 建設業,令和元,2019,8月,19.8,174.8,150.4,24.4,13.3,85.7,82.3,3.4
30人以上,D 建設業,令和元,2019,9月,19.1,166.2,141.3,24.9,11.9,83.2,76.3,6.9
30人以上,D 建設業,令和元,2019,10月,19,169.6,144.6,25,11.8,84,79.5,4.5
30人以上,D 建設業,令和元,2019,11月,20.3,178.6,152.8,25.8,11.7,86.4,82,4.4
30人以上,D 建設業,令和元,2019,12月,19.6,170.4,146.7,23.7,12.6,91.3,86,5.3
30人以上,E 製造業,平成26,2014,年平均,18.9,159,145.1,13.9,17.2,127.7,116.3,11.4
30人以上,E 製造業,平成27,2015,年平均,18.9,160.2,146.5,13.7,15.7,107.9,103.4,4.5
30人以上,E 製造業,平成28,2016,年平均,18.9,159.6,146.4,13.2,15.7,107.6,103,4.6
30人以上,E 製造業,平成29,2017,年平均,19.1,160.8,147.4,13.4,15.4,105.2,101.5,3.7
30人以上,E 製造業,平成30,2018,年平均,19,162.5,147.3,15.2,16,113,107.9,5.1
30人以上,E 製造業,平成31・令和元,2019,年平均,18.6,157.9,143.5,14.4,17,124.3,117,7.3
30人以上,E 製造業,平成31,2019,1月,16.8,145.2,131.5,13.7,15.4,113.5,104.7,8.8
30人以上,E 製造業,平成31,2019,2月,18.3,157.5,141.5,16,16.3,117.9,110.9,7
30人以上,E 製造業,平成31,2019,3月,18.6,159,143.2,15.8,16.7,123.1,115.3,7.8
30人以上,E 製造業,平成31,2019,4月,19.2,163.3,147.3,16,17.4,130.1,120.3,9.8
30人以上,E 製造業,令和元,2019,5月,17.9,152.4,138,14.4,16.1,117,109.9,7.1
30人以上,E 製造業,令和元,2019,6月,19.1,161.6,147.6,14,17.4,127.8,121,6.8
30人以上,E 製造業,令和元,2019,7月,19.6,165.4,151.5,13.9,17.6,130.7,122.7,8
30人以上,E 製造業,令和元,2019,8月,18.5,157,143.1,13.9,17.7,128.7,122.1,6.6
30人以上,E 製造業,令和元,2019,9月,18,152.7,138.9,13.8,16.5,118.3,113.3,5
30人以上,E 製造業,令和元,2019,10月,18.7,157.8,144.3,13.5,17.3,129.1,121.9,7.2
30人以上,E 製造業,令和元,2019,11月,19.2,162,148.4,13.6,17.8,131.3,124.6,6.7
30人以上,E 製造業,令和元,2019,12月,18.9,160.4,146.2,14.2,17.6,126.9,120,6.9
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.8,165.1,142.1,23,17.3,131.5,130.8,0.7
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.5,161.6,145.2,16.4,14.4,120.3,119.7,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,18.6,165.2,146.7,18.5,14.9,127.4,126.6,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.7,163.2,148.8,14.4,15.9,138.4,136.2,2.2
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,18.5,159.4,143.2,16.2,15.9,104.2,103.3,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,18.1,155.1,136.2,18.9,14.9,96.6,95.9,0.7
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,1月,17,149.1,128.4,20.7,14,87.5,87.3,0.2
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,2月,17.7,159,134.4,24.6,14.5,93.8,93.6,0.2
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,3月,18.2,162.8,137.9,24.9,14.5,94.1,93.8,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成31,2019,4月,17.5,149.9,131.9,18,15.3,99.2,98.3,0.9
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,5月,17.8,152.9,133.5,19.4,13.8,89.8,89.1,0.7
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,7月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,8月,17.8,147,132.9,14.1,14.4,92.3,91.7,0.6
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,9月,17.4,149.2,129.4,19.8,14,90.5,89.7,0.8
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,10月,19.6,167.2,145.7,21.5,16.1,103.3,102,1.3
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,11月,18.3,154.1,137,17.1,15.2,97.9,97.1,0.8
30人以上,F 電気・ガス・熱供給・水道業,令和元,2019,12月,17.9,146.6,134,12.6,15.1,97,96.3,0.7
30人以上,G 情報通信業,平成26,2014,年平均,19.1,165.8,144.6,21.2,13.3,94.8,87.3,7.5
30人以上,G 情報通信業,平成27,2015,年平均,19,165.3,144.6,20.7,13.7,95,91.2,3.8
30人以上,G 情報通信業,平成28,2016,年平均,18.9,164.3,144.4,19.9,12.8,83.2,80.6,2.6
30人以上,G 情報通信業,平成29,2017,年平均,19,163.5,145.6,17.9,13.2,85,82.9,2.1
30人以上,G 情報通信業,平成30,2018,年平均,18.9,159.9,144.6,15.3,12.6,83.5,80.9,2.6
30人以上,G 情報通信業,平成31・令和元,2019,年平均,18.7,160.2,142.8,17.4,12.6,82.6,80.2,2.4
30人以上,G 情報通信業,平成31,2019,1月,17.2,147.5,132.2,15.3,12,79.8,77.2,2.6
30人以上,G 情報通信業,平成31,2019,2月,18.2,155.8,139.1,16.7,12.2,79.5,77.2,2.3
30人以上,G 情報通信業,平成31,2019,3月,18.8,161.1,143.5,17.6,12.2,79.5,77,2.5
30人以上,G 情報通信業,平成31,2019,4月,19.4,167,149.4,17.6,12.4,81.8,79.5,2.3
30人以上,G 情報通信業,令和元,2019,5月,18.2,155.8,139.8,16,11.9,77.2,75.2,2
30人以上,G 情報通信業,令和元,2019,6月,18.7,160.7,143,17.7,13.1,85.1,82.9,2.2
30人以上,G 情報通信業,令和元,2019,7月,20,170.1,151.7,18.4,13.6,89.2,86.7,2.5
30人以上,G 情報通信業,令和元,2019,8月,18.9,160.8,143.6,17.2,12.4,80.1,77.9,2.2
30人以上,G 情報通信業,令和元,2019,9月,17.8,152.9,134.7,18.2,12.5,84.3,81.7,2.6
30人以上,G 情報通信業,令和元,2019,10月,19.2,164.7,145.7,19,12.9,84.1,81.4,2.7
30人以上,G 情報通信業,令和元,2019,11月,19.2,163.6,146,17.6,13.1,85.2,82.9,2.3
30人以上,G 情報通信業,令和元,2019,12月,19,161.9,144.6,17.3,12.7,83.2,81,2.2
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,19.4,177.3,154.6,22.7,16.8,105.7,95.5,10.2
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.4,173.2,152.4,20.8,15.1,110.9,99.3,11.6
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,19.3,171.4,152,19.4,15.5,114.4,102.4,12
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.6,169.5,151,18.5,16.3,122.5,109,13.5
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,19.6,166.8,147.2,19.6,14.8,104.2,94.5,9.7
30人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,19.2,168,145.1,22.9,13.9,102,93,9
30人以上,"H 運輸業,郵便業",平成31,2019,1月,18.3,161.2,139.7,21.5,13.6,96.7,88.9,7.8
30人以上,"H 運輸業,郵便業",平成31,2019,2月,18.8,165.9,142.5,23.4,14.2,102.8,93.7,9.1
30人以上,"H 運輸業,郵便業",平成31,2019,3月,19,167.6,143.7,23.9,13.9,103.5,93.9,9.6
30人以上,"H 運輸業,郵便業",平成31,2019,4月,19.3,170.1,145.3,24.8,14.2,104.8,95.5,9.3
30人以上,"H 運輸業,郵便業",令和元,2019,5月,18.8,165.1,142.3,22.8,14,102.9,94,8.9
30人以上,"H 運輸業,郵便業",令和元,2019,6月,19.6,170.2,147.6,22.6,14.6,100.8,92.6,8.2
30人以上,"H 運輸業,郵便業",令和元,2019,7月,19.9,172.4,150.8,21.6,13.9,99.7,91.9,7.8
30人以上,"H 運輸業,郵便業",令和元,2019,8月,19.6,170.6,148.7,21.9,12.8,95.3,87.5,7.8
30人以上,"H 運輸業,郵便業",令和元,2019,9月,18.9,165.3,142.8,22.5,13.2,98.8,90.3,8.5
30人以上,"H 運輸業,郵便業",令和元,2019,10月,19.4,169.2,145.9,23.3,13.8,102.3,92.4,9.9
30人以上,"H 運輸業,郵便業",令和元,2019,11月,19.5,169.2,146.4,22.8,14.4,104.5,94.8,9.7
30人以上,"H 運輸業,郵便業",令和元,2019,12月,19.2,168.7,145.2,23.5,14.8,113.4,101.8,11.6
30人以上,"I 卸売業,小売業",平成26,2014,年平均,19.8,162.1,151.1,11,16.5,97.9,95.6,2.3
30人以上,"I 卸売業,小売業",平成27,2015,年平均,19.4,161.8,149.4,12.4,16.2,99.2,96.1,3.1
30人以上,"I 卸売業,小売業",平成28,2016,年平均,19.4,158.1,146.9,11.2,16.1,98.9,95.6,3.3
30人以上,"I 卸売業,小売業",平成29,2017,年平均,19.4,160.5,149.8,10.7,15.8,98.1,95,3.1
30人以上,"I 卸売業,小売業",平成30,2018,年平均,19.3,158.9,148.3,10.6,16,97.6,94.6,3
30人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,18.7,154.7,143.5,11.2,15.5,97.8,93,4.8
30人以上,"I 卸売業,小売業",平成31,2019,1月,17.5,146,135.3,10.7,15.6,95.8,91.1,4.7
30人以上,"I 卸売業,小売業",平成31,2019,2月,18.2,150.3,139.5,10.8,15.4,94.2,90,4.2
30人以上,"I 卸売業,小売業",平成31,2019,3月,18.6,154,142.8,11.2,15.1,95.4,91,4.4
30人以上,"I 卸売業,小売業",平成31,2019,4月,19.1,158.2,146.2,12,15.9,100,95.1,4.9
30人以上,"I 卸売業,小売業",令和元,2019,5月,18.3,151.2,140.2,11,15.8,100.2,95.1,5.1
30人以上,"I 卸売業,小売業",令和元,2019,6月,19,157.1,146.1,11,15.8,100.1,95.1,5
30人以上,"I 卸売業,小売業",令和元,2019,7月,19.8,163.8,152.1,11.7,15.3,91.6,89.3,2.3
30人以上,"I 卸売業,小売業",令和元,2019,8月,18.3,152.2,141.5,10.7,15.4,99,93.8,5.2
30人以上,"I 卸売業,小売業",令和元,2019,9月,18.2,150.9,140.1,10.8,15.4,99.5,94.4,5.1
30人以上,"I 卸売業,小売業",令和元,2019,10月,19,157.7,146.1,11.6,15.4,99.5,93.9,5.6
30人以上,"I 卸売業,小売業",令和元,2019,11月,19.2,159.5,147.8,11.7,15.3,98,92.6,5.4
30人以上,"I 卸売業,小売業",令和元,2019,12月,18.7,154.6,143.7,10.9,15.5,99.7,94.3,5.4
30人以上,"J 金融業,保険業",平成26,2014,年平均,19.1,160.2,140.8,19.4,15.9,104.1,99.5,4.6
30人以上,"J 金融業,保険業",平成27,2015,年平均,18.7,159.2,137.6,21.6,14.7,93.7,91.8,1.9
30人以上,"J 金融業,保険業",平成28,2016,年平均,18.6,158.7,137.8,20.9,14.5,90.9,89.8,1.1
30人以上,"J 金融業,保険業",平成29,2017,年平均,18.8,158.6,138.5,20.1,14.9,94.8,93.9,0.9
30人以上,"J 金融業,保険業",平成30,2018,年平均,19,156.9,138.9,18,15.3,100,98.2,1.8
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,18.4,151.4,132.8,18.6,15.6,97.9,95.2,2.7
30人以上,"J 金融業,保険業",平成31,2019,1月,17.4,140.9,124.6,16.3,14.6,92,89.4,2.6
30人以上,"J 金融業,保険業",平成31,2019,2月,17.6,142.2,125.8,16.4,15.2,95.8,93,2.8
30人以上,"J 金融業,保険業",平成31,2019,3月,18.2,148.3,130.5,17.8,15.1,99.7,96.3,3.4
30人以上,"J 金融業,保険業",平成31,2019,4月,18.5,153.4,134.7,18.7,15.6,99.2,96.3,2.9
30人以上,"J 金融業,保険業",令和元,2019,5月,17.8,147.1,129.6,17.5,15.2,97,94.4,2.6
30人以上,"J 金融業,保険業",令和元,2019,6月,18.4,153.7,134.1,19.6,15.6,97.5,94.8,2.7
30人以上,"J 金融業,保険業",令和元,2019,7月,19.9,164.3,144.1,20.2,16.6,104,101.5,2.5
30人以上,"J 金融業,保険業",令和元,2019,8月,18.7,154.9,135.2,19.7,16,98.5,95.9,2.6
30人以上,"J 金融業,保険業",令和元,2019,9月,17.6,146.2,127.3,18.9,15.1,92.9,90.3,2.6
30人以上,"J 金融業,保険業",令和元,2019,10月,18.8,155.8,136.3,19.5,15.6,96.3,93.7,2.6
30人以上,"J 金融業,保険業",令和元,2019,11月,18.7,155.8,135.4,20.4,15.8,98.3,95.4,2.9
30人以上,"J 金融業,保険業",令和元,2019,12月,18.7,154.4,135.5,18.9,16.2,101.8,99.2,2.6
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.4,160.9,146.9,14,16.8,91.5,88.3,3.2
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19.5,164,147.5,16.5,15.7,84.7,80.8,3.9
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,19.5,163.5,147.6,15.9,15,84.7,80.9,3.8
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19.5,163.5,148.6,14.9,15.4,85.1,83.1,2
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,19.2,162.7,146.2,16.5,15.1,79.1,78,1.1
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,18.9,159.9,143.1,16.8,15,79.3,77.2,2.1
30人以上,"K 不動産業,物品賃貸業",平成31,2019,1月,17.9,150.8,135.5,15.3,13.9,73.1,72,1.1
30人以上,"K 不動産業,物品賃貸業",平成31,2019,2月,18.2,152.8,137.6,15.2,14.7,78.9,77.7,1.2
30人以上,"K 不動産業,物品賃貸業",平成31,2019,3月,19,161.6,144.3,17.3,15.8,81.8,80.9,0.9
30人以上,"K 不動産業,物品賃貸業",平成31,2019,4月,19.4,165.6,147.4,18.2,15.2,80.5,79.3,1.2
30人以上,"K 不動産業,物品賃貸業",令和元,2019,5月,18.6,158.2,140.9,17.3,14.6,75.9,74.7,1.2
30人以上,"K 不動産業,物品賃貸業",令和元,2019,6月,19.2,163.5,146.2,17.3,15.3,78.7,76.2,2.5
30人以上,"K 不動産業,物品賃貸業",令和元,2019,7月,20,167.5,150.3,17.2,15.6,81.4,79.2,2.2
30人以上,"K 不動産業,物品賃貸業",令和元,2019,8月,18.8,158.1,142.2,15.9,15.3,81.1,78.9,2.2
30人以上,"K 不動産業,物品賃貸業",令和元,2019,9月,18.5,156.3,140.2,16.1,15,79.2,77.2,2
30人以上,"K 不動産業,物品賃貸業",令和元,2019,10月,19.2,162.2,144.2,18,14.7,77.4,72.6,4.8
30人以上,"K 不動産業,物品賃貸業",令和元,2019,11月,19.3,163.9,146,17.9,15.2,81.4,78.9,2.5
30人以上,"K 不動産業,物品賃貸業",令和元,2019,12月,18.9,158.7,142.9,15.8,15.1,81.2,78.9,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.7,170.9,147,23.9,14.7,105,101.1,3.9
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.8,158.3,140.1,18.2,13,89.6,86.6,3
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,18.9,156.9,139.4,17.5,13.3,92.4,90.1,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.9,159.2,141.1,18.1,14.6,108.7,103.7,5
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,19,160.7,143.5,17.2,11.6,77.5,75.2,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,18.8,157.3,139.8,17.5,12,84.2,81.3,2.9
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,1月,17.2,145.8,129.4,16.4,10.5,74.1,71.6,2.5
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,2月,18.6,156.7,138.4,18.3,12.3,85.4,82.3,3.1
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,3月,19,158.4,140.5,17.9,12.6,87.5,84.3,3.2
30人以上,"L 学術研究,専門・技術サービス業",平成31,2019,4月,19.2,160.9,143.3,17.6,12,84.5,80.8,3.7
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,5月,18.6,157,138.4,18.6,11.7,81.8,78.2,3.6
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,6月,19.2,160.3,143,17.3,12.6,88.8,86.1,2.7
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,7月,20,166.2,150.3,15.9,13.1,92,89.5,2.5
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,8月,18.6,154.4,139.1,15.3,11.9,84,81.4,2.6
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,9月,17.9,150.4,133.3,17.1,11.3,79.6,76.9,2.7
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,10月,19.4,164.1,144.7,19.4,12,84.2,81.3,2.9
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,11月,19,159.2,140.8,18.4,12,85.3,82.3,3
30人以上,"L 学術研究,専門・技術サービス業",令和元,2019,12月,18.4,154.8,136.7,18.1,11.9,83.3,80.4,2.9
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,20.7,176.8,158.8,18,14.6,85.4,82.9,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,20.8,178.4,163.8,14.6,13.3,75.7,73.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,20.8,178.6,163,15.6,13.2,76.7,74.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,20.4,178.3,158.2,20.1,13.5,77.8,75.4,2.4
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,20.2,178.9,160.5,18.4,13.3,77.8,74.9,2.9
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,19.8,176.8,159,17.8,12.1,71.3,68,3.3
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,1月,19.8,179.2,160.9,18.3,11.7,70.8,66.5,4.3
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,2月,19.4,173.1,156,17.1,11.7,70.7,66.3,4.4
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,3月,19.6,173.3,155.6,17.7,12.3,74.5,70.6,3.9
30人以上,"M 宿泊業,飲食サービス業",平成31,2019,4月,20.2,179.5,162.3,17.2,12.3,72.3,68.9,3.4
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,5月,20.1,180.5,162.5,18,12.3,73,69.7,3.3
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,6月,20.3,181.6,162.7,18.9,12.3,71.1,68.1,3
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,7月,20.3,177.5,160.1,17.4,12.6,73.7,70.8,2.9
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,8月,20.3,180.9,163.8,17.1,12.2,72.4,69.3,3.1
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,9月,19.7,177.1,158.8,18.3,11.7,68.9,65.7,3.2
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,10月,20,176.6,159.1,17.5,11.8,67.4,64.9,2.5
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,11月,20.3,182,162.7,19.3,12,69.3,66.4,2.9
30人以上,"M 宿泊業,飲食サービス業",令和元,2019,12月,18.2,162.9,145.6,17.3,12.2,71.8,68.7,3.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,19.2,160.3,149.2,11.1,14.9,99.5,94.9,4.6
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,20,166.3,151.4,14.9,13.9,88.8,85.4,3.4
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,20.3,164.1,154.2,9.9,14.3,94.7,93.1,1.6
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,20.3,168.9,155.6,13.3,13.4,87.1,85.8,1.3
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,20,169,151.6,17.4,12.6,77.5,75.5,2
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,19.5,162.9,148.7,14.2,11.9,63.7,61.8,1.9
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,1月,18.5,155.4,142.2,13.2,11.9,65.7,62.6,3.1
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,2月,18.2,151.1,138.8,12.3,12.2,63.9,62,1.9
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,3月,19.4,161.3,147.6,13.7,12.1,64.8,63,1.8
30人以上,"N 生活関連サービス業,娯楽業",平成31,2019,4月,19.8,167.7,151.8,15.9,13,70.4,68.2,2.2
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,5月,19.4,162.2,147.8,14.4,12.1,66.4,64.1,2.3
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,6月,19.8,165.5,151,14.5,12.4,65.3,63.7,1.6
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,7月,20.6,172.3,157.1,15.2,12,63.2,61.9,1.3
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,8月,19.9,164.6,150.6,14,11.7,64.7,63,1.7
30人以上,"N 生活関連サービス業,娯楽業",令和元,2019,9月,19.3,160.9,146.5,14.4,11.6,61.4,59.7,1.7
