分類/品目/銘柄/単位,2006年11月,2007年9月,2007年10月,2007年11月,銘柄改正等
（魚介類）/ししゃも/子持ちししゃも、カラフトシシャモ、パック入り（8～12匹入り/100g(円),189,175,165,171,平成19年1月から基本銘柄改正
（魚介類）/さつま揚げ/並/100g(円),96,94,95,95,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),110,105,109,110,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、100g～160g、普通品/100g(円),163,161,160,155,
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×5袋入り）、普通品/1パック(円),128,135,131,135,
（魚介類）/塩辛/いかの塩辛、並/100g(円),219,194,194,195,
（魚介類）/魚みそ漬/さわら又はさけ、並/100g(円),247,222,216,225,平成19年1月から基本銘柄改正
（魚介類）/あさりつくだ煮/並/100g(円),413,404,416,414,
（魚介類）/まぐろ缶詰/油漬、きはだまぐろ、フレーク、内容量80g入り/1缶(円),154,150,150,154,
（肉類）/牛肉/国産品、ロース/100g(円),862,900,896,903,平成19年1月から基本銘柄改正
（肉類）/牛肉/肩肉/100g(円),496,        -,        -,        -,平成19年1月調査から廃止
（肉類）/牛肉/輸入品、チルド（冷蔵）、ロース（肩ロースは除く）/100g(円),336,344,339,350,
（肉類）/豚肉/ロース/100g(円),239,246,245,244,
（肉類）/豚肉/もも肉/100g(円),159,180,181,180,平成19年1月から基本銘柄改正
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),124,125,126,125,
（肉類）/レバー/豚レバー/100g(円),110,111,111,114,
（肉類）/ハム/ロースハム、JAS規格品・上級/100g(円),308,352,361,365,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・標準/100g(円),172,175,180,182,
（肉類）/ベーコン/ベーコン、JAS格付なし、普通品/100g(円),286,230,230,244,平成19年5月から基本銘柄改正
（乳卵類）/牛乳/瓶入り（200ML）配達、瓶代を除く、月極め/1本(円),103,105,104,104,
（乳卵類）/牛乳/紙容器入り（1000ML入り）、店頭売り/1本(円),203,201,202,200,
（乳卵類）/粉ミルク/調整粉乳、缶入り（930g入り）/1缶(円),2493,2472,2459,2441,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),323,331,329,321,
（乳卵類）/チーズ/国産品、プロセスチーズ、スライスチーズ、とろけるタイプ/1袋(円),309,285,286,287,平成19年1月から基本銘柄改正
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),506,522,522,567,
（乳卵類）/ヨーグルト/プレーンヨーグルト、500g入り/1個(円),214,207,206,200,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),222,216,217,212,
（野菜・海草）/キャベツ//1kg(円),108,166,165,138,
（野菜・海草）/ほうれんそう//1kg(円),521,1230,962,625,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),104,248,199,126,
（野菜・海草）/ねぎ//1kg(円),464,598,636,518,
（野菜・海草）/レタス/玉レタス/1kg(円),275,488,516,319,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),16,16,16,16,
（野菜・海草）/ブロッコリー//1kg(円),390,691,753,554,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),137,152,150,139,
（野菜・海草）/かんしょ//1kg(円),470,497,437,441,
（野菜・海草）/ばれいしょ//1kg(円),272,297,278,266,
（野菜・海草）/さといも/こいも、土付き/1kg(円),486,618,564,532,
（野菜・海草）/だいこん//1kg(円),98,168,193,128,
（野菜・海草）/にんじん//1kg(円),305,326,319,306,
（野菜・海草）/ごぼう//1kg(円),725,756,714,712,
（野菜・海草）/たまねぎ//1kg(円),211,208,204,189,
（野菜・海草）/れんこん//1kg(円),727,1015,814,810,
（野菜・海草）/ながいも//1kg(円),512,632,641,643,
（野菜・海草）/えだまめ//100g(円),        -,130,        -,        -,
（野菜・海草）/さやいんげん//100g(円),173,245,229,191,
（野菜・海草）/かぼちゃ//1kg(円),309,311,304,357,
（野菜・海草）/きゅうり//1kg(円),403,541,491,563,
（野菜・海草）/なす//1kg(円),500,488,593,523,
（野菜・海草）/トマト//1kg(円),618,629,695,736,
（野菜・海草）/ピーマン//100g(円),56,75,76,71,
（野菜・海草）/生しいたけ//100g(円),175,195,197,189,
（野菜・海草）/えのきだけ//100g(円),60,54,59,67,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),96,83,93,101,
（野菜・海草）/あずき/大粒/100g(円),163,164,165,165,
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1276,1299,1325,1329,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),450,447,439,442,
（野菜・海草）/わかめ/生わかめ、湯通し塩蔵わかめ、養殖もの、国産品、並/100g(円),165,168,170,169,平成19年1月から基本銘柄改正
（野菜・海草）/こんぶ/板こんぶ、国産品、並/100g(円),584,619,613,625,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),605,636,637,621,
（野菜・海草）/豆腐/木綿豆腐、並/100g(円),35,34,33,34,
（野菜・海草）/油揚げ/薄揚げ/100g(円),144,150,143,145,
（野菜・海草）/納豆/丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),138,138,131,130,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),50,48,49,48,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),201,195,194,198,
（野菜・海草）/たくあん漬/本漬、中/100g(円),95,96,93,92,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),94,95,91,90,
（野菜・海草）/こんぶつくだ煮/並/100g(円),224,210,221,217,
（野菜・海草）/はくさい漬/塩漬/100g(円),79,82,81,80,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),147,147,151,148,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),129,142,137,129,
（果物）/りんご/つがる、1個200～400g/1kg(円),429,528,467,        -,平成19年7月から基本銘柄改正
（果物）/りんご/ふじ、1個250～385g/1kg(円),442,        -,        -,460,
（果物）/みかん/温州みかん、1個70g～130g/1kg(円),535,1197,558,464,平成19年7月から基本銘柄改正
（果物）/レモン/1個110～160g/1kg(円),587,663,706,697,
（果物）/グレープフルーツ/1個350～520g/1kg(円),375,310,322,361,
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),407,461,467,460,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300g～450g/1kg(円),        -,494,586,        -,平成19年7月から基本銘柄改正
（果物）/ぶどう/デラウェア/1kg(円),        -,1102,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,1088,1064,        -,
（果物）/かき/1個190～260g/1kg(円),491,        -,558,491,
（果物）/もも/1個200～350g/1kg(円),        -,872,        -,        -,平成19年7月から基本銘柄改正
（果物）/すいか//1kg(円),        -,        -,        -,        -,
（果物）/メロン/ネット系メロン/1kg(円),        -,        -,        -,        -,
（果物）/いちご//100g(円),        -,        -,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ//1kg(円),221,239,238,239,
（果物）/キウイフルーツ/1個85～144g/1kg(円),720,753,747,716,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),122,121,119,118,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),138,        -,        -,        -,平成19年1月調査から廃止
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（1000g入り）/1本(円),395,380,395,382,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）/1箱(円),265,257,263,267,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),256,263,269,255,
（油脂・調味料）/みそ/米みそ、袋入り（1kg入り）、並/1袋(円),334,328,302,317,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),205,203,197,202,
（油脂・調味料）/酢/瓶詰（500mL入り）、「ミツカン酢（黒マーク）」/1本(円),133,133,128,130,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500mL入り）/1本(円),245,270,264,265,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),276,262,259,260,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),246,299,317,303,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）/1瓶(円),214,216,214,217,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),231,229,226,225,
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(4袋、78．4g入り）/1箱(円),192,180,196,186,
（油脂・調味料）/風味調味料/かつお風味、箱入り（40g×3）「ほんだし」/1箱(円),325,362,353,361,平成19年10月から基本銘柄改正
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),275,287,293,284,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),212,208,206,211,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),221,216,216,223,
（菓子類）/ようかん/練りようかん、普通品/100g(円),238,254,256,264,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),133,133,132,134,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),123,112,111,113,
（菓子類）/カステラ/普通品/100g(円),202,202,202,203,平成19年1月から基本銘柄改正
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),364,361,364,364,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),140,147,147,150,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),182,170,176,179,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),141,133,131,130,
（菓子類）/あめ/のどあめ、袋入り（104g入り）/1袋(円),185,192,186,184,平成19年10月から基本銘柄改正
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),146,138,140,142,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),128,129,128,128,
（菓子類）/チョコレート/「明治ミルクチョコレート」70g/1枚(円),97,94,96,93,
（菓子類）/落花生/バターピーナッツ/100g(円),103,106,105,102,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),120,120,120,120,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),257,257,257,257,
（菓子類）/ポテトチップス/袋入り（65～110g入り）、成型ポテトチップスを除く/100g(円),152,160,147,163,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),140,135,136,132,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),557,540,540,540,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),173,172,175,176,
（調理食品）/おにぎり/さけ入り、並/1個(円),121,121,121,123,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（450～500g入り）/100g(円),474,103,100,101,平成19年8月から基本銘柄改正
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),701,713,713,709,
（調理食品）/調理パスタ/電子レンジ専用パスタ、箱入り(200g入り)、「カゴメデリ」/1箱(円),250,247,227,240,
（調理食品）/うなぎかば焼き/国産品、長焼き、1匹（120～210g）、並/100g(円),717,699,695,691,平成19年1月から基本銘柄改正
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),132,131,132,132,
（調理食品）/煮豆/金時豆/100g(円),115,123,123,122,
（調理食品）/コロッケ/並/100g(円),106,105,105,105,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),369,356,365,385,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),171,175,175,175,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),144,143,145,144,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量156～162g/1袋(円),257,246,241,250,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),146,152,149,150,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),86,86,88,88,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（282．8g入り）/1袋(円),364,329,336,333,
（飲料）/緑茶/番茶、上/100g(円),325,        -,        -,        -,平成19年1月調査から廃止
（飲料）/緑茶/せん茶、中/100g(円),637,643,641,630,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),286,267,258,265,
（飲料）/緑茶飲料/ペットボトル入り（500mL入り）/1本(円),110,105,108,104,
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),663,678,686,667,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）/1袋(円),563,502,540,515,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),104,98,98,97,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000mL入り）/1本(円),193,210,203,205,
（飲料）/果実飲料/20～30％果実果汁、ペットボトル入り（1500mL入り）/1本(円),116,235,232,229,平成19年1月から基本銘柄改正
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),302,289,272,295,
（飲料）/コーラ/ペットボトル入り（500mL入り）、「コカ・コーラ」/1本(円),115,116,112,116,平成19年1月から基本銘柄改正
（飲料）/乳酸菌飲料/「カルピス、紙容器入りmL500mL入り）」/1本(円),362,374,364,369,
（飲料）/乳酸菌飲料/配達1本月ぎめ、「ヤクルト400（80mL入り）」/1本(円),37,74,74,74,平成19年1月から基本銘柄改正
（飲料）/スポーツドリンク/ペットボトル入り（500mL入り）/1本(円),118,118,119,120,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),167,166,169,161,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),2183,        -,        -,        -,平成19年1月調査から廃止
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),1805,        -,        -,        -,平成19年1月調査から廃止
（酒類）/清酒/普通酒、紙容器入り(2000mL入り)、13度以上16度未満/1本(円),1186,1180,1177,1178,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800mL入り）/1本(円),1581,1573,1573,1574,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),134,135,134,135,
（酒類）/ビール（国産品）/淡色、缶入り（350mL入り）、6缶入り/1パック(円),1198,1194,1194,1196,
（酒類）/ビール（輸入品）/淡色、缶入り（350mL入り）/1缶(円),207,        -,        -,        -,平成19年1月調査から廃止
（酒類）/発泡酒/缶入り（350mL入り）6缶入り、麦芽使用率25％未満/1パック(円),839,829,829,833,
（酒類）/ウイスキー（輸入品）/瓶詰（700mL入り）「シーバスリーガル12年」/1本(円),2795,        -,        -,        -,平成19年1月調査から廃止
（酒類）/ウイスキー（国産品）/瓶詰（750mL入り）「サントリー＜リザーブ10年＞」/1本(円),2202,        -,        -,        -,平成19年1月調査から廃止
（酒類）/ウイスキー（国産品）/瓶入り（700mL入り）「サントリーウイスキー角瓶」/1本(円),1365,1332,1346,1325,平成19年1月から基本銘柄改正
（酒類）/ウイスキー（国産品）/瓶詰（640mL入り）「サントリー＜レッド＞」/1本(円),900,        -,        -,        -,平成19年1月調査から廃止
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/1本(円),358,356,365,356,
（酒類）/ぶどう酒/輸入品、瓶詰（750mL入り）、「ボジョレー（赤）」/1本(円),1150,1335,1329,1321,
（外食）/かけうどん/並/1杯(円),510,517,517,511,
（外食）/中華そば/ラーメン/1杯(円),555,582,582,582,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),764,754,754,754,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1180,1236,1236,1236,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),862,        -,        -,        -,平成19年1月調査から廃止
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),141,130,130,130,
（外食）/親子どんぶり/並/1杯(円),798,808,809,812,
（外食）/天どん/えび天どん、並/1杯(円),976,970,970,980,
（外食）/カレーライス//1皿(円),657,670,678,710,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),383,373,373,373,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),130,123,123,123,
（外食）/牛どん/並/1杯(円),371,384,367,382,
（外食）/ハンバーグ/定食/1人前(円),979,946,946,945,
（外食）/えびフライ/定食/1人前(円),1370,1359,1359,1359,
（外食）/お子様ランチ/並/1皿(円),670,694,688,688,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2038,2038,2038,2038,
（外食）/焼肉/牛カルビ、並/1人前(円),874,921,921,921,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),703,692,672,677,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),416,407,407,411,
（外食）/ドーナツ/リングドーナツ/1個(円),119,124,124,124,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500mL入り）/1本(円),526,521,519,519,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3372,3392,3392,3392,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3904,3904,3904,3904,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4335,4402,4402,4402,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9192,9324,9322,9319,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9548.87,9453.2,9457.03,9444.97,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6164.73,6885.32,6885.32,6885.32,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3448,3486,3486,3489,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1787,1786,1782,1783,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1795,1832,1828,1825,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),4975,5011,5013,5012,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),5086,5245,5269,5274,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),76020,78095,78095,78889,
（設備修繕・維持）/温水洗浄便座/シートタイプ、脱臭機能・温風乾燥機能付き、リモコン付き、/1台(円),69360,70709,70750,69917,平成19年7月から基本銘柄改正
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),92780,93025,93025,90517,
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),352499,361104,361104,361104,
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1354,1361,1409,1510,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4447,4447,4447,4447,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1601,1599,1599,1599,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6833,6923,6923,6923,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8933,9005,9005,9061,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3635,3635,3635,3635,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),19500,18979,18979,18979,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18490,18488,18488,18488,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20600,20600,20600,20600,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14790,14251,14251,14251,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4370,4454,4537,4537,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事、セパレート型、冷房2．8KW/1回(円),13160,13619,13850,13852,平成19年1月から基本銘柄改正
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.34,1.25,1.25,1.25,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.57,1.55,1.55,1.55,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.76,0.43,0.43,0.43,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),16.05,16.05,16.05,16.05,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),21.04,21.04,21.04,21.04,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),22.31,22.31,22.31,22.31,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),45,45,45,45,
（ガス代）/ガス代/一般家庭用早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1084,1084,1084,1084,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),119.22,121.09,122.19,122.19,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),4898,4958,4993,4993,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1603,1605,1607,1618,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),4747,4831,4854,4929,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18L(円),1643,1683,1722,1844,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（上下水道料）/下水道料/一般家庭用、水道汚水、20m3/1か月(円),1974,1974,1974,1974,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),18550,15563,16741,17045,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、連続出力700～1000W又は短時間高出力800～1000W〔庫内容量〕24～32L、スチーム機能付き/1台(円),48390,53600,53600,50544,
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),12530,12505,10961,10960,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),23070,20992,20992,20992,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),24070,        -,        -,        -,平成19年1月調査から廃止
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～465L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),141770,135286,127175,141740,
（家庭用耐久財）/電気掃除機/床移動形、紙パック式、540～570W、パワーブラシ/1台(円),13630,25874,25353,25247,平成19年7月から基本銘柄改正
（家庭用耐久財）/電気洗濯機/全自動洗濯機、補助乾燥機能付き、インバーター内蔵、7．0kg/1台(円),72370,63810,63255,64010,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),92330,        -,        -,        -,平成19年1月調査から廃止
（家庭用耐久財）/電気アイロン/コードレス、1200～1400W、全温度スチーム機能付/1台(円),8125,8660,8171,7943,
