分類/品目/銘柄/単位,2006年12月,2007年10月,2007年11月,2007年12月,銘柄改正等
（調理食品）/うなぎかば焼き/国産品、長焼き、1匹（120～210g）、並/100g(円),755,695,691,724,平成19年1月から基本銘柄改正
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),131,132,132,132,
（調理食品）/煮豆/金時豆/100g(円),119,123,122,118,
（調理食品）/コロッケ/並/100g(円),106,105,105,106,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),363,365,385,385,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),174,175,175,174,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),138,145,144,151,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量156～162g/1袋(円),249,241,250,260,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),148,149,150,148,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),85,88,88,86,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（282．8g入り）/1袋(円),343,336,333,336,
（飲料）/緑茶/番茶、上/100g(円),323,        -,        -,        -,平成19年1月調査から廃止
（飲料）/緑茶/せん茶、中/100g(円),643,641,630,625,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),279,258,265,270,
（飲料）/緑茶飲料/ペットボトル入り（500mL入り）/1本(円),112,108,104,107,
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),663,686,667,659,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）/1袋(円),559,540,515,540,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),102,98,97,99,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000mL入り）/1本(円),196,203,205,204,
（飲料）/果実飲料/20～30％果実果汁、ペットボトル入り（1500mL入り）/1本(円),121,232,229,229,平成19年1月から基本銘柄改正
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),306,272,295,293,
（飲料）/コーラ/ペットボトル入り（500mL入り）、「コカ・コーラ」/1本(円),113,112,116,114,平成19年1月から基本銘柄改正
（飲料）/乳酸菌飲料/「カルピス、紙容器入りmL500mL入り）」/1本(円),378,364,369,354,
（飲料）/乳酸菌飲料/配達1本月ぎめ、「ヤクルト400（80mL入り）」/1本(円),37,74,74,74,平成19年1月から基本銘柄改正
（飲料）/スポーツドリンク/ペットボトル入り（500mL入り）/1本(円),119,119,120,117,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),164,169,161,161,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),2174,        -,        -,        -,平成19年1月調査から廃止
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),1778,        -,        -,        -,平成19年1月調査から廃止
（酒類）/清酒/普通酒、紙容器入り(2000mL入り)、13度以上16度未満/1本(円),1176,1177,1178,1160,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800mL入り）/1本(円),1578,1573,1574,1568,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),131,134,135,134,
（酒類）/ビール（国産品）/淡色、缶入り（350mL入り）、6缶入り/1パック(円),1189,1194,1196,1187,
（酒類）/ビール（輸入品）/淡色、缶入り（350mL入り）/1缶(円),207,        -,        -,        -,平成19年1月調査から廃止
（酒類）/発泡酒/缶入り（350mL入り）6缶入り、麦芽使用率25％未満/1パック(円),833,829,833,820,
（酒類）/ウイスキー（輸入品）/瓶詰（700mL入り）「シーバスリーガル12年」/1本(円),2746,        -,        -,        -,平成19年1月調査から廃止
（酒類）/ウイスキー（国産品）/瓶詰（750mL入り）「サントリー＜リザーブ10年＞」/1本(円),2238,        -,        -,        -,平成19年1月調査から廃止
（酒類）/ウイスキー（国産品）/瓶入り（700mL入り）「サントリーウイスキー角瓶」/1本(円),1351,1346,1325,1343,平成19年1月から基本銘柄改正
（酒類）/ウイスキー（国産品）/瓶詰（640mL入り）「サントリー＜レッド＞」/1本(円),898,        -,        -,        -,平成19年1月調査から廃止
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/1本(円),358,365,356,352,
（酒類）/ぶどう酒/輸入品、瓶詰（750mL入り）、「ボジョレー（赤）」/1本(円),1149,1329,1321,1329,
（外食）/かけうどん/並/1杯(円),509,517,511,499,
（外食）/中華そば/ラーメン/1杯(円),565,582,582,587,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),764,754,754,754,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1236,1236,1236,1236,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),862,        -,        -,        -,平成19年1月調査から廃止
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),130,130,130,130,
（外食）/親子どんぶり/並/1杯(円),802,809,812,809,
（外食）/天どん/えび天どん、並/1杯(円),983,970,980,983,
（外食）/カレーライス//1皿(円),666,678,710,713,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),379,373,373,369,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),130,123,123,123,
（外食）/牛どん/並/1杯(円),371,367,382,378,
（外食）/ハンバーグ/定食/1人前(円),978,946,945,941,
（外食）/えびフライ/定食/1人前(円),1378,1359,1359,1359,
（外食）/お子様ランチ/並/1皿(円),670,688,688,688,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2038,2038,2038,2038,
（外食）/焼肉/牛カルビ、並/1人前(円),903,921,921,921,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),700,672,677,677,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),413,407,411,411,
（外食）/ドーナツ/リングドーナツ/1個(円),119,124,124,128,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500mL入り）/1本(円),526,519,519,516,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3372,3392,3392,3392,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3904,3904,3904,3904,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4335,4402,4402,4402,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9215,9322,9319,9332,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9557.86,9457.03,9444.97,9444.97,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6164.73,6885.32,6885.32,6885.32,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3449,3486,3489,3493,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1786,1782,1783,1778,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1798,1828,1825,1823,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),4976,5013,5012,5022,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),5088,5269,5274,5275,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),76320,78095,78889,80497,
（設備修繕・維持）/温水洗浄便座/シートタイプ、脱臭機能・温風乾燥機能付き、リモコン付き、/1台(円),71360,70750,69917,68250,平成19年7月から基本銘柄改正
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),92780,93025,90517,90979,
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),356302,361104,361104,357940,
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1340,1409,1510,1510,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4447,4447,4447,4397,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1645,1599,1599,1599,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6876,6923,6923,6959,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8969,9005,9061,9061,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3635,3635,3635,3635,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),19500,18979,18979,19341,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18490,18488,18488,18488,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20600,20600,20600,20778,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14790,14251,14251,14251,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4370,4537,4537,4537,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事、セパレート型、冷房2．8KW/1回(円),13160,13850,13852,13852,平成19年1月から基本銘柄改正
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.34,1.25,1.25,1.25,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.57,1.55,1.55,1.55,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.76,0.43,0.43,0.43,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),16.05,16.05,16.05,16.05,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),21.04,21.04,21.04,21.04,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),22.31,22.31,22.31,22.31,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),45,45,45,45,
（ガス代）/ガス代/一般家庭用早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1084,1084,1084,1084,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),119.22,122.19,122.19,122.19,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),4898,4993,4993,4993,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1611,1607,1618,1619,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),4733,4854,4929,5039,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18L(円),1641,1722,1844,2000,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（上下水道料）/下水道料/一般家庭用、水道汚水、20m3/1か月(円),1974,1974,1974,1974,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),17890,16741,17045,17414,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、連続出力700～1000W又は短時間高出力800～1000W〔庫内容量〕24～32L、スチーム機能付き/1台(円),48970,53600,50544,52760,
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),12800,10961,10960,11825,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),22970,20992,20992,20908,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),23460,        -,        -,        -,平成19年1月調査から廃止
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～465L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),144160,127175,141740,148967,
（家庭用耐久財）/電気掃除機/床移動形、紙パック式、540～570W、パワーブラシ/1台(円),13250,25353,25247,24828,平成19年7月から基本銘柄改正
（家庭用耐久財）/電気洗濯機/全自動洗濯機、補助乾燥機能付き、インバーター内蔵、7．0kg/1台(円),73170,63255,64010,66460,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),92330,        -,        -,        -,平成19年1月調査から廃止
（家庭用耐久財）/電気アイロン/コードレス、1200～1400W、全温度スチーム機能付/1台(円),8194,8171,7943,7992,
