市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,説明,バリアフリー情報,URL,備考
132217,0000000011,東京都,清瀬市,第9投票所,ダイキュウトウヒョウジョ,東京都清瀬市野塩1-322-2,清瀬市立野塩地域市民センター,35.779163,139.499466,042-493-4014,,,,"【投票区域】
野塩一丁目全域
野塩二丁目全域
野塩五丁目全域",優先駐車場有；車イス貸出有;エレベーター有；多目的トイレ有,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000012,東京都,清瀬市,第10投票所,ダイジュウトウヒョウジョ,東京都清瀬市元町2-16-8,清瀬市立芝山小学校,35.775287,139.511307,042-493-4312,,,,"【投票区域】
元町二丁目2～25
中里一丁目692の1～746の21
野塩三丁目全域",車イス貸出有；簡易スロープ有設置,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000013,東京都,清瀬市,第11投票所,ダイジュウイチトウヒョウジョ,東京都清瀬市中里4-1301,清瀬市立中里地域市民センター,35.78652,139.514166,042-494-7511,,,,"【投票区域】
中里一丁目1627の1～1750の11
中里二丁目全域
中里三丁目913～1124の2
中里四丁目全域",優先駐車場有；車イス貸出有；多目的トイレ有,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000014,東京都,清瀬市,第12投票所,ダイジュウニトウヒョウジョ,東京都清瀬市中清戸3-258-1,清瀬市立清瀬第五中学校,35.775094,139.534001,042-492-6315,,,,"【投票区域】
中清戸一丁目全域
中清戸三丁目全域
中清戸五丁目全域
下清戸一丁目全域
下清戸三丁目全域",車イス貸出有；簡易スロープ設置,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
