"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","種別","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","アクセス方法","駐車場情報","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","認可等年月日","収容定員","受入年齢","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","一時預かりの有無","子供預かり料金種別","子供預かり料金","子供預かり料金備考","子供預かり開所時間","子供預かり閉所時間","病児保育の有無","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考"
"131083","131083400018","江東区","小名木川児童館","オナギガワジドウカン","","児童館","131083","","東京都江東区北砂5-20-5-101","東京都","江東区","北砂5丁目","20-5-101","","35.682156","139.833735","","","都バス「北砂五丁目団地」下車徒歩3分、「北砂五丁目」下車徒歩3分、「北砂三丁目」下車徒歩7分","","(03)3640-1941","","","","","","1360073","","","","","","月火水木金土","09:00:00","19:00:00","こどもの日・敬老の日は開館（9:00～18:00）。第一・第三・第五日曜日は開館（9:00～18:00）。第二・第四日曜日、祝日（こどもの日・敬老の日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","19:00:00","","","","","","","https://www.city.koto.lg.jp/281012/kodomo/hokago/jidokan/8767.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15026.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400019","江東区","森下保育園","モリシタホイクエン","","認可公立保育所","131083","","東京都江東区森下3-14-6","東京都","江東区","森下3丁目","14-6","","35.686105","139.803169","","","都営新宿線菊川駅徒歩７分","","(03)3635-1537","","","","","","1350004","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280310/kodomo/hoiku/kuritsu/morishitahoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280310/kodomo/hoiku/kuritsu/morishitahoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400020","江東区","白河保育園","シラカワホイクエン","","認可公立保育所","131083","","東京都江東区白河1-7-1","東京都","江東区","白河1丁目","7-1","","35.683197","139.799683","","","東京メトロ半蔵門線，都営大江戸線清澄白河駅徒歩３分","","(03)3641-1198","","","","","","1350021","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280311/kodomo/hoiku/kuritsu/shirakawahoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280311/kodomo/hoiku/kuritsu/shirakawahoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400021","江東区","深川一丁目保育園","フカガワイチョウメホイクエン","","認可公立保育所","131083","","東京都江東区深川1-6-15-101","東京都","江東区","深川1丁目","6-15-101","","35.677395","139.796415","","","東京メトロ東西線門前仲町駅徒歩8分、半蔵門線清澄白河駅徒歩8分、深川二丁目バス停より徒歩1分","","(03)3643-4845","","","","","","1350033","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280312/kodomo/hoiku/kuritsu/fugagawaichihoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280312/kodomo/hoiku/kuritsu/fugagawaichihoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400022","江東区","古石場保育園","フルイシバホイクエン","","認可公立保育所","131083","","東京都江東区古石場2-14-1-102","東京都","江東区","古石場2丁目","14-1-102","","35.667139","139.799764","","","東京メトロ東西線木場駅より徒歩9分、門前仲町駅より徒歩１０分","","(03)3643-0593","","","","","","1350045","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280313/kodomo/hoiku/kuritsu/furuishibahoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280313/kodomo/hoiku/kuritsu/furuishibahoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400023","江東区","塩崎保育園","シオザキホイクエン","","認可公立保育所","131083","","東京都江東区塩浜2-6-3","東京都","江東区","塩浜2丁目","6-3","","35.660983","139.808644","","","都バス塩浜二丁目バス停より徒歩2分","","(03)3645-6014","","","","","","1350043","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280314/kodomo/hoiku/kuritsu/shiozakihoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280314/kodomo/hoiku/kuritsu/shiozakihoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400024","江東区","東雲保育園","シノノメホイクエン","","認可公立保育所","131083","","東京都江東区東雲1-8-5-101","東京都","江東区","東雲1丁目","8-5-101","","35.644955","139.800093","","","東京臨海高速鉄道りんかい線東雲駅徒歩10分","","(03)3531-9575","","","","","","1350062","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280315/kodomo/hoiku/kuritsu/shinonomehoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280315/kodomo/hoiku/kuritsu/shinonomehoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400025","江東区","東雲第二保育園","シノノダイニホイクエン","","認可公立保育所","131083","","東京都江東区東雲2-4-4-103","東京都","江東区","東雲2丁目","4-4-103","","35.643317","139.799228","","","東京臨海高速鉄道りんかい線東雲駅徒歩８分","","(03)3529-1453","","","","","","1350062","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280316/kodomo/hoiku/kuritsu/shinonomedainihoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280316/kodomo/hoiku/kuritsu/shinonomedainihoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400026","江東区","辰巳第二保育園","タツミダイニホイクエン","","認可公立保育所","131083","","東京都江東区辰巳1-2-4","東京都","江東区","辰巳1丁目","2-4","","","","","","東京メトロ有楽町線辰巳駅徒歩5分","","(03)3521-0369","","","","","","1350053","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","20:30:00","","","","","","","hthttps://www.city.koto.lg.jp/kodomo/hoiku/ninka/shokai/index.html","","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400027","江東区","辰巳第三保育園","タツミダイサンホイクエン","","認可公立保育所","131083","","東京都江東区辰巳1-10-81-101","東京都","江東区","辰巳1丁目","10-81-101","","35.648201","139.811433","","","東京メトロ有楽町線辰巳駅徒歩5分、都営バス辰巳団地より徒歩3分","","(03)3521-3263","","","","","","1350053","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280318/kodomo/hoiku/kuritsu/tatsumidaisanhoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280318/kodomo/hoiku/kuritsu/tatsumidaisanhoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400028","江東区","東陽保育園","トウヨウホイクエン","","認可公立保育所","131083","","東京都江東区東陽3-22-1-101","東京都","江東区","東陽3丁目","22-1-101","","35.669232","139.813695","","","東京メトロ東西線東陽町駅徒歩5分","","(03)3647-8458","","","","","","1350016","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280319/kodomo/hoiku/kuritsu/toyohoikuen.html;子供預かり備考","https://www.city.koto.lg.jp/280319/kodomo/hoiku/kuritsu/toyohoikuen.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400029","江東区","亀戸保育園","カメイドホイクエン","","認可公立保育所","131083","","東京都江東区亀戸6-54-2-101","東京都","江東区","亀戸6丁目","54-2-101","","35.696517","139.832495","","","JR総武線亀戸駅より徒歩8分","","(03)3682-9546","","","","","","1360071","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280320/kodomo/hoiku/kuritsu/kameidohoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280320/kodomo/hoiku/kuritsu/kameidohoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400030","江東区","亀戸第二保育園","カメイドダイニホイクエン","","認可公立保育所","131083","","東京都江東区亀戸7-41-16-3・4階","東京都","江東区","亀戸7丁目","41-16-3・4階","","35.696816","139.837473","","","都営新宿線大島駅徒歩１０分、JR総武線亀戸駅より徒歩１５分、都営バス亀戸７丁目より徒歩３分","","(03)3684-4386","","","","","","1360071","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280321/kodomo/hoiku/kuritsu/kameidodainihoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280321/kodomo/hoiku/kuritsu/kameidodainihoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400031","江東区","亀戸第三保育園","カメイドダイサンホイクエン","","認可公立保育所","131083","","東京都江東区亀戸1-24-6","東京都","江東区","亀戸1丁目","24-6","","35.694782","139.824356","","","JR総武線亀戸駅より徒歩5分、都営バス亀戸駅通りより徒歩3分、都営新宿線 西大島駅より徒歩10分","","(03)3685-2883","","","","","","1360071","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280322/kodomo/hoiku/kuritsu/kameidodaisanhoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280322/kodomo/hoiku/kuritsu/kameidodaisanhoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400032","江東区","わかば保育園","ワカバホイクエン","","認可公立保育所","131083","","東京都江東区大島9-7-8-101","東京都","江東区","大島9丁目","7-8-101","","35.694031","139.844204","","","都営新宿線東大島駅徒歩１０分","","(03)3682-1461","","","","","","1360072","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280323/kodomo/hoiku/kuritsu/wakabahoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280323/kodomo/hoiku/kuritsu/wakabahoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400033","江東区","大島保育園","オオジマホイクエン","","認可公立保育所","131083","","東京都江東区大島5-40-4 1階","東京都","江東区","大島5丁目","40-4 1階","","35.687010","139.837130","","","都営新宿線大島駅徒歩8分","","(03)3681-9026","","","","","","1360072","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280324/kodomo/hoiku/kuritsu/oojimahoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280324/kodomo/hoiku/kuritsu/oojimahoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400034","江東区","大島第二保育園","オオジマダイニホイクエン","","認可公立保育所","131083","","東京都江東区大島4-1-6-130","東京都","江東区","大島4丁目","1-6-130","","35.686606","139.830485","","","都営新宿線西大島駅徒歩８分","","(03)3685-6059","","","","","","1360072","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280325/kodomo/hoiku/kuritsu/oojimadainihoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280325/kodomo/hoiku/kuritsu/oojimadainihoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400035","江東区","大島第三保育園","オオジマダイサンホイクエン","","認可公立保育所","131083","","東京都江東区大島6-1-6-130","東京都","江東区","大島6丁目","1-6-130","","35.693454","139.833136","","","都営新宿線大島駅徒歩5分","","(03)3685-9091","","","","","","1360072","","","","","","月火水木金土","07:30:00","19:30:00","","無","有料","","","07:30:00","19:30:00","","","","","","","https://www.city.koto.lg.jp/280326/kodomo/hoiku/kuritsu/oojimadaisanhoiku.html;子供預かり備考","https://www.city.koto.lg.jp/280326/kodomo/hoiku/kuritsu/oojimadaisanhoiku.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
